etngrp_src,geslacht_src,oplniv_src,etngrp_dst,geslacht_dst,oplniv_dst,n
Turks,Vrouw,1,Surinaams,Vrouw,1,20
Turks,Vrouw,1,Turks,Man,1,77060
Turks,Vrouw,1,Turks,Man,2,18000
Turks,Vrouw,1,Turks,Man,3,3620
Turks,Vrouw,1,Turks,Vrouw,1,27680
Turks,Vrouw,1,Turks,Vrouw,2,12860
Turks,Vrouw,1,Turks,Vrouw,3,3240
Turks,Vrouw,2,Autochtoon,Man,1,1650
Turks,Vrouw,2,Autochtoon,Vrouw,1,1500
Turks,Vrouw,2,Marokkaans,Man,1,50
Turks,Vrouw,2,Marokkaans,Man,2,20
Turks,Vrouw,2,Marokkaans,Vrouw,1,40
Turks,Vrouw,2,Marokkaans,Vrouw,2,20
Turks,Vrouw,2,Overig,Man,1,190
Turks,Vrouw,2,Overig,Man,2,30
Turks,Vrouw,2,Overig,Vrouw,1,220
Turks,Vrouw,2,Overig,Vrouw,2,20
Turks,Vrouw,2,Overig,Vrouw,3,10
Turks,Vrouw,2,Turks,Man,1,17550
Turks,Vrouw,2,Turks,Man,2,11280
Turks,Vrouw,2,Turks,Man,3,2320
Turks,Vrouw,2,Turks,Vrouw,1,12860
Turks,Vrouw,2,Turks,Vrouw,2,7670
Turks,Vrouw,2,Turks,Vrouw,3,1690
Turks,Vrouw,3,Autochtoon,Man,1,660
Turks,Vrouw,3,Autochtoon,Man,3,50
Turks,Vrouw,3,Autochtoon,Vrouw,1,610
Turks,Vrouw,3,Autochtoon,Vrouw,3,20
Turks,Vrouw,3,Marokkaans,Man,1,10
Turks,Vrouw,3,Marokkaans,Man,2,20
Turks,Vrouw,3,Marokkaans,Vrouw,1,20
Turks,Vrouw,3,Overig,Man,1,100
Turks,Vrouw,3,Overig,Man,2,10
Turks,Vrouw,3,Overig,Man,3,10
Turks,Vrouw,3,Overig,Vrouw,1,90
Turks,Vrouw,3,Turks,Man,1,4880
Turks,Vrouw,3,Turks,Man,2,2120
Turks,Vrouw,3,Turks,Man,3,1320
Turks,Vrouw,3,Turks,Vrouw,1,3240
Turks,Vrouw,3,Turks,Vrouw,2,1690
Turks,Vrouw,3,Turks,Vrouw,3,900
