etngrp_src,lft_src,oplniv_src,etngrp_dst,lft_dst,oplniv_dst,n
Surinaams,"[40,50)",2,Autochtoon,"[30,40)",3,40
Surinaams,"[40,50)",2,Autochtoon,"[40,50)",1,110
Surinaams,"[40,50)",2,Autochtoon,"[40,50)",2,500
Surinaams,"[40,50)",2,Autochtoon,"[40,50)",3,120
Surinaams,"[40,50)",2,Autochtoon,"[50,60)",2,70
Surinaams,"[40,50)",2,Autochtoon,"[50,60)",3,30
Surinaams,"[40,50)",2,Overig,"[0,20)",1,210
Surinaams,"[40,50)",2,Overig,"[20,30)",2,10
Surinaams,"[40,50)",2,Overig,"[30,40)",2,20
Surinaams,"[40,50)",2,Overig,"[30,40)",3,30
Surinaams,"[40,50)",2,Overig,"[40,50)",1,50
Surinaams,"[40,50)",2,Overig,"[40,50)",2,110
Surinaams,"[40,50)",2,Overig,"[40,50)",3,40
Surinaams,"[40,50)",2,Overig,"[50,60)",2,550
Surinaams,"[40,50)",2,Surinaams,"[0,20)",1,2230
Surinaams,"[40,50)",2,Surinaams,"[0,20)",2,160
Surinaams,"[40,50)",2,Surinaams,"[20,30)",1,160
Surinaams,"[40,50)",2,Surinaams,"[20,30)",2,530
Surinaams,"[40,50)",2,Surinaams,"[20,30)",3,30
Surinaams,"[40,50)",2,Surinaams,"[30,40)",1,50
Surinaams,"[40,50)",2,Surinaams,"[30,40)",2,140
Surinaams,"[40,50)",2,Surinaams,"[30,40)",3,40
Surinaams,"[40,50)",2,Surinaams,"[40,50)",1,190
Surinaams,"[40,50)",2,Surinaams,"[40,50)",2,910
Surinaams,"[40,50)",2,Surinaams,"[40,50)",3,260
Surinaams,"[40,50)",2,Surinaams,"[50,60)",1,170
Surinaams,"[40,50)",2,Surinaams,"[50,60)",2,120
Surinaams,"[40,50)",2,Surinaams,"[50,60)",3,20
Surinaams,"[40,50)",2,Surinaams,"[60,70)",1,540
Surinaams,"[40,50)",2,Surinaams,"[60,70)",2,40
Surinaams,"[40,50)",2,Surinaams,"[60,70)",3,30
Surinaams,"[40,50)",3,Autochtoon,"[0,20)",1,580
Surinaams,"[40,50)",3,Autochtoon,"[20,30)",2,10
Surinaams,"[40,50)",3,Autochtoon,"[30,40)",2,50
Surinaams,"[40,50)",3,Autochtoon,"[30,40)",3,70
Surinaams,"[40,50)",3,Autochtoon,"[40,50)",2,110
Surinaams,"[40,50)",3,Autochtoon,"[40,50)",3,310
Surinaams,"[40,50)",3,Autochtoon,"[50,60)",2,410
Surinaams,"[40,50)",3,Autochtoon,"[50,60)",3,110
Surinaams,"[40,50)",3,Overig,"[0,20)",1,140
Surinaams,"[40,50)",3,Overig,"[30,40)",2,20
Surinaams,"[40,50)",3,Overig,"[30,40)",3,30
Surinaams,"[40,50)",3,Overig,"[40,50)",2,70
Surinaams,"[40,50)",3,Overig,"[40,50)",3,160
Surinaams,"[40,50)",3,Overig,"[50,60)",3,20
Surinaams,"[40,50)",3,Surinaams,"[0,20)",1,1290
Surinaams,"[40,50)",3,Surinaams,"[0,20)",2,70
Surinaams,"[40,50)",3,Surinaams,"[20,30)",1,20
Surinaams,"[40,50)",3,Surinaams,"[20,30)",2,140
Surinaams,"[40,50)",3,Surinaams,"[20,30)",3,30
Surinaams,"[40,50)",3,Surinaams,"[30,40)",1,10
Surinaams,"[40,50)",3,Surinaams,"[30,40)",2,90
Surinaams,"[40,50)",3,Surinaams,"[30,40)",3,110
Surinaams,"[40,50)",3,Surinaams,"[40,50)",1,330
Surinaams,"[40,50)",3,Surinaams,"[40,50)",2,260
Surinaams,"[40,50)",3,Surinaams,"[40,50)",3,220
Surinaams,"[40,50)",3,Surinaams,"[50,60)",1,50
Surinaams,"[40,50)",3,Surinaams,"[50,60)",2,40
Surinaams,"[40,50)",3,Surinaams,"[50,60)",3,30
Surinaams,"[50,60)",1,Autochtoon,"[0,20)",1,150
Surinaams,"[50,60)",1,Autochtoon,"[40,50)",1,10
Surinaams,"[50,60)",1,Autochtoon,"[40,50)",2,10
Surinaams,"[50,60)",1,Autochtoon,"[50,60)",1,10
Surinaams,"[50,60)",1,Autochtoon,"[50,60)",2,680
Surinaams,"[50,60)",1,Autochtoon,"[50,60)",3,30
Surinaams,"[50,60)",1,Autochtoon,"[60,70)",1,90
Surinaams,"[50,60)",1,Autochtoon,"[60,70)",2,40
Surinaams,"[50,60)",1,Overig,"[0,20)",1,60
Surinaams,"[50,60)",1,Overig,"[50,60)",1,40
Surinaams,"[50,60)",1,Overig,"[60,70)",1,10
Surinaams,"[50,60)",1,Surinaams,"[0,20)",1,850
Surinaams,"[50,60)",1,Surinaams,"[0,20)",2,100
Surinaams,"[50,60)",1,Surinaams,"[20,30)",1,260
Surinaams,"[50,60)",1,Surinaams,"[20,30)",2,810
Surinaams,"[50,60)",1,Surinaams,"[20,30)",3,170
Surinaams,"[50,60)",1,Surinaams,"[30,40)",1,120
Surinaams,"[50,60)",1,Surinaams,"[30,40)",2,250
Surinaams,"[50,60)",1,Surinaams,"[30,40)",3,40
Surinaams,"[50,60)",1,Surinaams,"[40,50)",1,90
Surinaams,"[50,60)",1,Surinaams,"[40,50)",2,170
Surinaams,"[50,60)",1,Surinaams,"[40,50)",3,50
Surinaams,"[50,60)",1,Surinaams,"[50,60)",1,1650
Surinaams,"[50,60)",1,Surinaams,"[50,60)",2,1170
Surinaams,"[50,60)",1,Surinaams,"[50,60)",3,50
Surinaams,"[50,60)",1,Surinaams,"[60,70)",1,800
Surinaams,"[50,60)",1,Surinaams,"[60,70)",2,150
Surinaams,"[50,60)",2,Autochtoon,"[0,20)",1,340
Surinaams,"[50,60)",2,Autochtoon,"[20,30)",2,10
Surinaams,"[50,60)",2,Autochtoon,"[40,50)",2,10
Surinaams,"[50,60)",2,Autochtoon,"[40,50)",3,110
Surinaams,"[50,60)",2,Autochtoon,"[50,60)",1,1240
Surinaams,"[50,60)",2,Autochtoon,"[50,60)",2,670
Surinaams,"[50,60)",2,Autochtoon,"[50,60)",3,70
Surinaams,"[50,60)",2,Overig,"[0,20)",1,170
Surinaams,"[50,60)",2,Overig,"[40,50)",1,20
Surinaams,"[50,60)",2,Overig,"[40,50)",2,190
Surinaams,"[50,60)",2,Overig,"[50,60)",1,10
Surinaams,"[50,60)",2,Overig,"[50,60)",2,80
Surinaams,"[50,60)",2,Overig,"[50,60)",3,10
Surinaams,"[50,60)",2,Surinaams,"[0,20)",1,1200
Surinaams,"[50,60)",2,Surinaams,"[0,20)",2,170
Surinaams,"[50,60)",2,Surinaams,"[20,30)",1,350
Surinaams,"[50,60)",2,Surinaams,"[20,30)",2,1170
Surinaams,"[50,60)",2,Surinaams,"[20,30)",3,230
Surinaams,"[50,60)",2,Surinaams,"[30,40)",1,150
Surinaams,"[50,60)",2,Surinaams,"[30,40)",2,310
Surinaams,"[50,60)",2,Surinaams,"[30,40)",3,110
Surinaams,"[50,60)",2,Surinaams,"[40,50)",1,750
Surinaams,"[50,60)",2,Surinaams,"[40,50)",2,120
Surinaams,"[50,60)",2,Surinaams,"[40,50)",3,40
Surinaams,"[50,60)",2,Surinaams,"[50,60)",1,1170
Surinaams,"[50,60)",2,Surinaams,"[50,60)",2,1050
Surinaams,"[50,60)",2,Surinaams,"[50,60)",3,680
Surinaams,"[50,60)",2,Surinaams,"[60,70)",1,210
Surinaams,"[50,60)",2,Surinaams,"[60,70)",2,130
Surinaams,"[50,60)",2,Surinaams,"[60,70)",3,120
Surinaams,"[50,60)",3,Autochtoon,"[0,20)",1,130
Surinaams,"[50,60)",3,Autochtoon,"[40,50)",2,20
Surinaams,"[50,60)",3,Autochtoon,"[40,50)",3,70
Surinaams,"[50,60)",3,Autochtoon,"[50,60)",2,760
Surinaams,"[50,60)",3,Autochtoon,"[50,60)",3,290
Surinaams,"[50,60)",3,Autochtoon,"[60,70)",3,20
Surinaams,"[50,60)",3,Overig,"[0,20)",1,50
Surinaams,"[50,60)",3,Overig,"[40,50)",2,30
Surinaams,"[50,60)",3,Overig,"[40,50)",3,10
Surinaams,"[50,60)",3,Overig,"[50,60)",2,10
Surinaams,"[50,60)",3,Overig,"[50,60)",3,40
Surinaams,"[50,60)",3,Surinaams,"[0,20)",1,420
Surinaams,"[50,60)",3,Surinaams,"[0,20)",2,90
Surinaams,"[50,60)",3,Surinaams,"[20,30)",1,60
Surinaams,"[50,60)",3,Surinaams,"[20,30)",2,440
Surinaams,"[50,60)",3,Surinaams,"[20,30)",3,120
Surinaams,"[50,60)",3,Surinaams,"[30,40)",1,20
Surinaams,"[50,60)",3,Surinaams,"[30,40)",2,50
Surinaams,"[50,60)",3,Surinaams,"[40,50)",1,50
Surinaams,"[50,60)",3,Surinaams,"[40,50)",2,20
Surinaams,"[50,60)",3,Surinaams,"[40,50)",3,30
Surinaams,"[50,60)",3,Surinaams,"[50,60)",1,50
Surinaams,"[50,60)",3,Surinaams,"[50,60)",2,680
Surinaams,"[50,60)",3,Surinaams,"[50,60)",3,80
Surinaams,"[50,60)",3,Surinaams,"[60,70)",1,40
Surinaams,"[50,60)",3,Surinaams,"[60,70)",2,100
Surinaams,"[50,60)",3,Surinaams,"[60,70)",3,300
Surinaams,"[60,70)",1,Autochtoon,"[0,20)",1,60
Surinaams,"[60,70)",1,Autochtoon,"[60,70)",1,20
Surinaams,"[60,70)",1,Overig,"[60,70)",1,10
Surinaams,"[60,70)",1,Surinaams,"[0,20)",1,230
Surinaams,"[60,70)",1,Surinaams,"[20,30)",1,60
Surinaams,"[60,70)",1,Surinaams,"[20,30)",2,240
Surinaams,"[60,70)",1,Surinaams,"[20,30)",3,20
Surinaams,"[60,70)",1,Surinaams,"[30,40)",1,90
Surinaams,"[60,70)",1,Surinaams,"[30,40)",2,200
Surinaams,"[60,70)",1,Surinaams,"[30,40)",3,50
Surinaams,"[60,70)",1,Surinaams,"[40,50)",1,100
Surinaams,"[60,70)",1,Surinaams,"[40,50)",2,540
Surinaams,"[60,70)",1,Surinaams,"[50,60)",1,800
Surinaams,"[60,70)",1,Surinaams,"[50,60)",2,210
Surinaams,"[60,70)",1,Surinaams,"[50,60)",3,40
Surinaams,"[60,70)",1,Surinaams,"[60,70)",1,1760
Surinaams,"[60,70)",1,Surinaams,"[60,70)",2,570
Surinaams,"[60,70)",1,Surinaams,"[60,70)",3,30
Surinaams,"[60,70)",1,Surinaams,"[70,80)",1,990
Surinaams,"[60,70)",2,Autochtoon,"[0,20)",1,90
Surinaams,"[60,70)",2,Autochtoon,"[60,70)",2,40
Surinaams,"[60,70)",2,Overig,"[60,70)",1,10
Surinaams,"[60,70)",2,Surinaams,"[0,20)",1,230
Surinaams,"[60,70)",2,Surinaams,"[20,30)",1,40
Surinaams,"[60,70)",2,Surinaams,"[20,30)",2,320
Surinaams,"[60,70)",2,Surinaams,"[20,30)",3,120
Surinaams,"[60,70)",2,Surinaams,"[30,40)",1,100
Surinaams,"[60,70)",2,Surinaams,"[30,40)",2,210
Surinaams,"[60,70)",2,Surinaams,"[30,40)",3,80
Surinaams,"[60,70)",2,Surinaams,"[40,50)",1,20
Surinaams,"[60,70)",2,Surinaams,"[40,50)",2,40
Surinaams,"[60,70)",2,Surinaams,"[50,60)",1,150
Surinaams,"[60,70)",2,Surinaams,"[50,60)",2,130
Surinaams,"[60,70)",2,Surinaams,"[50,60)",3,100
Surinaams,"[60,70)",2,Surinaams,"[60,70)",1,570
Surinaams,"[60,70)",2,Surinaams,"[60,70)",2,440
Surinaams,"[60,70)",2,Surinaams,"[60,70)",3,2220
Surinaams,"[60,70)",2,Surinaams,"[70,80)",1,440
Surinaams,"[60,70)",2,Surinaams,"[70,80)",2,240
Surinaams,"[60,70)",3,Autochtoon,"[0,20)",1,10
Surinaams,"[60,70)",3,Autochtoon,"[40,50)",3,40
Surinaams,"[60,70)",3,Autochtoon,"[60,70)",2,10
Surinaams,"[60,70)",3,Autochtoon,"[60,70)",3,340
Surinaams,"[60,70)",3,Overig,"[50,60)",3,10
Surinaams,"[60,70)",3,Surinaams,"[0,20)",1,40
Surinaams,"[60,70)",3,Surinaams,"[20,30)",2,130
Surinaams,"[60,70)",3,Surinaams,"[20,30)",3,60
Surinaams,"[60,70)",3,Surinaams,"[30,40)",1,50
Surinaams,"[60,70)",3,Surinaams,"[30,40)",2,70
Surinaams,"[60,70)",3,Surinaams,"[30,40)",3,60
Surinaams,"[60,70)",3,Surinaams,"[40,50)",2,30
Surinaams,"[60,70)",3,Surinaams,"[50,60)",2,120
Surinaams,"[60,70)",3,Surinaams,"[50,60)",3,300
Surinaams,"[60,70)",3,Surinaams,"[60,70)",1,30
Surinaams,"[60,70)",3,Surinaams,"[60,70)",2,2220
Surinaams,"[60,70)",3,Surinaams,"[60,70)",3,2040
Surinaams,"[70,80)",1,Surinaams,"[60,70)",1,990
Surinaams,"[70,80)",1,Surinaams,"[60,70)",2,440
Surinaams,"[70,80)",1,Surinaams,"[70,80)",1,700
Surinaams,"[70,80)",2,Surinaams,"[60,70)",2,240
Turks,"[0,20)",1,Autochtoon,"[0,20)",1,90
Turks,"[0,20)",1,Autochtoon,"[30,40)",3,60
Turks,"[0,20)",1,Autochtoon,"[40,50)",2,30
Turks,"[0,20)",1,Autochtoon,"[40,50)",3,260
Turks,"[0,20)",1,Autochtoon,"[50,60)",3,10
Turks,"[0,20)",1,Overig,"[0,20)",1,80
Turks,"[0,20)",1,Overig,"[30,40)",2,10
Turks,"[0,20)",1,Overig,"[40,50)",1,10
Turks,"[0,20)",1,Overig,"[40,50)",3,10
Turks,"[0,20)",1,Turks,"[0,20)",1,13090
Turks,"[0,20)",1,Turks,"[0,20)",2,480
Turks,"[0,20)",1,Turks,"[20,30)",1,1590
Turks,"[0,20)",1,Turks,"[20,30)",2,2080
Turks,"[0,20)",1,Turks,"[20,30)",3,250
Turks,"[0,20)",1,Turks,"[30,40)",1,3640
Turks,"[0,20)",1,Turks,"[30,40)",2,3420
Turks,"[0,20)",1,Turks,"[30,40)",3,1070
Turks,"[0,20)",1,Turks,"[40,50)",1,4160
Turks,"[0,20)",1,Turks,"[40,50)",2,2010
Turks,"[0,20)",1,Turks,"[40,50)",3,1040
Turks,"[0,20)",1,Turks,"[50,60)",1,1270
Turks,"[0,20)",1,Turks,"[50,60)",2,610
Turks,"[0,20)",1,Turks,"[50,60)",3,290
Turks,"[0,20)",1,Turks,"[60,70)",1,180
Turks,"[0,20)",2,Turks,"[0,20)",1,480
Turks,"[0,20)",2,Turks,"[0,20)",2,10
Turks,"[0,20)",2,Turks,"[20,30)",1,30
Turks,"[0,20)",2,Turks,"[20,30)",2,150
Turks,"[0,20)",2,Turks,"[20,30)",3,20
Turks,"[0,20)",2,Turks,"[30,40)",1,70
Turks,"[0,20)",2,Turks,"[30,40)",2,10
Turks,"[0,20)",2,Turks,"[40,50)",1,330
Turks,"[0,20)",2,Turks,"[40,50)",2,130
Turks,"[0,20)",2,Turks,"[40,50)",3,30
Turks,"[0,20)",2,Turks,"[50,60)",1,210
Turks,"[0,20)",2,Turks,"[50,60)",3,20
Turks,"[20,30)",1,Autochtoon,"[0,20)",1,140
Turks,"[20,30)",1,Turks,"[0,20)",1,1590
Turks,"[20,30)",1,Turks,"[0,20)",2,30
Turks,"[20,30)",1,Turks,"[20,30)",1,130
Turks,"[20,30)",1,Turks,"[20,30)",2,720
Turks,"[20,30)",1,Turks,"[20,30)",3,30
Turks,"[20,30)",1,Turks,"[30,40)",1,70
Turks,"[20,30)",1,Turks,"[30,40)",2,490
Turks,"[20,30)",1,Turks,"[30,40)",3,80
Turks,"[20,30)",1,Turks,"[40,50)",1,15240
Turks,"[20,30)",1,Turks,"[40,50)",2,140
Turks,"[20,30)",1,Turks,"[50,60)",1,420
Turks,"[20,30)",1,Turks,"[50,60)",2,110
Turks,"[20,30)",1,Turks,"[60,70)",1,40
Turks,"[20,30)",2,Autochtoon,"[0,20)",1,400
Turks,"[20,30)",2,Autochtoon,"[20,30)",2,20
Turks,"[20,30)",2,Autochtoon,"[20,30)",3,30
Turks,"[20,30)",2,Overig,"[0,20)",1,10
Turks,"[20,30)",2,Overig,"[20,30)",2,30
Turks,"[20,30)",2,Overig,"[20,30)",3,20
Turks,"[20,30)",2,Turks,"[0,20)",1,2080
Turks,"[20,30)",2,Turks,"[0,20)",2,150
Turks,"[20,30)",2,Turks,"[20,30)",1,720
Turks,"[20,30)",2,Turks,"[20,30)",2,1850
Turks,"[20,30)",2,Turks,"[20,30)",3,740
Turks,"[20,30)",2,Turks,"[30,40)",1,290
Turks,"[20,30)",2,Turks,"[30,40)",2,450
Turks,"[20,30)",2,Turks,"[30,40)",3,160
Turks,"[20,30)",2,Turks,"[40,50)",1,1270
Turks,"[20,30)",2,Turks,"[40,50)",2,520
Turks,"[20,30)",2,Turks,"[40,50)",3,60
Turks,"[20,30)",2,Turks,"[50,60)",1,1340
Turks,"[20,30)",2,Turks,"[50,60)",2,590
Turks,"[20,30)",2,Turks,"[50,60)",3,60
Turks,"[20,30)",2,Turks,"[60,70)",1,170
Turks,"[20,30)",3,Autochtoon,"[0,20)",1,130
Turks,"[20,30)",3,Autochtoon,"[20,30)",3,80
Turks,"[20,30)",3,Autochtoon,"[30,40)",3,10
Turks,"[20,30)",3,Overig,"[20,30)",3,50
Turks,"[20,30)",3,Overig,"[30,40)",3,10
Turks,"[20,30)",3,Turks,"[0,20)",1,250
Turks,"[20,30)",3,Turks,"[0,20)",2,20
Turks,"[20,30)",3,Turks,"[20,30)",1,30
Turks,"[20,30)",3,Turks,"[20,30)",2,740
Turks,"[20,30)",3,Turks,"[20,30)",3,250
Turks,"[20,30)",3,Turks,"[30,40)",1,70
Turks,"[20,30)",3,Turks,"[30,40)",2,70
Turks,"[20,30)",3,Turks,"[30,40)",3,130
Turks,"[20,30)",3,Turks,"[40,50)",1,150
Turks,"[20,30)",3,Turks,"[40,50)",2,50
Turks,"[20,30)",3,Turks,"[50,60)",1,230
Turks,"[20,30)",3,Turks,"[50,60)",2,160
Turks,"[20,30)",3,Turks,"[60,70)",1,50
Turks,"[30,40)",1,Autochtoon,"[0,20)",1,350
Turks,"[30,40)",1,Autochtoon,"[30,40)",2,10
Turks,"[30,40)",1,Overig,"[0,20)",1,50
Turks,"[30,40)",1,Overig,"[30,40)",2,10
Turks,"[30,40)",1,Turks,"[0,20)",1,3640
Turks,"[30,40)",1,Turks,"[0,20)",2,70
Turks,"[30,40)",1,Turks,"[20,30)",1,70
Turks,"[30,40)",1,Turks,"[20,30)",2,290
Turks,"[30,40)",1,Turks,"[20,30)",3,70
Turks,"[30,40)",1,Turks,"[30,40)",1,960
Turks,"[30,40)",1,Turks,"[30,40)",2,1070
Turks,"[30,40)",1,Turks,"[30,40)",3,1340
Turks,"[30,40)",1,Turks,"[40,50)",1,3550
Turks,"[30,40)",1,Turks,"[40,50)",2,410
Turks,"[30,40)",1,Turks,"[40,50)",3,70
Turks,"[30,40)",1,Turks,"[50,60)",1,210
Turks,"[30,40)",1,Turks,"[50,60)",2,990
Turks,"[30,40)",1,Turks,"[60,70)",1,60
Turks,"[30,40)",2,Autochtoon,"[0,20)",1,1070
Turks,"[30,40)",2,Autochtoon,"[20,30)",2,10
Turks,"[30,40)",2,Autochtoon,"[30,40)",2,10
Turks,"[30,40)",2,Autochtoon,"[30,40)",3,40
Turks,"[30,40)",2,Marokkaans,"[30,40)",2,10
Turks,"[30,40)",2,Overig,"[0,20)",1,100
Turks,"[30,40)",2,Overig,"[20,30)",3,10
Turks,"[30,40)",2,Overig,"[30,40)",2,30
Turks,"[30,40)",2,Overig,"[30,40)",3,20
Turks,"[30,40)",2,Turks,"[0,20)",1,3420
Turks,"[30,40)",2,Turks,"[0,20)",2,10
Turks,"[30,40)",2,Turks,"[20,30)",1,490
Turks,"[30,40)",2,Turks,"[20,30)",2,450
Turks,"[30,40)",2,Turks,"[20,30)",3,70
Turks,"[30,40)",2,Turks,"[30,40)",1,1070
Turks,"[30,40)",2,Turks,"[30,40)",2,4200
Turks,"[30,40)",2,Turks,"[30,40)",3,530
Turks,"[30,40)",2,Turks,"[40,50)",1,180
Turks,"[30,40)",2,Turks,"[40,50)",2,370
Turks,"[30,40)",2,Turks,"[40,50)",3,80
Turks,"[30,40)",2,Turks,"[50,60)",1,240
Turks,"[30,40)",2,Turks,"[50,60)",2,40
Turks,"[30,40)",2,Turks,"[60,70)",1,130
Turks,"[30,40)",3,Autochtoon,"[0,20)",1,680
Turks,"[30,40)",3,Autochtoon,"[20,30)",3,20
Turks,"[30,40)",3,Autochtoon,"[30,40)",3,150
Turks,"[30,40)",3,Autochtoon,"[40,50)",3,30
Turks,"[30,40)",3,Overig,"[0,20)",1,70
Turks,"[30,40)",3,Overig,"[20,30)",2,20
Turks,"[30,40)",3,Overig,"[20,30)",3,20
Turks,"[30,40)",3,Overig,"[30,40)",2,20
Turks,"[30,40)",3,Overig,"[30,40)",3,220
Turks,"[30,40)",3,Turks,"[0,20)",1,1070
Turks,"[30,40)",3,Turks,"[20,30)",1,80
Turks,"[30,40)",3,Turks,"[20,30)",2,160
Turks,"[30,40)",3,Turks,"[20,30)",3,130
Turks,"[30,40)",3,Turks,"[30,40)",1,1340
Turks,"[30,40)",3,Turks,"[30,40)",2,530
Turks,"[30,40)",3,Turks,"[30,40)",3,610
Turks,"[30,40)",3,Turks,"[40,50)",1,80
Turks,"[30,40)",3,Turks,"[40,50)",2,50
Turks,"[30,40)",3,Turks,"[40,50)",3,90
Turks,"[30,40)",3,Turks,"[50,60)",1,70
Turks,"[30,40)",3,Turks,"[60,70)",1,850
Turks,"[40,50)",1,Autochtoon,"[0,20)",1,60
Turks,"[40,50)",1,Overig,"[0,20)",1,130
Turks,"[40,50)",1,Overig,"[30,40)",1,1760
Turks,"[40,50)",1,Overig,"[40,50)",2,10
Turks,"[40,50)",1,Turks,"[0,20)",1,4160
Turks,"[40,50)",1,Turks,"[0,20)",2,330
Turks,"[40,50)",1,Turks,"[20,30)",1,15240
Turks,"[40,50)",1,Turks,"[20,30)",2,1270
Turks,"[40,50)",1,Turks,"[20,30)",3,150
Turks,"[40,50)",1,Turks,"[30,40)",1,3550
Turks,"[40,50)",1,Turks,"[30,40)",2,180
Turks,"[40,50)",1,Turks,"[30,40)",3,80
Turks,"[40,50)",1,Turks,"[40,50)",1,3660
Turks,"[40,50)",1,Turks,"[40,50)",2,3320
Turks,"[40,50)",1,Turks,"[40,50)",3,110
Turks,"[40,50)",1,Turks,"[50,60)",1,1190
Turks,"[40,50)",1,Turks,"[50,60)",2,160
Turks,"[40,50)",1,Turks,"[50,60)",3,10
Turks,"[40,50)",1,Turks,"[60,70)",1,90
Turks,"[40,50)",2,Autochtoon,"[0,20)",1,120
Turks,"[40,50)",2,Autochtoon,"[40,50)",3,10
Turks,"[40,50)",2,Overig,"[0,20)",1,60
Turks,"[40,50)",2,Overig,"[40,50)",1,1480
Turks,"[40,50)",2,Turks,"[0,20)",1,2010
Turks,"[40,50)",2,Turks,"[0,20)",2,130
Turks,"[40,50)",2,Turks,"[20,30)",1,140
Turks,"[40,50)",2,Turks,"[20,30)",2,520
Turks,"[40,50)",2,Turks,"[20,30)",3,50
Turks,"[40,50)",2,Turks,"[30,40)",1,410
Turks,"[40,50)",2,Turks,"[30,40)",2,370
Turks,"[40,50)",2,Turks,"[30,40)",3,50
Turks,"[40,50)",2,Turks,"[40,50)",1,3320
Turks,"[40,50)",2,Turks,"[40,50)",2,460
Turks,"[40,50)",2,Turks,"[40,50)",3,130
Turks,"[40,50)",2,Turks,"[50,60)",1,1020
Turks,"[40,50)",2,Turks,"[50,60)",2,460
Turks,"[40,50)",2,Turks,"[50,60)",3,30
Turks,"[40,50)",3,Autochtoon,"[0,20)",1,160
Turks,"[40,50)",3,Autochtoon,"[30,40)",3,20
Turks,"[40,50)",3,Autochtoon,"[40,50)",2,30
Turks,"[40,50)",3,Autochtoon,"[40,50)",3,80
Turks,"[40,50)",3,Autochtoon,"[50,60)",3,10
Turks,"[40,50)",3,Overig,"[0,20)",1,40
Turks,"[40,50)",3,Overig,"[30,40)",3,180
Turks,"[40,50)",3,Overig,"[40,50)",3,20
Turks,"[40,50)",3,Turks,"[0,20)",1,1040
Turks,"[40,50)",3,Turks,"[0,20)",2,30
Turks,"[40,50)",3,Turks,"[20,30)",2,60
Turks,"[40,50)",3,Turks,"[30,40)",1,70
Turks,"[40,50)",3,Turks,"[30,40)",2,80
Turks,"[40,50)",3,Turks,"[30,40)",3,90
Turks,"[40,50)",3,Turks,"[40,50)",1,110
Turks,"[40,50)",3,Turks,"[40,50)",2,130
Turks,"[40,50)",3,Turks,"[40,50)",3,760
Turks,"[40,50)",3,Turks,"[50,60)",1,40
Turks,"[40,50)",3,Turks,"[50,60)",2,10
Turks,"[40,50)",3,Turks,"[50,60)",3,160
Turks,"[50,60)",1,Autochtoon,"[0,20)",1,40
Turks,"[50,60)",1,Overig,"[0,20)",1,20
Turks,"[50,60)",1,Turks,"[0,20)",1,1270
Turks,"[50,60)",1,Turks,"[0,20)",2,210
Turks,"[50,60)",1,Turks,"[20,30)",1,420
Turks,"[50,60)",1,Turks,"[20,30)",2,1340
Turks,"[50,60)",1,Turks,"[20,30)",3,230
Turks,"[50,60)",1,Turks,"[30,40)",1,210
Turks,"[50,60)",1,Turks,"[30,40)",2,240
Turks,"[50,60)",1,Turks,"[30,40)",3,70
Turks,"[50,60)",1,Turks,"[40,50)",1,1190
Turks,"[50,60)",1,Turks,"[40,50)",2,1020
Turks,"[50,60)",1,Turks,"[40,50)",3,40
Turks,"[50,60)",1,Turks,"[50,60)",1,11720
Turks,"[50,60)",1,Turks,"[50,60)",2,1060
Turks,"[50,60)",1,Turks,"[50,60)",3,170
Turks,"[50,60)",1,Turks,"[60,70)",1,340
Turks,"[50,60)",1,Turks,"[60,70)",2,20
Turks,"[50,60)",1,Turks,"[60,70)",3,60
Turks,"[50,60)",2,Turks,"[0,20)",1,610
Turks,"[50,60)",2,Turks,"[20,30)",1,110
Turks,"[50,60)",2,Turks,"[20,30)",2,590
Turks,"[50,60)",2,Turks,"[20,30)",3,160
Turks,"[50,60)",2,Turks,"[30,40)",1,990
Turks,"[50,60)",2,Turks,"[30,40)",2,40
Turks,"[50,60)",2,Turks,"[40,50)",1,160
Turks,"[50,60)",2,Turks,"[40,50)",2,460
Turks,"[50,60)",2,Turks,"[40,50)",3,10
Turks,"[50,60)",2,Turks,"[50,60)",1,1060
Turks,"[50,60)",2,Turks,"[50,60)",2,5440
Turks,"[50,60)",2,Turks,"[50,60)",3,370
Turks,"[50,60)",2,Turks,"[60,70)",1,10
Turks,"[50,60)",3,Autochtoon,"[50,60)",3,10
Turks,"[50,60)",3,Overig,"[0,20)",1,10
Turks,"[50,60)",3,Turks,"[0,20)",1,290
Turks,"[50,60)",3,Turks,"[0,20)",2,20
Turks,"[50,60)",3,Turks,"[20,30)",2,60
Turks,"[50,60)",3,Turks,"[40,50)",1,10
Turks,"[50,60)",3,Turks,"[40,50)",2,30
Turks,"[50,60)",3,Turks,"[40,50)",3,160
Turks,"[50,60)",3,Turks,"[50,60)",1,170
Turks,"[50,60)",3,Turks,"[50,60)",2,370
Turks,"[50,60)",3,Turks,"[50,60)",3,40
Turks,"[50,60)",3,Turks,"[60,70)",2,10
Turks,"[60,70)",1,Turks,"[0,20)",1,180
Turks,"[60,70)",1,Turks,"[20,30)",1,40
Turks,"[60,70)",1,Turks,"[20,30)",2,170
Turks,"[60,70)",1,Turks,"[20,30)",3,50
Turks,"[60,70)",1,Turks,"[30,40)",1,60
Turks,"[60,70)",1,Turks,"[30,40)",2,130
Turks,"[60,70)",1,Turks,"[30,40)",3,850
Turks,"[60,70)",1,Turks,"[40,50)",1,90
Turks,"[60,70)",1,Turks,"[50,60)",1,340
