etngrp_src,geslacht_src,lft_src,oplniv_src,etngrp_dst,geslacht_dst,lft_dst,oplniv_dst,n
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[0,20)",1,26760
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[0,20)",2,750
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[0,20)",3,10
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[20,30)",1,660
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[20,30)",2,2170
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[20,30)",3,1350
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[30,40)",1,740
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[30,40)",2,2290
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[30,40)",3,6190
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[40,50)",1,730
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[40,50)",2,2870
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[40,50)",3,8560
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[50,60)",1,860
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[50,60)",2,2220
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[50,60)",3,3480
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[60,70)",1,730
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[60,70)",2,820
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[60,70)",3,1460
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[70,80)",1,500
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[70,80)",2,920
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[70,80)",3,1380
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[80,120]",2,340
Autochtoon,Man,"[0,20)",1,Autochtoon,Man,"[80,120]",3,470
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[0,20)",1,24810
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[0,20)",2,920
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[20,30)",1,520
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[20,30)",2,2360
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[20,30)",3,1870
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",1,810
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",2,1830
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[30,40)",3,8560
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",1,990
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",2,2540
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[40,50)",3,9940
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[50,60)",1,990
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[50,60)",2,1640
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[50,60)",3,3520
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[60,70)",1,1260
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[60,70)",2,1210
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[60,70)",3,1180
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[70,80)",1,1110
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[70,80)",2,1100
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[70,80)",3,1460
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[80,120]",1,490
Autochtoon,Man,"[0,20)",1,Autochtoon,Vrouw,"[80,120]",2,280
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[0,20)",1,4480
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[0,20)",2,150
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",1,600
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",2,1490
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[20,30)",3,280
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",1,910
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",2,1360
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[30,40)",3,730
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",1,380
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",2,560
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[40,50)",3,270
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",1,750
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",2,110
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[50,60)",3,30
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[60,70)",1,680
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[60,70)",2,140
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[70,80)",1,540
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[70,80)",2,230
Autochtoon,Man,"[0,20)",1,Marokkaans,Man,"[80,120]",1,80
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[0,20)",1,4450
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[0,20)",2,200
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",1,320
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",2,1800
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[20,30)",3,600
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",1,490
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",2,1530
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[30,40)",3,1020
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",1,430
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",2,650
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[40,50)",3,320
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",1,1030
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",2,70
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[50,60)",3,30
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[60,70)",1,1050
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[60,70)",2,30
Autochtoon,Man,"[0,20)",1,Marokkaans,Vrouw,"[70,80)",1,480
Autochtoon,Man,"[0,20)",1,Overig,Man,"[0,20)",1,2120
Autochtoon,Man,"[0,20)",1,Overig,Man,"[0,20)",2,60
Autochtoon,Man,"[0,20)",1,Overig,Man,"[20,30)",1,160
Autochtoon,Man,"[0,20)",1,Overig,Man,"[20,30)",2,530
Autochtoon,Man,"[0,20)",1,Overig,Man,"[20,30)",3,230
Autochtoon,Man,"[0,20)",1,Overig,Man,"[30,40)",1,380
Autochtoon,Man,"[0,20)",1,Overig,Man,"[30,40)",2,720
Autochtoon,Man,"[0,20)",1,Overig,Man,"[30,40)",3,1180
Autochtoon,Man,"[0,20)",1,Overig,Man,"[40,50)",1,610
Autochtoon,Man,"[0,20)",1,Overig,Man,"[40,50)",2,540
Autochtoon,Man,"[0,20)",1,Overig,Man,"[40,50)",3,1320
Autochtoon,Man,"[0,20)",1,Overig,Man,"[50,60)",1,140
Autochtoon,Man,"[0,20)",1,Overig,Man,"[50,60)",2,310
Autochtoon,Man,"[0,20)",1,Overig,Man,"[50,60)",3,780
Autochtoon,Man,"[0,20)",1,Overig,Man,"[60,70)",1,300
Autochtoon,Man,"[0,20)",1,Overig,Man,"[60,70)",2,180
Autochtoon,Man,"[0,20)",1,Overig,Man,"[60,70)",3,160
Autochtoon,Man,"[0,20)",1,Overig,Man,"[70,80)",1,160
Autochtoon,Man,"[0,20)",1,Overig,Man,"[70,80)",2,200
Autochtoon,Man,"[0,20)",1,Overig,Man,"[70,80)",3,270
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[0,20)",1,2130
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[0,20)",2,100
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[20,30)",1,180
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[20,30)",2,610
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[20,30)",3,410
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[30,40)",1,290
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[30,40)",2,610
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[30,40)",3,1840
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[40,50)",1,210
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[40,50)",2,550
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[40,50)",3,1670
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[50,60)",1,420
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[50,60)",2,520
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[50,60)",3,570
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[60,70)",1,350
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[60,70)",2,450
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[60,70)",3,250
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[70,80)",1,210
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[70,80)",2,170
Autochtoon,Man,"[0,20)",1,Overig,Vrouw,"[70,80)",3,340
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[0,20)",1,1480
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[0,20)",2,80
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[20,30)",1,470
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[20,30)",2,790
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[20,30)",3,130
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[30,40)",1,540
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[30,40)",2,870
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[30,40)",3,350
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[40,50)",1,400
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[40,50)",2,490
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[40,50)",3,250
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[50,60)",1,260
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[50,60)",2,190
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[50,60)",3,90
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[60,70)",1,320
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[60,70)",2,180
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[60,70)",3,40
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[70,80)",1,40
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[70,80)",2,60
Autochtoon,Man,"[0,20)",1,Surinaams,Man,"[70,80)",3,10
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[0,20)",1,1450
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[0,20)",2,90
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[20,30)",1,360
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[20,30)",2,1200
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[20,30)",3,220
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[30,40)",1,570
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[30,40)",2,1430
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[30,40)",3,730
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[40,50)",1,340
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[40,50)",2,740
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[40,50)",3,350
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[50,60)",1,450
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[50,60)",2,620
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[50,60)",3,150
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[60,70)",1,480
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[60,70)",2,310
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[60,70)",3,200
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[70,80)",1,70
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[70,80)",2,40
Autochtoon,Man,"[0,20)",1,Surinaams,Vrouw,"[70,80)",3,220
Autochtoon,Man,"[0,20)",1,Turks,Man,"[0,20)",1,1140
Autochtoon,Man,"[0,20)",1,Turks,Man,"[0,20)",2,50
Autochtoon,Man,"[0,20)",1,Turks,Man,"[20,30)",1,230
Autochtoon,Man,"[0,20)",1,Turks,Man,"[20,30)",2,540
Autochtoon,Man,"[0,20)",1,Turks,Man,"[20,30)",3,100
Autochtoon,Man,"[0,20)",1,Turks,Man,"[30,40)",1,260
Autochtoon,Man,"[0,20)",1,Turks,Man,"[30,40)",2,590
Autochtoon,Man,"[0,20)",1,Turks,Man,"[30,40)",3,280
Autochtoon,Man,"[0,20)",1,Turks,Man,"[40,50)",1,190
Autochtoon,Man,"[0,20)",1,Turks,Man,"[40,50)",2,190
Autochtoon,Man,"[0,20)",1,Turks,Man,"[40,50)",3,100
Autochtoon,Man,"[0,20)",1,Turks,Man,"[50,60)",1,390
Autochtoon,Man,"[0,20)",1,Turks,Man,"[50,60)",2,110
Autochtoon,Man,"[0,20)",1,Turks,Man,"[50,60)",3,20
Autochtoon,Man,"[0,20)",1,Turks,Man,"[60,70)",1,210
Autochtoon,Man,"[0,20)",1,Turks,Man,"[60,70)",2,30
Autochtoon,Man,"[0,20)",1,Turks,Man,"[70,80)",1,110
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[0,20)",1,1090
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[0,20)",2,80
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[20,30)",1,110
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[20,30)",2,540
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[20,30)",3,160
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[30,40)",1,180
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[30,40)",2,600
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[30,40)",3,380
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[40,50)",1,270
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[40,50)",2,150
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[40,50)",3,110
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[50,60)",1,670
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[50,60)",2,280
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[50,60)",3,10
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[60,70)",1,340
Autochtoon,Man,"[0,20)",1,Turks,Vrouw,"[70,80)",1,20
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[0,20)",1,750
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[0,20)",2,100
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[20,30)",1,60
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[20,30)",2,470
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[20,30)",3,240
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[30,40)",1,20
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[30,40)",2,60
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[30,40)",3,140
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[40,50)",1,40
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[40,50)",2,120
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[40,50)",3,290
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[50,60)",1,60
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[50,60)",2,260
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[50,60)",3,690
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[60,70)",1,10
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[60,70)",2,70
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[60,70)",3,160
Autochtoon,Man,"[0,20)",2,Autochtoon,Man,"[70,80)",3,60
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[0,20)",1,850
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[0,20)",2,130
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[20,30)",1,40
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[20,30)",2,450
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[20,30)",3,370
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[30,40)",2,30
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[30,40)",3,120
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[40,50)",1,40
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[40,50)",2,170
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[40,50)",3,370
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[50,60)",1,100
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[50,60)",2,350
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[50,60)",3,850
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[60,70)",1,30
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[60,70)",2,70
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[60,70)",3,140
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[70,80)",1,170
Autochtoon,Man,"[0,20)",2,Autochtoon,Vrouw,"[70,80)",2,40
Autochtoon,Man,"[0,20)",2,Overig,Man,"[0,20)",1,60
Autochtoon,Man,"[0,20)",2,Overig,Man,"[20,30)",2,40
Autochtoon,Man,"[0,20)",2,Overig,Man,"[20,30)",3,30
Autochtoon,Man,"[0,20)",2,Overig,Man,"[30,40)",3,20
Autochtoon,Man,"[0,20)",2,Overig,Man,"[40,50)",2,10
Autochtoon,Man,"[0,20)",2,Overig,Man,"[40,50)",3,30
Autochtoon,Man,"[0,20)",2,Overig,Man,"[50,60)",2,50
Autochtoon,Man,"[0,20)",2,Overig,Man,"[50,60)",3,80
Autochtoon,Man,"[0,20)",2,Overig,Man,"[60,70)",2,10
Autochtoon,Man,"[0,20)",2,Overig,Man,"[60,70)",3,10
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[0,20)",1,70
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[0,20)",2,10
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[20,30)",2,30
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[20,30)",3,20
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[30,40)",3,10
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[40,50)",2,20
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[40,50)",3,160
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[50,60)",2,110
Autochtoon,Man,"[0,20)",2,Overig,Vrouw,"[50,60)",3,120
Autochtoon,Man,"[0,20)",2,Surinaams,Man,"[0,20)",1,30
Autochtoon,Man,"[0,20)",2,Surinaams,Man,"[30,40)",2,10
Autochtoon,Man,"[0,20)",2,Surinaams,Man,"[50,60)",3,10
Autochtoon,Man,"[0,20)",2,Surinaams,Vrouw,"[0,20)",1,30
Autochtoon,Man,"[0,20)",2,Surinaams,Vrouw,"[20,30)",2,20
Autochtoon,Man,"[0,20)",2,Surinaams,Vrouw,"[30,40)",2,10
Autochtoon,Man,"[0,20)",2,Surinaams,Vrouw,"[40,50)",2,20
Autochtoon,Man,"[0,20)",3,Autochtoon,Man,"[0,20)",1,10
Autochtoon,Man,"[0,20)",3,Autochtoon,Man,"[20,30)",2,10
Autochtoon,Man,"[0,20)",3,Autochtoon,Vrouw,"[50,60)",3,20
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[0,20)",1,660
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[0,20)",2,60
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[20,30)",1,180
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[20,30)",2,480
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[20,30)",3,200
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[30,40)",1,100
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[30,40)",2,220
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[30,40)",3,170
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[40,50)",1,110
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[40,50)",2,140
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[40,50)",3,60
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[50,60)",1,300
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[50,60)",2,260
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[50,60)",3,150
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[60,70)",1,230
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[60,70)",2,140
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[60,70)",3,170
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[70,80)",1,110
Autochtoon,Man,"[20,30)",1,Autochtoon,Man,"[70,80)",2,120
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[0,20)",1,600
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[0,20)",2,60
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[20,30)",1,140
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[20,30)",2,410
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[20,30)",3,260
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[30,40)",1,140
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[30,40)",2,160
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[30,40)",3,200
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[40,50)",1,170
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[40,50)",2,150
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[40,50)",3,70
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[50,60)",1,400
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[50,60)",2,350
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[50,60)",3,290
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[60,70)",1,310
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[60,70)",2,170
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[60,70)",3,110
Autochtoon,Man,"[20,30)",1,Autochtoon,Vrouw,"[70,80)",1,230
Autochtoon,Man,"[20,30)",1,Overig,Man,"[0,20)",1,90
Autochtoon,Man,"[20,30)",1,Overig,Man,"[20,30)",1,20
Autochtoon,Man,"[20,30)",1,Overig,Man,"[20,30)",2,40
Autochtoon,Man,"[20,30)",1,Overig,Man,"[20,30)",3,10
Autochtoon,Man,"[20,30)",1,Overig,Man,"[30,40)",2,30
Autochtoon,Man,"[20,30)",1,Overig,Man,"[30,40)",3,10
Autochtoon,Man,"[20,30)",1,Overig,Man,"[40,50)",2,40
Autochtoon,Man,"[20,30)",1,Overig,Man,"[50,60)",1,20
Autochtoon,Man,"[20,30)",1,Overig,Man,"[50,60)",2,70
Autochtoon,Man,"[20,30)",1,Overig,Man,"[50,60)",3,20
Autochtoon,Man,"[20,30)",1,Overig,Man,"[60,70)",1,10
Autochtoon,Man,"[20,30)",1,Overig,Man,"[60,70)",3,40
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[0,20)",1,90
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[20,30)",1,20
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[20,30)",2,40
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[20,30)",3,20
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[30,40)",2,30
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[30,40)",3,30
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[40,50)",1,50
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[40,50)",2,30
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[40,50)",3,20
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[50,60)",1,60
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[50,60)",2,70
Autochtoon,Man,"[20,30)",1,Overig,Vrouw,"[50,60)",3,30
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[0,20)",1,60
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[20,30)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[20,30)",2,30
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[30,40)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[30,40)",2,20
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[40,50)",1,10
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[40,50)",2,70
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[50,60)",1,10
Autochtoon,Man,"[20,30)",1,Surinaams,Man,"[50,60)",2,20
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[0,20)",1,50
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[20,30)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[20,30)",2,40
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[30,40)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[30,40)",2,30
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[30,40)",3,10
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[40,50)",1,10
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[40,50)",2,40
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[40,50)",3,10
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[50,60)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[50,60)",2,10
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[50,60)",3,10
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[60,70)",1,20
Autochtoon,Man,"[20,30)",1,Surinaams,Vrouw,"[60,70)",2,10
Autochtoon,Man,"[20,30)",2,Autochtoon,Man,"[0,20)",1,2170
