geslacht_src,lft_src,oplniv_src,geslacht_dst,lft_dst,oplniv_dst,n
Man,"[70,80)",3,Man,"[60,70)",2,160
Man,"[70,80)",3,Man,"[60,70)",3,290
Man,"[70,80)",3,Man,"[70,80)",3,260
Man,"[70,80)",3,Vrouw,"[0,20)",1,2540
Man,"[70,80)",3,Vrouw,"[0,20)",2,50
Man,"[70,80)",3,Vrouw,"[20,30)",2,510
Man,"[70,80)",3,Vrouw,"[20,30)",3,670
Man,"[70,80)",3,Vrouw,"[30,40)",2,120
Man,"[70,80)",3,Vrouw,"[30,40)",3,1300
Man,"[70,80)",3,Vrouw,"[40,50)",2,280
Man,"[70,80)",3,Vrouw,"[40,50)",3,1350
Man,"[70,80)",3,Vrouw,"[50,60)",2,480
Man,"[70,80)",3,Vrouw,"[50,60)",3,1000
Man,"[70,80)",3,Vrouw,"[60,70)",1,1670
Man,"[70,80)",3,Vrouw,"[60,70)",2,1340
Man,"[70,80)",3,Vrouw,"[60,70)",3,5090
Man,"[70,80)",3,Vrouw,"[70,80)",1,6260
Man,"[70,80)",3,Vrouw,"[70,80)",2,6270
Man,"[70,80)",3,Vrouw,"[70,80)",3,17070
Man,"[80,120]",1,Man,"[0,20)",1,180
Man,"[80,120]",1,Man,"[20,30)",1,10
Man,"[80,120]",1,Man,"[20,30)",2,580
Man,"[80,120]",1,Man,"[30,40)",1,40
Man,"[80,120]",1,Vrouw,"[0,20)",1,570
Man,"[80,120]",1,Vrouw,"[20,30)",2,20
Man,"[80,120]",1,Vrouw,"[50,60)",1,2590
Man,"[80,120]",1,Vrouw,"[50,60)",2,380
Man,"[80,120]",1,Vrouw,"[70,80)",1,9910
Man,"[80,120]",2,Man,"[0,20)",1,340
Man,"[80,120]",2,Man,"[40,50)",3,370
Man,"[80,120]",2,Man,"[50,60)",3,390
Man,"[80,120]",2,Vrouw,"[0,20)",1,540
Man,"[80,120]",2,Vrouw,"[20,30)",3,300
Man,"[80,120]",2,Vrouw,"[80,120]",1,31910
Man,"[80,120]",3,Man,"[0,20)",1,470
Man,"[80,120]",3,Vrouw,"[0,20)",1,510
Man,"[80,120]",3,Vrouw,"[20,30)",2,290
Vrouw,"[0,20)",1,Man,"[0,20)",1,116540
Vrouw,"[0,20)",1,Man,"[0,20)",2,4000
Vrouw,"[0,20)",1,Man,"[20,30)",1,9800
Vrouw,"[0,20)",1,Man,"[20,30)",2,22880
Vrouw,"[0,20)",1,Man,"[20,30)",3,5060
Vrouw,"[0,20)",1,Man,"[30,40)",1,12410
Vrouw,"[0,20)",1,Man,"[30,40)",2,18560
Vrouw,"[0,20)",1,Man,"[30,40)",3,16170
Vrouw,"[0,20)",1,Man,"[40,50)",1,14130
Vrouw,"[0,20)",1,Man,"[40,50)",2,15320
Vrouw,"[0,20)",1,Man,"[40,50)",3,19660
Vrouw,"[0,20)",1,Man,"[50,60)",1,11240
Vrouw,"[0,20)",1,Man,"[50,60)",2,7040
Vrouw,"[0,20)",1,Man,"[50,60)",3,7150
Vrouw,"[0,20)",1,Man,"[60,70)",1,7110
Vrouw,"[0,20)",1,Man,"[60,70)",2,2660
Vrouw,"[0,20)",1,Man,"[60,70)",3,2570
Vrouw,"[0,20)",1,Man,"[70,80)",1,6690
Vrouw,"[0,20)",1,Man,"[70,80)",2,1970
Vrouw,"[0,20)",1,Man,"[70,80)",3,2540
Vrouw,"[0,20)",1,Man,"[80,120]",1,570
Vrouw,"[0,20)",1,Man,"[80,120]",2,540
Vrouw,"[0,20)",1,Man,"[80,120]",3,510
Vrouw,"[0,20)",1,Vrouw,"[0,20)",1,111640
Vrouw,"[0,20)",1,Vrouw,"[0,20)",2,5050
Vrouw,"[0,20)",1,Vrouw,"[0,20)",3,10
Vrouw,"[0,20)",1,Vrouw,"[20,30)",1,6100
Vrouw,"[0,20)",1,Vrouw,"[20,30)",2,25020
Vrouw,"[0,20)",1,Vrouw,"[20,30)",3,8440
Vrouw,"[0,20)",1,Vrouw,"[30,40)",1,12110
Vrouw,"[0,20)",1,Vrouw,"[30,40)",2,21980
Vrouw,"[0,20)",1,Vrouw,"[30,40)",3,22970
Vrouw,"[0,20)",1,Vrouw,"[40,50)",1,14040
Vrouw,"[0,20)",1,Vrouw,"[40,50)",2,14670
Vrouw,"[0,20)",1,Vrouw,"[40,50)",3,28950
Vrouw,"[0,20)",1,Vrouw,"[50,60)",1,11720
Vrouw,"[0,20)",1,Vrouw,"[50,60)",2,6050
Vrouw,"[0,20)",1,Vrouw,"[50,60)",3,5800
Vrouw,"[0,20)",1,Vrouw,"[60,70)",1,10010
Vrouw,"[0,20)",1,Vrouw,"[60,70)",2,2890
Vrouw,"[0,20)",1,Vrouw,"[60,70)",3,2240
Vrouw,"[0,20)",1,Vrouw,"[70,80)",1,5800
Vrouw,"[0,20)",1,Vrouw,"[70,80)",2,1910
Vrouw,"[0,20)",1,Vrouw,"[70,80)",3,2330
Vrouw,"[0,20)",1,Vrouw,"[80,120]",2,140
Vrouw,"[0,20)",1,Vrouw,"[80,120]",3,180
Vrouw,"[0,20)",2,Man,"[0,20)",1,6240
Vrouw,"[0,20)",2,Man,"[0,20)",2,310
Vrouw,"[0,20)",2,Man,"[20,30)",1,630
Vrouw,"[0,20)",2,Man,"[20,30)",2,2100
Vrouw,"[0,20)",2,Man,"[20,30)",3,690
Vrouw,"[0,20)",2,Man,"[30,40)",1,410
Vrouw,"[0,20)",2,Man,"[30,40)",2,730
Vrouw,"[0,20)",2,Man,"[30,40)",3,430
Vrouw,"[0,20)",2,Man,"[40,50)",1,630
Vrouw,"[0,20)",2,Man,"[40,50)",2,650
Vrouw,"[0,20)",2,Man,"[40,50)",3,460
Vrouw,"[0,20)",2,Man,"[50,60)",1,950
Vrouw,"[0,20)",2,Man,"[50,60)",2,990
Vrouw,"[0,20)",2,Man,"[50,60)",3,1340
Vrouw,"[0,20)",2,Man,"[60,70)",1,340
Vrouw,"[0,20)",2,Man,"[60,70)",2,230
Vrouw,"[0,20)",2,Man,"[60,70)",3,330
Vrouw,"[0,20)",2,Man,"[70,80)",1,230
Vrouw,"[0,20)",2,Man,"[70,80)",2,90
Vrouw,"[0,20)",2,Man,"[70,80)",3,50
Vrouw,"[0,20)",2,Vrouw,"[0,20)",1,5050
Vrouw,"[0,20)",2,Vrouw,"[0,20)",2,470
Vrouw,"[0,20)",2,Vrouw,"[20,30)",1,310
Vrouw,"[0,20)",2,Vrouw,"[20,30)",2,2020
Vrouw,"[0,20)",2,Vrouw,"[20,30)",3,1000
Vrouw,"[0,20)",2,Vrouw,"[30,40)",1,340
Vrouw,"[0,20)",2,Vrouw,"[30,40)",2,600
Vrouw,"[0,20)",2,Vrouw,"[30,40)",3,570
Vrouw,"[0,20)",2,Vrouw,"[40,50)",1,970
Vrouw,"[0,20)",2,Vrouw,"[40,50)",2,1070
Vrouw,"[0,20)",2,Vrouw,"[40,50)",3,670
Vrouw,"[0,20)",2,Vrouw,"[50,60)",1,940
Vrouw,"[0,20)",2,Vrouw,"[50,60)",2,740
Vrouw,"[0,20)",2,Vrouw,"[50,60)",3,1570
Vrouw,"[0,20)",2,Vrouw,"[60,70)",1,230
Vrouw,"[0,20)",2,Vrouw,"[60,70)",2,200
Vrouw,"[0,20)",2,Vrouw,"[60,70)",3,190
Vrouw,"[0,20)",2,Vrouw,"[70,80)",1,510
Vrouw,"[0,20)",2,Vrouw,"[70,80)",2,40
Vrouw,"[0,20)",2,Vrouw,"[70,80)",3,70
Vrouw,"[0,20)",3,Vrouw,"[0,20)",1,10
Vrouw,"[0,20)",3,Vrouw,"[50,60)",3,10
Vrouw,"[20,30)",1,Man,"[0,20)",1,7060
Vrouw,"[20,30)",1,Man,"[0,20)",2,230
Vrouw,"[20,30)",1,Man,"[20,30)",1,1120
Vrouw,"[20,30)",1,Man,"[20,30)",2,2150
Vrouw,"[20,30)",1,Man,"[20,30)",3,390
Vrouw,"[20,30)",1,Man,"[30,40)",1,1850
Vrouw,"[20,30)",1,Man,"[30,40)",2,1450
Vrouw,"[20,30)",1,Man,"[30,40)",3,450
Vrouw,"[20,30)",1,Man,"[40,50)",1,8250
Vrouw,"[20,30)",1,Man,"[40,50)",2,750
Vrouw,"[20,30)",1,Man,"[40,50)",3,150
Vrouw,"[20,30)",1,Man,"[50,60)",1,1170
Vrouw,"[20,30)",1,Man,"[50,60)",2,490
Vrouw,"[20,30)",1,Man,"[50,60)",3,3080
Vrouw,"[20,30)",1,Man,"[60,70)",1,650
Vrouw,"[20,30)",1,Man,"[60,70)",2,180
Vrouw,"[20,30)",1,Man,"[60,70)",3,120
Vrouw,"[20,30)",1,Man,"[70,80)",1,410
Vrouw,"[20,30)",1,Vrouw,"[0,20)",1,6100
Vrouw,"[20,30)",1,Vrouw,"[0,20)",2,310
Vrouw,"[20,30)",1,Vrouw,"[20,30)",1,590
Vrouw,"[20,30)",1,Vrouw,"[20,30)",2,2370
Vrouw,"[20,30)",1,Vrouw,"[20,30)",3,590
Vrouw,"[20,30)",1,Vrouw,"[30,40)",1,700
Vrouw,"[20,30)",1,Vrouw,"[30,40)",2,1100
Vrouw,"[20,30)",1,Vrouw,"[30,40)",3,520
Vrouw,"[20,30)",1,Vrouw,"[40,50)",1,1180
Vrouw,"[20,30)",1,Vrouw,"[40,50)",2,780
Vrouw,"[20,30)",1,Vrouw,"[40,50)",3,6600
Vrouw,"[20,30)",1,Vrouw,"[50,60)",1,1350
Vrouw,"[20,30)",1,Vrouw,"[50,60)",2,740
Vrouw,"[20,30)",1,Vrouw,"[50,60)",3,310
Vrouw,"[20,30)",1,Vrouw,"[60,70)",1,660
Vrouw,"[20,30)",1,Vrouw,"[60,70)",2,220
Vrouw,"[20,30)",1,Vrouw,"[60,70)",3,140
Vrouw,"[20,30)",1,Vrouw,"[70,80)",1,280
Vrouw,"[20,30)",2,Man,"[0,20)",1,28420
Vrouw,"[20,30)",2,Man,"[0,20)",2,1910
Vrouw,"[20,30)",2,Man,"[20,30)",1,4500
Vrouw,"[20,30)",2,Man,"[20,30)",2,12350
Vrouw,"[20,30)",2,Man,"[20,30)",3,4020
Vrouw,"[20,30)",2,Man,"[30,40)",1,3400
Vrouw,"[20,30)",2,Man,"[30,40)",2,15030
Vrouw,"[20,30)",2,Man,"[30,40)",3,3490
Vrouw,"[20,30)",2,Man,"[40,50)",1,3790
Vrouw,"[20,30)",2,Man,"[40,50)",2,3460
Vrouw,"[20,30)",2,Man,"[40,50)",3,1450
Vrouw,"[20,30)",2,Man,"[50,60)",1,6570
Vrouw,"[20,30)",2,Man,"[50,60)",2,3970
Vrouw,"[20,30)",2,Man,"[50,60)",3,2620
Vrouw,"[20,30)",2,Man,"[60,70)",1,3180
Vrouw,"[20,30)",2,Man,"[60,70)",2,1400
Vrouw,"[20,30)",2,Man,"[60,70)",3,3330
Vrouw,"[20,30)",2,Man,"[70,80)",1,1990
Vrouw,"[20,30)",2,Man,"[70,80)",2,310
Vrouw,"[20,30)",2,Man,"[70,80)",3,510
Vrouw,"[20,30)",2,Man,"[80,120]",1,20
Vrouw,"[20,30)",2,Man,"[80,120]",3,290
Vrouw,"[20,30)",2,Vrouw,"[0,20)",1,25020
Vrouw,"[20,30)",2,Vrouw,"[0,20)",2,2020
Vrouw,"[20,30)",2,Vrouw,"[20,30)",1,2370
Vrouw,"[20,30)",2,Vrouw,"[20,30)",2,11820
Vrouw,"[20,30)",2,Vrouw,"[20,30)",3,6140
Vrouw,"[20,30)",2,Vrouw,"[30,40)",1,2010
Vrouw,"[20,30)",2,Vrouw,"[30,40)",2,4980
Vrouw,"[20,30)",2,Vrouw,"[30,40)",3,4170
Vrouw,"[20,30)",2,Vrouw,"[40,50)",1,4620
Vrouw,"[20,30)",2,Vrouw,"[40,50)",2,3640
Vrouw,"[20,30)",2,Vrouw,"[40,50)",3,1730
Vrouw,"[20,30)",2,Vrouw,"[50,60)",1,6730
Vrouw,"[20,30)",2,Vrouw,"[50,60)",2,4510
Vrouw,"[20,30)",2,Vrouw,"[50,60)",3,3530
Vrouw,"[20,30)",2,Vrouw,"[60,70)",1,3290
Vrouw,"[20,30)",2,Vrouw,"[60,70)",2,1240
Vrouw,"[20,30)",2,Vrouw,"[60,70)",3,1580
Vrouw,"[20,30)",2,Vrouw,"[70,80)",1,2710
Vrouw,"[20,30)",2,Vrouw,"[70,80)",2,220
Vrouw,"[20,30)",2,Vrouw,"[70,80)",3,140
Vrouw,"[20,30)",2,Vrouw,"[80,120]",2,280
Vrouw,"[20,30)",3,Man,"[0,20)",1,9790
Vrouw,"[20,30)",3,Man,"[0,20)",2,790
Vrouw,"[20,30)",3,Man,"[20,30)",1,1210
Vrouw,"[20,30)",3,Man,"[20,30)",2,6860
Vrouw,"[20,30)",3,Man,"[20,30)",3,8370
Vrouw,"[20,30)",3,Man,"[30,40)",1,880
Vrouw,"[20,30)",3,Man,"[30,40)",2,2650
Vrouw,"[20,30)",3,Man,"[30,40)",3,14430
Vrouw,"[20,30)",3,Man,"[40,50)",1,1040
Vrouw,"[20,30)",3,Man,"[40,50)",2,1470
Vrouw,"[20,30)",3,Man,"[40,50)",3,1390
Vrouw,"[20,30)",3,Man,"[50,60)",1,1810
Vrouw,"[20,30)",3,Man,"[50,60)",2,1750
Vrouw,"[20,30)",3,Man,"[50,60)",3,2740
Vrouw,"[20,30)",3,Man,"[60,70)",1,1150
Vrouw,"[20,30)",3,Man,"[60,70)",2,1170
Vrouw,"[20,30)",3,Man,"[60,70)",3,2950
Vrouw,"[20,30)",3,Man,"[70,80)",1,440
Vrouw,"[20,30)",3,Man,"[70,80)",2,170
Vrouw,"[20,30)",3,Man,"[70,80)",3,670
Vrouw,"[20,30)",3,Man,"[80,120]",2,300
Vrouw,"[20,30)",3,Vrouw,"[0,20)",1,8440
Vrouw,"[20,30)",3,Vrouw,"[0,20)",2,1000
Vrouw,"[20,30)",3,Vrouw,"[20,30)",1,590
Vrouw,"[20,30)",3,Vrouw,"[20,30)",2,6140
Vrouw,"[20,30)",3,Vrouw,"[20,30)",3,11210
Vrouw,"[20,30)",3,Vrouw,"[30,40)",1,440
Vrouw,"[20,30)",3,Vrouw,"[30,40)",2,1840
Vrouw,"[20,30)",3,Vrouw,"[30,40)",3,6920
Vrouw,"[20,30)",3,Vrouw,"[40,50)",1,850
Vrouw,"[20,30)",3,Vrouw,"[40,50)",2,1280
Vrouw,"[20,30)",3,Vrouw,"[40,50)",3,1490
Vrouw,"[20,30)",3,Vrouw,"[50,60)",1,1830
Vrouw,"[20,30)",3,Vrouw,"[50,60)",2,2330
Vrouw,"[20,30)",3,Vrouw,"[50,60)",3,3080
Vrouw,"[20,30)",3,Vrouw,"[60,70)",1,1160
Vrouw,"[20,30)",3,Vrouw,"[60,70)",2,1320
Vrouw,"[20,30)",3,Vrouw,"[60,70)",3,3010
Vrouw,"[20,30)",3,Vrouw,"[70,80)",1,570
Vrouw,"[20,30)",3,Vrouw,"[70,80)",2,70
Vrouw,"[20,30)",3,Vrouw,"[70,80)",3,130
Vrouw,"[20,30)",3,Vrouw,"[80,120]",1,560
Vrouw,"[20,30)",3,Vrouw,"[80,120]",3,170
Vrouw,"[30,40)",1,Man,"[0,20)",1,13530
Vrouw,"[30,40)",1,Man,"[0,20)",2,320
Vrouw,"[30,40)",1,Man,"[20,30)",1,1110
Vrouw,"[30,40)",1,Man,"[20,30)",2,1970
Vrouw,"[30,40)",1,Man,"[20,30)",3,310
Vrouw,"[30,40)",1,Man,"[30,40)",1,5420
Vrouw,"[30,40)",1,Man,"[30,40)",2,2450
Vrouw,"[30,40)",1,Man,"[30,40)",3,630
Vrouw,"[30,40)",1,Man,"[40,50)",1,7190
Vrouw,"[30,40)",1,Man,"[40,50)",2,2350
Vrouw,"[30,40)",1,Man,"[40,50)",3,350
Vrouw,"[30,40)",1,Man,"[50,60)",1,2320
Vrouw,"[30,40)",1,Man,"[50,60)",2,980
Vrouw,"[30,40)",1,Man,"[50,60)",3,340
Vrouw,"[30,40)",1,Man,"[60,70)",1,1150
Vrouw,"[30,40)",1,Man,"[60,70)",2,340
Vrouw,"[30,40)",1,Man,"[60,70)",3,80
Vrouw,"[30,40)",1,Man,"[70,80)",1,2210
Vrouw,"[30,40)",1,Vrouw,"[0,20)",1,12110
Vrouw,"[30,40)",1,Vrouw,"[0,20)",2,340
Vrouw,"[30,40)",1,Vrouw,"[20,30)",1,700
Vrouw,"[30,40)",1,Vrouw,"[20,30)",2,2010
Vrouw,"[30,40)",1,Vrouw,"[20,30)",3,440
Vrouw,"[30,40)",1,Vrouw,"[30,40)",1,890
Vrouw,"[30,40)",1,Vrouw,"[30,40)",2,1390
Vrouw,"[30,40)",1,Vrouw,"[30,40)",3,770
Vrouw,"[30,40)",1,Vrouw,"[40,50)",1,890
Vrouw,"[30,40)",1,Vrouw,"[40,50)",2,710
Vrouw,"[30,40)",1,Vrouw,"[40,50)",3,250
Vrouw,"[30,40)",1,Vrouw,"[50,60)",1,1450
Vrouw,"[30,40)",1,Vrouw,"[50,60)",2,500
Vrouw,"[30,40)",1,Vrouw,"[50,60)",3,110
Vrouw,"[30,40)",1,Vrouw,"[60,70)",1,1410
Vrouw,"[30,40)",1,Vrouw,"[60,70)",2,890
Vrouw,"[30,40)",1,Vrouw,"[60,70)",3,70
Vrouw,"[30,40)",1,Vrouw,"[70,80)",1,300
Vrouw,"[30,40)",2,Man,"[0,20)",1,22010
Vrouw,"[30,40)",2,Man,"[0,20)",2,470
Vrouw,"[30,40)",2,Man,"[20,30)",1,2020
Vrouw,"[30,40)",2,Man,"[20,30)",2,5220
Vrouw,"[30,40)",2,Man,"[20,30)",3,1130
Vrouw,"[30,40)",2,Man,"[30,40)",1,3510
Vrouw,"[30,40)",2,Man,"[30,40)",2,10580
Vrouw,"[30,40)",2,Man,"[30,40)",3,108210
Vrouw,"[30,40)",2,Man,"[40,50)",1,3040
Vrouw,"[30,40)",2,Man,"[40,50)",2,4980
Vrouw,"[30,40)",2,Man,"[40,50)",3,2760
Vrouw,"[30,40)",2,Man,"[50,60)",1,2820
Vrouw,"[30,40)",2,Man,"[50,60)",2,1240
Vrouw,"[30,40)",2,Man,"[50,60)",3,730
Vrouw,"[30,40)",2,Man,"[60,70)",1,2700
Vrouw,"[30,40)",2,Man,"[60,70)",2,1220
Vrouw,"[30,40)",2,Man,"[60,70)",3,630
Vrouw,"[30,40)",2,Man,"[70,80)",1,1230
Vrouw,"[30,40)",2,Man,"[70,80)",2,180
Vrouw,"[30,40)",2,Man,"[70,80)",3,120
Vrouw,"[30,40)",2,Vrouw,"[0,20)",1,21970
Vrouw,"[30,40)",2,Vrouw,"[0,20)",2,600
Vrouw,"[30,40)",2,Vrouw,"[20,30)",1,1100
Vrouw,"[30,40)",2,Vrouw,"[20,30)",2,4980
Vrouw,"[30,40)",2,Vrouw,"[20,30)",3,1840
Vrouw,"[30,40)",2,Vrouw,"[30,40)",1,1390
Vrouw,"[30,40)",2,Vrouw,"[30,40)",2,3980
Vrouw,"[30,40)",2,Vrouw,"[30,40)",3,2590
Vrouw,"[30,40)",2,Vrouw,"[40,50)",1,1540
Vrouw,"[30,40)",2,Vrouw,"[40,50)",2,2810
Vrouw,"[30,40)",2,Vrouw,"[40,50)",3,890
Vrouw,"[30,40)",2,Vrouw,"[50,60)",1,3820
Vrouw,"[30,40)",2,Vrouw,"[50,60)",2,1680
Vrouw,"[30,40)",2,Vrouw,"[50,60)",3,470
Vrouw,"[30,40)",2,Vrouw,"[60,70)",1,3750
Vrouw,"[30,40)",2,Vrouw,"[60,70)",2,1080
Vrouw,"[30,40)",2,Vrouw,"[60,70)",3,500
Vrouw,"[30,40)",2,Vrouw,"[70,80)",1,2060
Vrouw,"[30,40)",2,Vrouw,"[70,80)",2,140
Vrouw,"[30,40)",2,Vrouw,"[70,80)",3,290
Vrouw,"[30,40)",3,Man,"[0,20)",1,25420
Vrouw,"[30,40)",3,Man,"[0,20)",2,420
Vrouw,"[30,40)",3,Man,"[20,30)",1,1200
Vrouw,"[30,40)",3,Man,"[20,30)",2,4820
Vrouw,"[30,40)",3,Man,"[20,30)",3,6470
Vrouw,"[30,40)",3,Man,"[30,40)",1,2410
Vrouw,"[30,40)",3,Man,"[30,40)",2,5850
Vrouw,"[30,40)",3,Man,"[30,40)",3,83570
Vrouw,"[30,40)",3,Man,"[40,50)",1,1940
Vrouw,"[30,40)",3,Man,"[40,50)",2,4680
Vrouw,"[30,40)",3,Man,"[40,50)",3,6770
Vrouw,"[30,40)",3,Man,"[50,60)",1,1750
Vrouw,"[30,40)",3,Man,"[50,60)",2,1390
Vrouw,"[30,40)",3,Man,"[50,60)",3,1620
Vrouw,"[30,40)",3,Man,"[60,70)",1,1920
Vrouw,"[30,40)",3,Man,"[60,70)",2,1460
Vrouw,"[30,40)",3,Man,"[60,70)",3,2960
Vrouw,"[30,40)",3,Man,"[70,80)",1,740
Vrouw,"[30,40)",3,Man,"[70,80)",2,500
Vrouw,"[30,40)",3,Man,"[70,80)",3,1300
Vrouw,"[30,40)",3,Vrouw,"[0,20)",1,22970
Vrouw,"[30,40)",3,Vrouw,"[0,20)",2,570
Vrouw,"[30,40)",3,Vrouw,"[20,30)",1,520
Vrouw,"[30,40)",3,Vrouw,"[20,30)",2,4170
Vrouw,"[30,40)",3,Vrouw,"[20,30)",3,6920
Vrouw,"[30,40)",3,Vrouw,"[30,40)",1,770
Vrouw,"[30,40)",3,Vrouw,"[30,40)",2,2590
Vrouw,"[30,40)",3,Vrouw,"[30,40)",3,10900
Vrouw,"[30,40)",3,Vrouw,"[40,50)",1,710
Vrouw,"[30,40)",3,Vrouw,"[40,50)",2,1570
Vrouw,"[30,40)",3,Vrouw,"[40,50)",3,3100
Vrouw,"[30,40)",3,Vrouw,"[50,60)",1,1650
Vrouw,"[30,40)",3,Vrouw,"[50,60)",2,1550
Vrouw,"[30,40)",3,Vrouw,"[50,60)",3,1700
Vrouw,"[30,40)",3,Vrouw,"[60,70)",1,2360
Vrouw,"[30,40)",3,Vrouw,"[60,70)",2,1870
Vrouw,"[30,40)",3,Vrouw,"[60,70)",3,3600
Vrouw,"[30,40)",3,Vrouw,"[70,80)",1,610
Vrouw,"[30,40)",3,Vrouw,"[70,80)",2,440
Vrouw,"[30,40)",3,Vrouw,"[70,80)",3,870
Vrouw,"[40,50)",1,Man,"[0,20)",1,16130
Vrouw,"[40,50)",1,Man,"[0,20)",2,660
Vrouw,"[40,50)",1,Man,"[20,30)",1,2050
Vrouw,"[40,50)",1,Man,"[20,30)",2,4800
Vrouw,"[40,50)",1,Man,"[20,30)",3,570
Vrouw,"[40,50)",1,Man,"[30,40)",1,1150
Vrouw,"[40,50)",1,Man,"[30,40)",2,2480
Vrouw,"[40,50)",1,Man,"[30,40)",3,630
Vrouw,"[40,50)",1,Man,"[40,50)",1,5000
Vrouw,"[40,50)",1,Man,"[40,50)",2,4880
Vrouw,"[40,50)",1,Man,"[40,50)",3,3520
Vrouw,"[40,50)",1,Man,"[50,60)",1,5240
Vrouw,"[40,50)",1,Man,"[50,60)",2,3620
Vrouw,"[40,50)",1,Man,"[50,60)",3,440
Vrouw,"[40,50)",1,Man,"[60,70)",1,2050
Vrouw,"[40,50)",1,Man,"[60,70)",2,1060
Vrouw,"[40,50)",1,Man,"[60,70)",3,80
Vrouw,"[40,50)",1,Man,"[70,80)",1,890
Vrouw,"[40,50)",1,Man,"[70,80)",2,210
Vrouw,"[40,50)",1,Vrouw,"[0,20)",1,14040
Vrouw,"[40,50)",1,Vrouw,"[0,20)",2,970
Vrouw,"[40,50)",1,Vrouw,"[20,30)",1,1180
Vrouw,"[40,50)",1,Vrouw,"[20,30)",2,4620
Vrouw,"[40,50)",1,Vrouw,"[20,30)",3,850
Vrouw,"[40,50)",1,Vrouw,"[30,40)",1,890
Vrouw,"[40,50)",1,Vrouw,"[30,40)",2,1540
Vrouw,"[40,50)",1,Vrouw,"[30,40)",3,710
Vrouw,"[40,50)",1,Vrouw,"[40,50)",1,1210
Vrouw,"[40,50)",1,Vrouw,"[40,50)",2,950
Vrouw,"[40,50)",1,Vrouw,"[40,50)",3,340
Vrouw,"[40,50)",1,Vrouw,"[50,60)",1,1310
Vrouw,"[40,50)",1,Vrouw,"[50,60)",2,990
Vrouw,"[40,50)",1,Vrouw,"[50,60)",3,160
Vrouw,"[40,50)",1,Vrouw,"[60,70)",1,1530
Vrouw,"[40,50)",1,Vrouw,"[60,70)",2,400
Vrouw,"[40,50)",1,Vrouw,"[60,70)",3,50
Vrouw,"[40,50)",1,Vrouw,"[70,80)",1,1060
Vrouw,"[40,50)",1,Vrouw,"[70,80)",2,130
Vrouw,"[40,50)",2,Man,"[0,20)",1,20050
Vrouw,"[40,50)",2,Man,"[0,20)",2,720
Vrouw,"[40,50)",2,Man,"[20,30)",1,1600
Vrouw,"[40,50)",2,Man,"[20,30)",2,4120
Vrouw,"[40,50)",2,Man,"[20,30)",3,870
Vrouw,"[40,50)",2,Man,"[30,40)",1,1860
Vrouw,"[40,50)",2,Man,"[30,40)",2,3590
Vrouw,"[40,50)",2,Man,"[30,40)",3,1240
Vrouw,"[40,50)",2,Man,"[40,50)",1,4090
Vrouw,"[40,50)",2,Man,"[40,50)",2,10810
Vrouw,"[40,50)",2,Man,"[40,50)",3,2590
Vrouw,"[40,50)",2,Man,"[50,60)",1,3780
Vrouw,"[40,50)",2,Man,"[50,60)",2,9280
Vrouw,"[40,50)",2,Man,"[50,60)",3,2240
Vrouw,"[40,50)",2,Man,"[60,70)",1,1560
Vrouw,"[40,50)",2,Man,"[60,70)",2,510
Vrouw,"[40,50)",2,Man,"[60,70)",3,390
Vrouw,"[40,50)",2,Man,"[70,80)",1,1430
Vrouw,"[40,50)",2,Man,"[70,80)",2,460
Vrouw,"[40,50)",2,Man,"[70,80)",3,280
Vrouw,"[40,50)",2,Vrouw,"[0,20)",1,14670
Vrouw,"[40,50)",2,Vrouw,"[0,20)",2,1070
Vrouw,"[40,50)",2,Vrouw,"[20,30)",1,780
Vrouw,"[40,50)",2,Vrouw,"[20,30)",2,3640
Vrouw,"[40,50)",2,Vrouw,"[20,30)",3,1280
Vrouw,"[40,50)",2,Vrouw,"[30,40)",1,710
Vrouw,"[40,50)",2,Vrouw,"[30,40)",2,2810
Vrouw,"[40,50)",2,Vrouw,"[30,40)",3,1570
Vrouw,"[40,50)",2,Vrouw,"[40,50)",1,950
Vrouw,"[40,50)",2,Vrouw,"[40,50)",2,1610
Vrouw,"[40,50)",2,Vrouw,"[40,50)",3,1480
Vrouw,"[40,50)",2,Vrouw,"[50,60)",1,1210
Vrouw,"[40,50)",2,Vrouw,"[50,60)",2,1440
Vrouw,"[40,50)",2,Vrouw,"[50,60)",3,350
Vrouw,"[40,50)",2,Vrouw,"[60,70)",1,2280
Vrouw,"[40,50)",2,Vrouw,"[60,70)",2,570
Vrouw,"[40,50)",2,Vrouw,"[60,70)",3,230
Vrouw,"[40,50)",2,Vrouw,"[70,80)",1,970
Vrouw,"[40,50)",2,Vrouw,"[70,80)",2,470
Vrouw,"[40,50)",2,Vrouw,"[70,80)",3,530
Vrouw,"[40,50)",3,Man,"[0,20)",1,21530
Vrouw,"[40,50)",3,Man,"[0,20)",2,810
Vrouw,"[40,50)",3,Man,"[20,30)",1,460
Vrouw,"[40,50)",3,Man,"[20,30)",2,1740
Vrouw,"[40,50)",3,Man,"[20,30)",3,980
Vrouw,"[40,50)",3,Man,"[30,40)",1,470
Vrouw,"[40,50)",3,Man,"[30,40)",2,2030
Vrouw,"[40,50)",3,Man,"[30,40)",3,6290
Vrouw,"[40,50)",3,Man,"[40,50)",1,1690
Vrouw,"[40,50)",3,Man,"[40,50)",2,5660
Vrouw,"[40,50)",3,Man,"[40,50)",3,13190
