geslacht_src,etngrp_src,oplniv_src,geslacht_dst,etngrp_dst,oplniv_dst,n
Man,Marokkaans,1,Vrouw,Surinaams,3,1360
Man,Marokkaans,1,Vrouw,Turks,1,40010
Man,Marokkaans,1,Vrouw,Turks,2,5460
Man,Marokkaans,1,Vrouw,Turks,3,830
Man,Marokkaans,2,Man,Autochtoon,1,11350
Man,Marokkaans,2,Man,Autochtoon,2,38100
Man,Marokkaans,2,Man,Autochtoon,3,29830
Man,Marokkaans,2,Man,Marokkaans,1,14590
Man,Marokkaans,2,Man,Marokkaans,2,23390
Man,Marokkaans,2,Man,Marokkaans,3,3710
Man,Marokkaans,2,Man,Overig,1,12360
Man,Marokkaans,2,Man,Overig,2,27830
Man,Marokkaans,2,Man,Overig,3,18140
Man,Marokkaans,2,Man,Surinaams,1,7130
Man,Marokkaans,2,Man,Surinaams,2,13750
Man,Marokkaans,2,Man,Surinaams,3,2200
Man,Marokkaans,2,Man,Turks,1,7270
Man,Marokkaans,2,Man,Turks,2,12820
Man,Marokkaans,2,Man,Turks,3,2500
Man,Marokkaans,2,Vrouw,Autochtoon,1,6460
Man,Marokkaans,2,Vrouw,Autochtoon,2,22810
Man,Marokkaans,2,Vrouw,Autochtoon,3,27940
Man,Marokkaans,2,Vrouw,Marokkaans,1,8410
Man,Marokkaans,2,Vrouw,Marokkaans,2,11890
Man,Marokkaans,2,Vrouw,Marokkaans,3,3500
Man,Marokkaans,2,Vrouw,Overig,1,8190
Man,Marokkaans,2,Vrouw,Overig,2,17660
Man,Marokkaans,2,Vrouw,Overig,3,12540
Man,Marokkaans,2,Vrouw,Surinaams,1,4070
Man,Marokkaans,2,Vrouw,Surinaams,2,9220
Man,Marokkaans,2,Vrouw,Surinaams,3,3310
Man,Marokkaans,2,Vrouw,Turks,1,4110
Man,Marokkaans,2,Vrouw,Turks,2,5200
Man,Marokkaans,2,Vrouw,Turks,3,1280
Man,Marokkaans,3,Man,Autochtoon,1,2200
Man,Marokkaans,3,Man,Autochtoon,2,8160
Man,Marokkaans,3,Man,Autochtoon,3,23510
Man,Marokkaans,3,Man,Marokkaans,1,2620
Man,Marokkaans,3,Man,Marokkaans,2,3730
Man,Marokkaans,3,Man,Marokkaans,3,2460
Man,Marokkaans,3,Man,Overig,1,2100
Man,Marokkaans,3,Man,Overig,2,3730
Man,Marokkaans,3,Man,Overig,3,9910
Man,Marokkaans,3,Man,Surinaams,1,1280
Man,Marokkaans,3,Man,Surinaams,2,2610
Man,Marokkaans,3,Man,Surinaams,3,1320
Man,Marokkaans,3,Man,Turks,1,1600
Man,Marokkaans,3,Man,Turks,2,1920
Man,Marokkaans,3,Man,Turks,3,1490
Man,Marokkaans,3,Vrouw,Autochtoon,1,1450
Man,Marokkaans,3,Vrouw,Autochtoon,2,6370
Man,Marokkaans,3,Vrouw,Autochtoon,3,24020
Man,Marokkaans,3,Vrouw,Marokkaans,1,1770
Man,Marokkaans,3,Vrouw,Marokkaans,2,3280
Man,Marokkaans,3,Vrouw,Marokkaans,3,3700
Man,Marokkaans,3,Vrouw,Overig,1,1630
Man,Marokkaans,3,Vrouw,Overig,2,4360
Man,Marokkaans,3,Vrouw,Overig,3,10110
Man,Marokkaans,3,Vrouw,Surinaams,1,840
Man,Marokkaans,3,Vrouw,Surinaams,2,2890
Man,Marokkaans,3,Vrouw,Surinaams,3,2420
Man,Marokkaans,3,Vrouw,Turks,1,670
Man,Marokkaans,3,Vrouw,Turks,2,1420
Man,Marokkaans,3,Vrouw,Turks,3,1590
Man,Overig,1,Man,Autochtoon,1,172800
Man,Overig,1,Man,Autochtoon,2,40310
Man,Overig,1,Man,Autochtoon,3,32880
Man,Overig,1,Man,Marokkaans,1,82220
Man,Overig,1,Man,Marokkaans,2,12760
Man,Overig,1,Man,Marokkaans,3,2160
Man,Overig,1,Man,Overig,1,199430
Man,Overig,1,Man,Overig,2,40680
Man,Overig,1,Man,Overig,3,28600
Man,Overig,1,Man,Surinaams,1,55730
Man,Overig,1,Man,Surinaams,2,20520
Man,Overig,1,Man,Surinaams,3,3280
Man,Overig,1,Man,Turks,1,35560
Man,Overig,1,Man,Turks,2,5780
Man,Overig,1,Man,Turks,3,2280
Man,Overig,1,Vrouw,Autochtoon,1,152530
Man,Overig,1,Vrouw,Autochtoon,2,28720
Man,Overig,1,Vrouw,Autochtoon,3,33720
Man,Overig,1,Vrouw,Marokkaans,1,61490
Man,Overig,1,Vrouw,Marokkaans,2,10500
Man,Overig,1,Vrouw,Marokkaans,3,2380
Man,Overig,1,Vrouw,Overig,1,168180
Man,Overig,1,Vrouw,Overig,2,40420
Man,Overig,1,Vrouw,Overig,3,24920
Man,Overig,1,Vrouw,Surinaams,1,44040
Man,Overig,1,Vrouw,Surinaams,2,16480
Man,Overig,1,Vrouw,Surinaams,3,3170
Man,Overig,1,Vrouw,Turks,1,27560
Man,Overig,1,Vrouw,Turks,2,4920
Man,Overig,1,Vrouw,Turks,3,840
Man,Overig,2,Man,Autochtoon,1,24310
Man,Overig,2,Man,Autochtoon,2,123690
Man,Overig,2,Man,Autochtoon,3,83110
Man,Overig,2,Man,Marokkaans,1,17760
Man,Overig,2,Man,Marokkaans,2,27430
Man,Overig,2,Man,Marokkaans,3,3750
Man,Overig,2,Man,Overig,1,40840
Man,Overig,2,Man,Overig,2,135560
Man,Overig,2,Man,Overig,3,122880
Man,Overig,2,Man,Surinaams,1,18990
Man,Overig,2,Man,Surinaams,2,35340
Man,Overig,2,Man,Surinaams,3,5380
Man,Overig,2,Man,Turks,1,8230
Man,Overig,2,Man,Turks,2,13990
Man,Overig,2,Man,Turks,3,4660
Man,Overig,2,Vrouw,Autochtoon,1,18360
Man,Overig,2,Vrouw,Autochtoon,2,98450
Man,Overig,2,Vrouw,Autochtoon,3,88110
Man,Overig,2,Vrouw,Marokkaans,1,7300
Man,Overig,2,Vrouw,Marokkaans,2,16420
Man,Overig,2,Vrouw,Marokkaans,3,4050
Man,Overig,2,Vrouw,Overig,1,30810
Man,Overig,2,Vrouw,Overig,2,99510
Man,Overig,2,Vrouw,Overig,3,53100
Man,Overig,2,Vrouw,Surinaams,1,13890
Man,Overig,2,Vrouw,Surinaams,2,29990
Man,Overig,2,Vrouw,Surinaams,3,9250
Man,Overig,2,Vrouw,Turks,1,3220
Man,Overig,2,Vrouw,Turks,2,8700
Man,Overig,2,Vrouw,Turks,3,2370
Man,Overig,3,Man,Autochtoon,1,16300
Man,Overig,3,Man,Autochtoon,2,79520
Man,Overig,3,Man,Autochtoon,3,364100
Man,Overig,3,Man,Marokkaans,1,11440
Man,Overig,3,Man,Marokkaans,2,17530
Man,Overig,3,Man,Marokkaans,3,8940
Man,Overig,3,Man,Overig,1,28200
Man,Overig,3,Man,Overig,2,94160
Man,Overig,3,Man,Overig,3,431140
Man,Overig,3,Man,Surinaams,1,8250
Man,Overig,3,Man,Surinaams,2,16860
Man,Overig,3,Man,Surinaams,3,9560
Man,Overig,3,Man,Turks,1,6570
Man,Overig,3,Man,Turks,2,10470
Man,Overig,3,Man,Turks,3,7240
Man,Overig,3,Vrouw,Autochtoon,1,13770
Man,Overig,3,Vrouw,Autochtoon,2,75030
Man,Overig,3,Vrouw,Autochtoon,3,319190
Man,Overig,3,Vrouw,Marokkaans,1,13910
Man,Overig,3,Vrouw,Marokkaans,2,15210
Man,Overig,3,Vrouw,Marokkaans,3,9990
Man,Overig,3,Vrouw,Overig,1,17150
Man,Overig,3,Vrouw,Overig,2,65380
Man,Overig,3,Vrouw,Overig,3,496900
Man,Overig,3,Vrouw,Surinaams,1,7170
Man,Overig,3,Vrouw,Surinaams,2,19570
Man,Overig,3,Vrouw,Surinaams,3,15510
Man,Overig,3,Vrouw,Turks,1,4760
Man,Overig,3,Vrouw,Turks,2,5730
Man,Overig,3,Vrouw,Turks,3,7130
Man,Surinaams,1,Man,Autochtoon,1,40090
Man,Surinaams,1,Man,Autochtoon,2,18530
Man,Surinaams,1,Man,Autochtoon,3,15020
Man,Surinaams,1,Man,Marokkaans,1,24380
Man,Surinaams,1,Man,Marokkaans,2,7230
Man,Surinaams,1,Man,Marokkaans,3,1310
Man,Surinaams,1,Man,Overig,1,59420
Man,Surinaams,1,Man,Overig,2,20130
Man,Surinaams,1,Man,Overig,3,8640
Man,Surinaams,1,Man,Surinaams,1,34480
Man,Surinaams,1,Man,Surinaams,2,14720
Man,Surinaams,1,Man,Surinaams,3,2210
Man,Surinaams,1,Man,Turks,1,12240
Man,Surinaams,1,Man,Turks,2,3680
Man,Surinaams,1,Man,Turks,3,1920
Man,Surinaams,1,Vrouw,Autochtoon,1,31170
Man,Surinaams,1,Vrouw,Autochtoon,2,11530
Man,Surinaams,1,Vrouw,Autochtoon,3,13910
Man,Surinaams,1,Vrouw,Marokkaans,1,16330
Man,Surinaams,1,Vrouw,Marokkaans,2,4600
Man,Surinaams,1,Vrouw,Marokkaans,3,960
Man,Surinaams,1,Vrouw,Overig,1,43590
Man,Surinaams,1,Vrouw,Overig,2,16580
Man,Surinaams,1,Vrouw,Overig,3,9600
Man,Surinaams,1,Vrouw,Surinaams,1,26140
Man,Surinaams,1,Vrouw,Surinaams,2,11590
Man,Surinaams,1,Vrouw,Surinaams,3,3190
Man,Surinaams,1,Vrouw,Turks,1,6830
Man,Surinaams,1,Vrouw,Turks,2,1940
Man,Surinaams,1,Vrouw,Turks,3,500
Man,Surinaams,2,Man,Autochtoon,1,12900
Man,Surinaams,2,Man,Autochtoon,2,40840
Man,Surinaams,2,Man,Autochtoon,3,36170
Man,Surinaams,2,Man,Marokkaans,1,9060
Man,Surinaams,2,Man,Marokkaans,2,14290
Man,Surinaams,2,Man,Marokkaans,3,2570
Man,Surinaams,2,Man,Overig,1,19930
Man,Surinaams,2,Man,Overig,2,41670
Man,Surinaams,2,Man,Overig,3,18730
Man,Surinaams,2,Man,Surinaams,1,14850
Man,Surinaams,2,Man,Surinaams,2,27010
Man,Surinaams,2,Man,Surinaams,3,4930
Man,Surinaams,2,Man,Turks,1,4630
Man,Surinaams,2,Man,Turks,2,8010
Man,Surinaams,2,Man,Turks,3,2650
Man,Surinaams,2,Vrouw,Autochtoon,1,6970
Man,Surinaams,2,Vrouw,Autochtoon,2,28740
Man,Surinaams,2,Vrouw,Autochtoon,3,33440
Man,Surinaams,2,Vrouw,Marokkaans,1,3080
Man,Surinaams,2,Vrouw,Marokkaans,2,7230
Man,Surinaams,2,Vrouw,Marokkaans,3,2430
Man,Surinaams,2,Vrouw,Overig,1,13510
Man,Surinaams,2,Vrouw,Overig,2,29760
Man,Surinaams,2,Vrouw,Overig,3,18080
Man,Surinaams,2,Vrouw,Surinaams,1,7830
Man,Surinaams,2,Vrouw,Surinaams,2,18880
Man,Surinaams,2,Vrouw,Surinaams,3,6760
Man,Surinaams,2,Vrouw,Turks,1,1330
Man,Surinaams,2,Vrouw,Turks,2,3400
Man,Surinaams,2,Vrouw,Turks,3,950
Man,Surinaams,3,Man,Autochtoon,1,2710
Man,Surinaams,3,Man,Autochtoon,2,9270
Man,Surinaams,3,Man,Autochtoon,3,25690
Man,Surinaams,3,Man,Marokkaans,1,900
Man,Surinaams,3,Man,Marokkaans,2,2170
Man,Surinaams,3,Man,Marokkaans,3,1380
Man,Surinaams,3,Man,Overig,1,2760
Man,Surinaams,3,Man,Overig,2,5490
Man,Surinaams,3,Man,Overig,3,11020
Man,Surinaams,3,Man,Surinaams,1,2300
Man,Surinaams,3,Man,Surinaams,2,4840
Man,Surinaams,3,Man,Surinaams,3,2310
Man,Surinaams,3,Man,Turks,1,670
Man,Surinaams,3,Man,Turks,2,1280
Man,Surinaams,3,Man,Turks,3,1080
Man,Surinaams,3,Vrouw,Autochtoon,1,1430
Man,Surinaams,3,Vrouw,Autochtoon,2,7650
Man,Surinaams,3,Vrouw,Autochtoon,3,26730
Man,Surinaams,3,Vrouw,Marokkaans,1,640
Man,Surinaams,3,Vrouw,Marokkaans,2,1740
Man,Surinaams,3,Vrouw,Marokkaans,3,1810
Man,Surinaams,3,Vrouw,Overig,1,2110
Man,Surinaams,3,Vrouw,Overig,2,6270
Man,Surinaams,3,Vrouw,Overig,3,11020
Man,Surinaams,3,Vrouw,Surinaams,1,1480
Man,Surinaams,3,Vrouw,Surinaams,2,5500
Man,Surinaams,3,Vrouw,Surinaams,3,4140
Man,Surinaams,3,Vrouw,Turks,1,230
Man,Surinaams,3,Vrouw,Turks,2,910
Man,Surinaams,3,Vrouw,Turks,3,800
Man,Turks,1,Man,Autochtoon,1,29880
Man,Turks,1,Man,Autochtoon,2,9770
Man,Turks,1,Man,Autochtoon,3,7560
Man,Turks,1,Man,Marokkaans,1,42100
Man,Turks,1,Man,Marokkaans,2,7320
Man,Turks,1,Man,Marokkaans,3,1600
Man,Turks,1,Man,Overig,1,35580
Man,Turks,1,Man,Overig,2,7410
Man,Turks,1,Man,Overig,3,6290
Man,Turks,1,Man,Surinaams,1,12050
Man,Turks,1,Man,Surinaams,2,4670
Man,Turks,1,Man,Surinaams,3,450
Man,Turks,1,Man,Turks,1,23480
Man,Turks,1,Man,Turks,2,7120
Man,Turks,1,Man,Turks,3,640
Man,Turks,1,Vrouw,Autochtoon,1,22760
Man,Turks,1,Vrouw,Autochtoon,2,5190
Man,Turks,1,Vrouw,Autochtoon,3,8030
Man,Turks,1,Vrouw,Marokkaans,1,34160
Man,Turks,1,Vrouw,Marokkaans,2,4290
Man,Turks,1,Vrouw,Marokkaans,3,970
Man,Turks,1,Vrouw,Overig,1,27760
Man,Turks,1,Vrouw,Overig,2,16990
Man,Turks,1,Vrouw,Overig,3,3410
Man,Turks,1,Vrouw,Surinaams,1,7520
Man,Turks,1,Vrouw,Surinaams,2,2440
Man,Turks,1,Vrouw,Surinaams,3,680
Man,Turks,1,Vrouw,Turks,1,19130
Man,Turks,1,Vrouw,Turks,2,2920
Man,Turks,1,Vrouw,Turks,3,410
Man,Turks,2,Man,Autochtoon,1,6950
Man,Turks,2,Man,Autochtoon,2,22950
Man,Turks,2,Man,Autochtoon,3,13270
Man,Turks,2,Man,Marokkaans,1,8700
Man,Turks,2,Man,Marokkaans,2,13100
Man,Turks,2,Man,Marokkaans,3,2100
Man,Turks,2,Man,Overig,1,6230
Man,Turks,2,Man,Overig,2,14320
Man,Turks,2,Man,Overig,3,10920
Man,Turks,2,Man,Surinaams,1,3560
Man,Turks,2,Man,Surinaams,2,7070
Man,Turks,2,Man,Surinaams,3,1100
Man,Turks,2,Man,Turks,1,6640
Man,Turks,2,Man,Turks,2,17050
Man,Turks,2,Man,Turks,3,3150
Man,Turks,2,Vrouw,Autochtoon,1,2910
Man,Turks,2,Vrouw,Autochtoon,2,12100
Man,Turks,2,Vrouw,Autochtoon,3,13240
Man,Turks,2,Vrouw,Marokkaans,1,4990
Man,Turks,2,Vrouw,Marokkaans,2,5890
Man,Turks,2,Vrouw,Marokkaans,3,1550
Man,Turks,2,Vrouw,Overig,1,5330
Man,Turks,2,Vrouw,Overig,2,10130
Man,Turks,2,Vrouw,Overig,3,5800
Man,Turks,2,Vrouw,Surinaams,1,1740
Man,Turks,2,Vrouw,Surinaams,2,4220
Man,Turks,2,Vrouw,Surinaams,3,1340
Man,Turks,2,Vrouw,Turks,1,7200
Man,Turks,2,Vrouw,Turks,2,5030
Man,Turks,2,Vrouw,Turks,3,1790
Man,Turks,3,Man,Autochtoon,1,1940
Man,Turks,3,Man,Autochtoon,2,7560
Man,Turks,3,Man,Autochtoon,3,17470
Man,Turks,3,Man,Marokkaans,1,1580
Man,Turks,3,Man,Marokkaans,2,2560
Man,Turks,3,Man,Marokkaans,3,1350
Man,Turks,3,Man,Overig,1,2090
Man,Turks,3,Man,Overig,2,6260
Man,Turks,3,Man,Overig,3,8300
Man,Turks,3,Man,Surinaams,1,2240
Man,Turks,3,Man,Surinaams,2,2620
Man,Turks,3,Man,Surinaams,3,1000
Man,Turks,3,Man,Turks,1,750
Man,Turks,3,Man,Turks,2,3260
Man,Turks,3,Man,Turks,3,11550
Man,Turks,3,Vrouw,Autochtoon,1,580
Man,Turks,3,Vrouw,Autochtoon,2,5750
Man,Turks,3,Vrouw,Autochtoon,3,18110
Man,Turks,3,Vrouw,Marokkaans,1,420
Man,Turks,3,Vrouw,Marokkaans,2,1580
Man,Turks,3,Vrouw,Marokkaans,3,1950
Man,Turks,3,Vrouw,Overig,1,1000
Man,Turks,3,Vrouw,Overig,2,5140
Man,Turks,3,Vrouw,Overig,3,8080
Man,Turks,3,Vrouw,Surinaams,1,310
Man,Turks,3,Vrouw,Surinaams,2,2480
Man,Turks,3,Vrouw,Surinaams,3,1790
Man,Turks,3,Vrouw,Turks,1,300
Man,Turks,3,Vrouw,Turks,2,1890
Man,Turks,3,Vrouw,Turks,3,2030
Vrouw,Autochtoon,1,Man,Autochtoon,1,262180
Vrouw,Autochtoon,1,Man,Autochtoon,2,31650
Vrouw,Autochtoon,1,Man,Autochtoon,3,30270
Vrouw,Autochtoon,1,Man,Marokkaans,1,55710
Vrouw,Autochtoon,1,Man,Marokkaans,2,7470
Vrouw,Autochtoon,1,Man,Marokkaans,3,1490
Vrouw,Autochtoon,1,Man,Overig,1,152580
Vrouw,Autochtoon,1,Man,Overig,2,17130
Vrouw,Autochtoon,1,Man,Overig,3,17870
Vrouw,Autochtoon,1,Man,Surinaams,1,31550
Vrouw,Autochtoon,1,Man,Surinaams,2,7100
Vrouw,Autochtoon,1,Man,Surinaams,3,1400
Vrouw,Autochtoon,1,Man,Turks,1,22890
Vrouw,Autochtoon,1,Man,Turks,2,3110
Vrouw,Autochtoon,1,Man,Turks,3,550
Vrouw,Autochtoon,1,Vrouw,Autochtoon,1,286360
Vrouw,Autochtoon,1,Vrouw,Autochtoon,2,43300
Vrouw,Autochtoon,1,Vrouw,Autochtoon,3,45950
Vrouw,Autochtoon,1,Vrouw,Marokkaans,1,59730
Vrouw,Autochtoon,1,Vrouw,Marokkaans,2,12200
Vrouw,Autochtoon,1,Vrouw,Marokkaans,3,2240
Vrouw,Autochtoon,1,Vrouw,Overig,1,162050
Vrouw,Autochtoon,1,Vrouw,Overig,2,30140
Vrouw,Autochtoon,1,Vrouw,Overig,3,16530
Vrouw,Autochtoon,1,Vrouw,Surinaams,1,36370
Vrouw,Autochtoon,1,Vrouw,Surinaams,2,14360
Vrouw,Autochtoon,1,Vrouw,Surinaams,3,3590
Vrouw,Autochtoon,1,Vrouw,Turks,1,23750
Vrouw,Autochtoon,1,Vrouw,Turks,2,6540
Vrouw,Autochtoon,1,Vrouw,Turks,3,1170
Vrouw,Autochtoon,2,Man,Autochtoon,1,26950
Vrouw,Autochtoon,2,Man,Autochtoon,2,188740
Vrouw,Autochtoon,2,Man,Autochtoon,3,157570
Vrouw,Autochtoon,2,Man,Marokkaans,1,12100
Vrouw,Autochtoon,2,Man,Marokkaans,2,22580
Vrouw,Autochtoon,2,Man,Marokkaans,3,6290
Vrouw,Autochtoon,2,Man,Overig,1,28820
Vrouw,Autochtoon,2,Man,Overig,2,94180
Vrouw,Autochtoon,2,Man,Overig,3,75140
Vrouw,Autochtoon,2,Man,Surinaams,1,11080
Vrouw,Autochtoon,2,Man,Surinaams,2,28250
Vrouw,Autochtoon,2,Man,Surinaams,3,7310
Vrouw,Autochtoon,2,Man,Turks,1,5450
Vrouw,Autochtoon,2,Man,Turks,2,11550
Vrouw,Autochtoon,2,Man,Turks,3,4920
Vrouw,Autochtoon,2,Vrouw,Autochtoon,1,42680
Vrouw,Autochtoon,2,Vrouw,Autochtoon,2,316390
Vrouw,Autochtoon,2,Vrouw,Autochtoon,3,259880
Vrouw,Autochtoon,2,Vrouw,Marokkaans,1,14670
Vrouw,Autochtoon,2,Vrouw,Marokkaans,2,46360
Vrouw,Autochtoon,2,Vrouw,Marokkaans,3,10990
Vrouw,Autochtoon,2,Vrouw,Overig,1,26690
Vrouw,Autochtoon,2,Vrouw,Overig,2,176880
Vrouw,Autochtoon,2,Vrouw,Overig,3,92400
Vrouw,Autochtoon,2,Vrouw,Surinaams,1,14630
Vrouw,Autochtoon,2,Vrouw,Surinaams,2,64950
Vrouw,Autochtoon,2,Vrouw,Surinaams,3,17140
Vrouw,Autochtoon,2,Vrouw,Turks,1,5820
Vrouw,Autochtoon,2,Vrouw,Turks,2,23660
Vrouw,Autochtoon,2,Vrouw,Turks,3,5900
Vrouw,Autochtoon,3,Man,Autochtoon,1,33840
Vrouw,Autochtoon,3,Man,Autochtoon,2,189090
Vrouw,Autochtoon,3,Man,Autochtoon,3,807310
Vrouw,Autochtoon,3,Man,Marokkaans,1,16870
Vrouw,Autochtoon,3,Man,Marokkaans,2,26530
Vrouw,Autochtoon,3,Man,Marokkaans,3,20780
Vrouw,Autochtoon,3,Man,Overig,1,31530
Vrouw,Autochtoon,3,Man,Overig,2,84300
Vrouw,Autochtoon,3,Man,Overig,3,313900
Vrouw,Autochtoon,3,Man,Surinaams,1,13070
Vrouw,Autochtoon,3,Man,Surinaams,2,29730
Vrouw,Autochtoon,3,Man,Surinaams,3,23910
Vrouw,Autochtoon,3,Man,Turks,1,9160
Vrouw,Autochtoon,3,Man,Turks,2,11500
Vrouw,Autochtoon,3,Man,Turks,3,14510
Vrouw,Autochtoon,3,Vrouw,Autochtoon,1,42160
Vrouw,Autochtoon,3,Vrouw,Autochtoon,2,248030
Vrouw,Autochtoon,3,Vrouw,Autochtoon,3,1271400
