geslacht_src,lft_src,etngrp_src,geslacht_dst,lft_dst,etngrp_dst,n
Man,"[0,20)",Autochtoon,Man,"[0,20)",Autochtoon,274040
Man,"[0,20)",Autochtoon,Man,"[0,20)",Marokkaans,60910
Man,"[0,20)",Autochtoon,Man,"[0,20)",Overig,157910
Man,"[0,20)",Autochtoon,Man,"[0,20)",Surinaams,31040
Man,"[0,20)",Autochtoon,Man,"[0,20)",Turks,24760
Man,"[0,20)",Autochtoon,Man,"[20,30)",Autochtoon,19770
Man,"[0,20)",Autochtoon,Man,"[20,30)",Marokkaans,3850
Man,"[0,20)",Autochtoon,Man,"[20,30)",Overig,16600
Man,"[0,20)",Autochtoon,Man,"[20,30)",Surinaams,3930
Man,"[0,20)",Autochtoon,Man,"[20,30)",Turks,2430
Man,"[0,20)",Autochtoon,Man,"[30,40)",Autochtoon,4490
Man,"[0,20)",Autochtoon,Man,"[30,40)",Marokkaans,940
Man,"[0,20)",Autochtoon,Man,"[30,40)",Overig,6280
Man,"[0,20)",Autochtoon,Man,"[30,40)",Surinaams,1210
Man,"[0,20)",Autochtoon,Man,"[30,40)",Turks,610
Man,"[0,20)",Autochtoon,Man,"[40,50)",Autochtoon,2260
Man,"[0,20)",Autochtoon,Man,"[40,50)",Marokkaans,370
Man,"[0,20)",Autochtoon,Man,"[40,50)",Overig,1640
Man,"[0,20)",Autochtoon,Man,"[40,50)",Surinaams,520
Man,"[0,20)",Autochtoon,Man,"[40,50)",Turks,220
Man,"[0,20)",Autochtoon,Man,"[50,60)",Autochtoon,2440
Man,"[0,20)",Autochtoon,Man,"[50,60)",Marokkaans,260
Man,"[0,20)",Autochtoon,Man,"[50,60)",Overig,1070
Man,"[0,20)",Autochtoon,Man,"[50,60)",Surinaams,340
Man,"[0,20)",Autochtoon,Man,"[50,60)",Turks,40
Man,"[0,20)",Autochtoon,Man,"[60,70)",Autochtoon,860
Man,"[0,20)",Autochtoon,Man,"[60,70)",Marokkaans,40
Man,"[0,20)",Autochtoon,Man,"[60,70)",Overig,580
Man,"[0,20)",Autochtoon,Man,"[60,70)",Surinaams,60
Man,"[0,20)",Autochtoon,Man,"[70,80)",Autochtoon,30
Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",Autochtoon,259850
Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",Marokkaans,56230
Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",Overig,152890
Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",Surinaams,29140
Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",Turks,21040
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Autochtoon,19960
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Marokkaans,4010
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Overig,17170
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Surinaams,3290
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Turks,2000
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Autochtoon,4190
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Marokkaans,670
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Overig,3370
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Surinaams,840
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Turks,470
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Autochtoon,2420
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Marokkaans,310
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Overig,1570
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Surinaams,560
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Turks,330
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Autochtoon,2480
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Marokkaans,20
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Overig,1130
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Surinaams,840
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Turks,10
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Autochtoon,710
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Overig,320
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Surinaams,150
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Autochtoon,10
Man,"[0,20)",Marokkaans,Man,"[0,20)",Autochtoon,60450
Man,"[0,20)",Marokkaans,Man,"[0,20)",Marokkaans,92110
Man,"[0,20)",Marokkaans,Man,"[0,20)",Overig,68210
Man,"[0,20)",Marokkaans,Man,"[0,20)",Surinaams,18770
Man,"[0,20)",Marokkaans,Man,"[0,20)",Turks,36990
Man,"[0,20)",Marokkaans,Man,"[20,30)",Autochtoon,6340
Man,"[0,20)",Marokkaans,Man,"[20,30)",Marokkaans,5530
Man,"[0,20)",Marokkaans,Man,"[20,30)",Overig,9730
Man,"[0,20)",Marokkaans,Man,"[20,30)",Surinaams,3380
Man,"[0,20)",Marokkaans,Man,"[20,30)",Turks,3360
Man,"[0,20)",Marokkaans,Man,"[30,40)",Autochtoon,2620
Man,"[0,20)",Marokkaans,Man,"[30,40)",Marokkaans,1710
Man,"[0,20)",Marokkaans,Man,"[30,40)",Overig,8300
Man,"[0,20)",Marokkaans,Man,"[30,40)",Surinaams,510
Man,"[0,20)",Marokkaans,Man,"[30,40)",Turks,980
Man,"[0,20)",Marokkaans,Man,"[40,50)",Autochtoon,1100
Man,"[0,20)",Marokkaans,Man,"[40,50)",Marokkaans,1020
Man,"[0,20)",Marokkaans,Man,"[40,50)",Overig,1130
Man,"[0,20)",Marokkaans,Man,"[40,50)",Surinaams,350
Man,"[0,20)",Marokkaans,Man,"[40,50)",Turks,220
Man,"[0,20)",Marokkaans,Man,"[50,60)",Autochtoon,1110
Man,"[0,20)",Marokkaans,Man,"[50,60)",Marokkaans,890
Man,"[0,20)",Marokkaans,Man,"[50,60)",Overig,1300
Man,"[0,20)",Marokkaans,Man,"[50,60)",Surinaams,250
Man,"[0,20)",Marokkaans,Man,"[50,60)",Turks,40
Man,"[0,20)",Marokkaans,Man,"[60,70)",Autochtoon,650
Man,"[0,20)",Marokkaans,Man,"[60,70)",Marokkaans,50
Man,"[0,20)",Marokkaans,Man,"[60,70)",Overig,160
Man,"[0,20)",Marokkaans,Man,"[60,70)",Surinaams,10
Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",Autochtoon,51080
Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",Marokkaans,83800
Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",Overig,57350
Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",Surinaams,15390
Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",Turks,33990
Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",Autochtoon,6510
Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",Marokkaans,6860
Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",Overig,6860
Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",Surinaams,2390
Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",Turks,2850
Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",Autochtoon,2180
Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",Marokkaans,1070
Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",Overig,3050
Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",Surinaams,470
Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",Turks,840
Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",Autochtoon,1190
Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",Marokkaans,740
Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",Overig,2300
Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",Surinaams,450
Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",Turks,790
Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",Autochtoon,1170
Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",Marokkaans,70
Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",Overig,540
Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",Surinaams,370
Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",Turks,30
Man,"[0,20)",Marokkaans,Vrouw,"[60,70)",Autochtoon,350
Man,"[0,20)",Marokkaans,Vrouw,"[60,70)",Overig,400
Man,"[0,20)",Marokkaans,Vrouw,"[60,70)",Surinaams,50
Man,"[0,20)",Overig,Man,"[0,20)",Autochtoon,157860
Man,"[0,20)",Overig,Man,"[0,20)",Marokkaans,68400
Man,"[0,20)",Overig,Man,"[0,20)",Overig,160010
Man,"[0,20)",Overig,Man,"[0,20)",Surinaams,38770
Man,"[0,20)",Overig,Man,"[0,20)",Turks,29380
Man,"[0,20)",Overig,Man,"[20,30)",Autochtoon,13140
Man,"[0,20)",Overig,Man,"[20,30)",Marokkaans,4590
Man,"[0,20)",Overig,Man,"[20,30)",Overig,17780
Man,"[0,20)",Overig,Man,"[20,30)",Surinaams,4820
Man,"[0,20)",Overig,Man,"[20,30)",Turks,2540
Man,"[0,20)",Overig,Man,"[30,40)",Autochtoon,3080
Man,"[0,20)",Overig,Man,"[30,40)",Marokkaans,750
Man,"[0,20)",Overig,Man,"[30,40)",Overig,8010
Man,"[0,20)",Overig,Man,"[30,40)",Surinaams,1310
Man,"[0,20)",Overig,Man,"[30,40)",Turks,760
Man,"[0,20)",Overig,Man,"[40,50)",Autochtoon,1870
Man,"[0,20)",Overig,Man,"[40,50)",Marokkaans,440
Man,"[0,20)",Overig,Man,"[40,50)",Overig,1420
Man,"[0,20)",Overig,Man,"[40,50)",Surinaams,620
Man,"[0,20)",Overig,Man,"[40,50)",Turks,160
Man,"[0,20)",Overig,Man,"[50,60)",Autochtoon,1720
Man,"[0,20)",Overig,Man,"[50,60)",Marokkaans,360
Man,"[0,20)",Overig,Man,"[50,60)",Overig,1500
Man,"[0,20)",Overig,Man,"[50,60)",Surinaams,630
Man,"[0,20)",Overig,Man,"[50,60)",Turks,70
Man,"[0,20)",Overig,Man,"[60,70)",Autochtoon,620
Man,"[0,20)",Overig,Man,"[60,70)",Marokkaans,90
Man,"[0,20)",Overig,Man,"[60,70)",Overig,340
Man,"[0,20)",Overig,Man,"[60,70)",Surinaams,140
Man,"[0,20)",Overig,Man,"[70,80)",Autochtoon,60
Man,"[0,20)",Overig,Vrouw,"[0,20)",Autochtoon,145310
Man,"[0,20)",Overig,Vrouw,"[0,20)",Marokkaans,58230
Man,"[0,20)",Overig,Vrouw,"[0,20)",Overig,148760
Man,"[0,20)",Overig,Vrouw,"[0,20)",Surinaams,36550
Man,"[0,20)",Overig,Vrouw,"[0,20)",Turks,24400
Man,"[0,20)",Overig,Vrouw,"[20,30)",Autochtoon,12320
Man,"[0,20)",Overig,Vrouw,"[20,30)",Marokkaans,4530
Man,"[0,20)",Overig,Vrouw,"[20,30)",Overig,16420
Man,"[0,20)",Overig,Vrouw,"[20,30)",Surinaams,4490
Man,"[0,20)",Overig,Vrouw,"[20,30)",Turks,2330
Man,"[0,20)",Overig,Vrouw,"[30,40)",Autochtoon,2800
Man,"[0,20)",Overig,Vrouw,"[30,40)",Marokkaans,720
Man,"[0,20)",Overig,Vrouw,"[30,40)",Overig,2650
Man,"[0,20)",Overig,Vrouw,"[30,40)",Surinaams,1290
Man,"[0,20)",Overig,Vrouw,"[30,40)",Turks,630
Man,"[0,20)",Overig,Vrouw,"[40,50)",Autochtoon,1840
Man,"[0,20)",Overig,Vrouw,"[40,50)",Marokkaans,380
Man,"[0,20)",Overig,Vrouw,"[40,50)",Overig,1930
Man,"[0,20)",Overig,Vrouw,"[40,50)",Surinaams,830
Man,"[0,20)",Overig,Vrouw,"[40,50)",Turks,340
Man,"[0,20)",Overig,Vrouw,"[50,60)",Autochtoon,1740
Man,"[0,20)",Overig,Vrouw,"[50,60)",Marokkaans,50
Man,"[0,20)",Overig,Vrouw,"[50,60)",Overig,880
Man,"[0,20)",Overig,Vrouw,"[50,60)",Surinaams,900
Man,"[0,20)",Overig,Vrouw,"[50,60)",Turks,20
Man,"[0,20)",Overig,Vrouw,"[60,70)",Autochtoon,590
Man,"[0,20)",Overig,Vrouw,"[60,70)",Overig,250
Man,"[0,20)",Overig,Vrouw,"[60,70)",Surinaams,120
Man,"[0,20)",Surinaams,Man,"[0,20)",Autochtoon,30980
Man,"[0,20)",Surinaams,Man,"[0,20)",Marokkaans,18950
Man,"[0,20)",Surinaams,Man,"[0,20)",Overig,38920
Man,"[0,20)",Surinaams,Man,"[0,20)",Surinaams,22890
Man,"[0,20)",Surinaams,Man,"[0,20)",Turks,7690
Man,"[0,20)",Surinaams,Man,"[20,30)",Autochtoon,3890
Man,"[0,20)",Surinaams,Man,"[20,30)",Marokkaans,1820
Man,"[0,20)",Surinaams,Man,"[20,30)",Overig,6160
Man,"[0,20)",Surinaams,Man,"[20,30)",Surinaams,2700
Man,"[0,20)",Surinaams,Man,"[20,30)",Turks,1010
Man,"[0,20)",Surinaams,Man,"[30,40)",Autochtoon,990
Man,"[0,20)",Surinaams,Man,"[30,40)",Marokkaans,290
Man,"[0,20)",Surinaams,Man,"[30,40)",Overig,1930
Man,"[0,20)",Surinaams,Man,"[30,40)",Surinaams,890
Man,"[0,20)",Surinaams,Man,"[30,40)",Turks,170
Man,"[0,20)",Surinaams,Man,"[40,50)",Autochtoon,600
Man,"[0,20)",Surinaams,Man,"[40,50)",Marokkaans,190
Man,"[0,20)",Surinaams,Man,"[40,50)",Overig,470
Man,"[0,20)",Surinaams,Man,"[40,50)",Surinaams,500
Man,"[0,20)",Surinaams,Man,"[40,50)",Turks,50
Man,"[0,20)",Surinaams,Man,"[50,60)",Autochtoon,730
Man,"[0,20)",Surinaams,Man,"[50,60)",Marokkaans,120
Man,"[0,20)",Surinaams,Man,"[50,60)",Overig,480
Man,"[0,20)",Surinaams,Man,"[50,60)",Surinaams,330
Man,"[0,20)",Surinaams,Man,"[50,60)",Turks,20
Man,"[0,20)",Surinaams,Man,"[60,70)",Autochtoon,210
Man,"[0,20)",Surinaams,Man,"[60,70)",Marokkaans,20
Man,"[0,20)",Surinaams,Man,"[60,70)",Overig,220
Man,"[0,20)",Surinaams,Man,"[60,70)",Surinaams,70
Man,"[0,20)",Surinaams,Vrouw,"[0,20)",Autochtoon,26620
Man,"[0,20)",Surinaams,Vrouw,"[0,20)",Marokkaans,14870
Man,"[0,20)",Surinaams,Vrouw,"[0,20)",Overig,34950
Man,"[0,20)",Surinaams,Vrouw,"[0,20)",Surinaams,20770
Man,"[0,20)",Surinaams,Vrouw,"[0,20)",Turks,5760
Man,"[0,20)",Surinaams,Vrouw,"[20,30)",Autochtoon,3600
Man,"[0,20)",Surinaams,Vrouw,"[20,30)",Marokkaans,1740
Man,"[0,20)",Surinaams,Vrouw,"[20,30)",Overig,4030
Man,"[0,20)",Surinaams,Vrouw,"[20,30)",Surinaams,2410
Man,"[0,20)",Surinaams,Vrouw,"[20,30)",Turks,850
Man,"[0,20)",Surinaams,Vrouw,"[30,40)",Autochtoon,980
Man,"[0,20)",Surinaams,Vrouw,"[30,40)",Marokkaans,320
Man,"[0,20)",Surinaams,Vrouw,"[30,40)",Overig,1100
Man,"[0,20)",Surinaams,Vrouw,"[30,40)",Surinaams,890
Man,"[0,20)",Surinaams,Vrouw,"[30,40)",Turks,240
Man,"[0,20)",Surinaams,Vrouw,"[40,50)",Autochtoon,510
Man,"[0,20)",Surinaams,Vrouw,"[40,50)",Marokkaans,260
Man,"[0,20)",Surinaams,Vrouw,"[40,50)",Overig,1040
Man,"[0,20)",Surinaams,Vrouw,"[40,50)",Surinaams,530
Man,"[0,20)",Surinaams,Vrouw,"[40,50)",Turks,130
Man,"[0,20)",Surinaams,Vrouw,"[50,60)",Autochtoon,720
Man,"[0,20)",Surinaams,Vrouw,"[50,60)",Marokkaans,30
Man,"[0,20)",Surinaams,Vrouw,"[50,60)",Overig,510
Man,"[0,20)",Surinaams,Vrouw,"[50,60)",Surinaams,600
Man,"[0,20)",Surinaams,Vrouw,"[60,70)",Autochtoon,200
Man,"[0,20)",Surinaams,Vrouw,"[60,70)",Overig,80
Man,"[0,20)",Surinaams,Vrouw,"[60,70)",Surinaams,140
Man,"[0,20)",Turks,Man,"[0,20)",Autochtoon,24510
Man,"[0,20)",Turks,Man,"[0,20)",Marokkaans,37220
Man,"[0,20)",Turks,Man,"[0,20)",Overig,29310
Man,"[0,20)",Turks,Man,"[0,20)",Surinaams,7660
Man,"[0,20)",Turks,Man,"[0,20)",Turks,18920
Man,"[0,20)",Turks,Man,"[20,30)",Autochtoon,2790
Man,"[0,20)",Turks,Man,"[20,30)",Marokkaans,2240
Man,"[0,20)",Turks,Man,"[20,30)",Overig,3890
Man,"[0,20)",Turks,Man,"[20,30)",Surinaams,1220
Man,"[0,20)",Turks,Man,"[20,30)",Turks,1600
Man,"[0,20)",Turks,Man,"[30,40)",Autochtoon,900
Man,"[0,20)",Turks,Man,"[30,40)",Marokkaans,490
Man,"[0,20)",Turks,Man,"[30,40)",Overig,4160
Man,"[0,20)",Turks,Man,"[30,40)",Surinaams,290
Man,"[0,20)",Turks,Man,"[30,40)",Turks,700
Man,"[0,20)",Turks,Man,"[40,50)",Autochtoon,510
Man,"[0,20)",Turks,Man,"[40,50)",Marokkaans,410
Man,"[0,20)",Turks,Man,"[40,50)",Overig,320
Man,"[0,20)",Turks,Man,"[40,50)",Surinaams,140
Man,"[0,20)",Turks,Man,"[40,50)",Turks,160
Man,"[0,20)",Turks,Man,"[50,60)",Autochtoon,570
Man,"[0,20)",Turks,Man,"[50,60)",Marokkaans,160
Man,"[0,20)",Turks,Man,"[50,60)",Overig,220
Man,"[0,20)",Turks,Man,"[50,60)",Surinaams,160
Man,"[0,20)",Turks,Man,"[50,60)",Turks,50
Man,"[0,20)",Turks,Man,"[60,70)",Autochtoon,290
Man,"[0,20)",Turks,Man,"[60,70)",Marokkaans,20
Man,"[0,20)",Turks,Man,"[60,70)",Overig,50
Man,"[0,20)",Turks,Vrouw,"[0,20)",Autochtoon,20680
Man,"[0,20)",Turks,Vrouw,"[0,20)",Marokkaans,33660
Man,"[0,20)",Turks,Vrouw,"[0,20)",Overig,23960
Man,"[0,20)",Turks,Vrouw,"[0,20)",Surinaams,5740
Man,"[0,20)",Turks,Vrouw,"[0,20)",Turks,16550
Man,"[0,20)",Turks,Vrouw,"[20,30)",Autochtoon,2130
Man,"[0,20)",Turks,Vrouw,"[20,30)",Marokkaans,2330
Man,"[0,20)",Turks,Vrouw,"[20,30)",Overig,5220
Man,"[0,20)",Turks,Vrouw,"[20,30)",Surinaams,780
Man,"[0,20)",Turks,Vrouw,"[20,30)",Turks,1450
Man,"[0,20)",Turks,Vrouw,"[30,40)",Autochtoon,670
Man,"[0,20)",Turks,Vrouw,"[30,40)",Marokkaans,390
Man,"[0,20)",Turks,Vrouw,"[30,40)",Overig,1160
Man,"[0,20)",Turks,Vrouw,"[30,40)",Surinaams,210
Man,"[0,20)",Turks,Vrouw,"[30,40)",Turks,510
Man,"[0,20)",Turks,Vrouw,"[40,50)",Autochtoon,530
Man,"[0,20)",Turks,Vrouw,"[40,50)",Marokkaans,260
Man,"[0,20)",Turks,Vrouw,"[40,50)",Overig,550
Man,"[0,20)",Turks,Vrouw,"[40,50)",Surinaams,160
Man,"[0,20)",Turks,Vrouw,"[40,50)",Turks,490
Man,"[0,20)",Turks,Vrouw,"[50,60)",Autochtoon,570
Man,"[0,20)",Turks,Vrouw,"[50,60)",Marokkaans,20
Man,"[0,20)",Turks,Vrouw,"[50,60)",Overig,270
Man,"[0,20)",Turks,Vrouw,"[50,60)",Surinaams,190
Man,"[0,20)",Turks,Vrouw,"[50,60)",Turks,30
Man,"[0,20)",Turks,Vrouw,"[60,70)",Autochtoon,140
Man,"[0,20)",Turks,Vrouw,"[60,70)",Overig,20
Man,"[0,20)",Turks,Vrouw,"[60,70)",Surinaams,40
Man,"[20,30)",Autochtoon,Man,"[0,20)",Autochtoon,19620
Man,"[20,30)",Autochtoon,Man,"[0,20)",Marokkaans,6560
Man,"[20,30)",Autochtoon,Man,"[0,20)",Overig,12980
Man,"[20,30)",Autochtoon,Man,"[0,20)",Surinaams,3900
Man,"[20,30)",Autochtoon,Man,"[0,20)",Turks,2880
Man,"[20,30)",Autochtoon,Man,"[20,30)",Autochtoon,271400
Man,"[20,30)",Autochtoon,Man,"[20,30)",Marokkaans,17700
Man,"[20,30)",Autochtoon,Man,"[20,30)",Overig,109100
Man,"[20,30)",Autochtoon,Man,"[20,30)",Surinaams,19450
Man,"[20,30)",Autochtoon,Man,"[20,30)",Turks,12350
Man,"[20,30)",Autochtoon,Man,"[30,40)",Autochtoon,106120
Man,"[20,30)",Autochtoon,Man,"[30,40)",Marokkaans,6750
Man,"[20,30)",Autochtoon,Man,"[30,40)",Overig,74310
Man,"[20,30)",Autochtoon,Man,"[30,40)",Surinaams,9260
Man,"[20,30)",Autochtoon,Man,"[30,40)",Turks,4180
Man,"[20,30)",Autochtoon,Man,"[40,50)",Autochtoon,44140
Man,"[20,30)",Autochtoon,Man,"[40,50)",Marokkaans,4860
Man,"[20,30)",Autochtoon,Man,"[40,50)",Overig,20300
Man,"[20,30)",Autochtoon,Man,"[40,50)",Surinaams,5160
Man,"[20,30)",Autochtoon,Man,"[40,50)",Turks,2210
Man,"[20,30)",Autochtoon,Man,"[50,60)",Autochtoon,37040
Man,"[20,30)",Autochtoon,Man,"[50,60)",Marokkaans,2270
Man,"[20,30)",Autochtoon,Man,"[50,60)",Overig,15950
Man,"[20,30)",Autochtoon,Man,"[50,60)",Surinaams,4700
Man,"[20,30)",Autochtoon,Man,"[50,60)",Turks,1280
Man,"[20,30)",Autochtoon,Man,"[60,70)",Autochtoon,15830
Man,"[20,30)",Autochtoon,Man,"[60,70)",Marokkaans,890
Man,"[20,30)",Autochtoon,Man,"[60,70)",Overig,5070
Man,"[20,30)",Autochtoon,Man,"[60,70)",Surinaams,4510
Man,"[20,30)",Autochtoon,Man,"[60,70)",Turks,330
Man,"[20,30)",Autochtoon,Man,"[70,80)",Autochtoon,820
Man,"[20,30)",Autochtoon,Man,"[70,80)",Overig,90
Man,"[20,30)",Autochtoon,Man,"[70,80)",Surinaams,30
Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",Autochtoon,20460
Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",Marokkaans,6190
Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",Overig,13510
Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",Surinaams,3930
Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",Turks,2100
Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",Autochtoon,279370
Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",Marokkaans,17090
Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",Overig,127670
Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",Surinaams,17530
Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",Turks,9000
Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",Autochtoon,84040
Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",Marokkaans,5010
Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",Overig,52570
Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",Surinaams,7680
Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",Turks,2930
Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",Autochtoon,37240
Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",Marokkaans,2140
Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",Overig,19550
Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",Surinaams,5290
Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",Turks,1300
Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",Autochtoon,31810
Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",Marokkaans,550
Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",Overig,14200
Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",Surinaams,5750
Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",Turks,670
Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",Autochtoon,13190
Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",Marokkaans,30
Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",Overig,4880
Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",Surinaams,2210
Man,"[20,30)",Autochtoon,Vrouw,"[70,80)",Autochtoon,170
Man,"[20,30)",Autochtoon,Vrouw,"[70,80)",Overig,240
Man,"[20,30)",Marokkaans,Man,"[0,20)",Autochtoon,3740
Man,"[20,30)",Marokkaans,Man,"[0,20)",Marokkaans,5550
Man,"[20,30)",Marokkaans,Man,"[0,20)",Overig,4430
Man,"[20,30)",Marokkaans,Man,"[0,20)",Surinaams,1790
Man,"[20,30)",Marokkaans,Man,"[0,20)",Turks,2280
Man,"[20,30)",Marokkaans,Man,"[20,30)",Autochtoon,18520
Man,"[20,30)",Marokkaans,Man,"[20,30)",Marokkaans,8630
Man,"[20,30)",Marokkaans,Man,"[20,30)",Overig,13020
Man,"[20,30)",Marokkaans,Man,"[20,30)",Surinaams,5140
Man,"[20,30)",Marokkaans,Man,"[20,30)",Turks,5150
Man,"[20,30)",Marokkaans,Man,"[30,40)",Autochtoon,7390
Man,"[20,30)",Marokkaans,Man,"[30,40)",Marokkaans,3080
Man,"[20,30)",Marokkaans,Man,"[30,40)",Overig,9580
Man,"[20,30)",Marokkaans,Man,"[30,40)",Surinaams,2320
Man,"[20,30)",Marokkaans,Man,"[30,40)",Turks,1770
Man,"[20,30)",Marokkaans,Man,"[40,50)",Autochtoon,4950
Man,"[20,30)",Marokkaans,Man,"[40,50)",Marokkaans,2070
Man,"[20,30)",Marokkaans,Man,"[40,50)",Overig,3320
Man,"[20,30)",Marokkaans,Man,"[40,50)",Surinaams,1870
Man,"[20,30)",Marokkaans,Man,"[40,50)",Turks,1280
Man,"[20,30)",Marokkaans,Man,"[50,60)",Autochtoon,5630
Man,"[20,30)",Marokkaans,Man,"[50,60)",Marokkaans,1430
Man,"[20,30)",Marokkaans,Man,"[50,60)",Overig,3460
Man,"[20,30)",Marokkaans,Man,"[50,60)",Surinaams,1620
Man,"[20,30)",Marokkaans,Man,"[50,60)",Turks,610
Man,"[20,30)",Marokkaans,Man,"[60,70)",Autochtoon,2820
Man,"[20,30)",Marokkaans,Man,"[60,70)",Marokkaans,100
Man,"[20,30)",Marokkaans,Man,"[60,70)",Overig,1160
Man,"[20,30)",Marokkaans,Man,"[60,70)",Surinaams,620
Man,"[20,30)",Marokkaans,Man,"[60,70)",Turks,20
Man,"[20,30)",Marokkaans,Man,"[70,80)",Autochtoon,70
Man,"[20,30)",Marokkaans,Man,"[70,80)",Overig,40
Man,"[20,30)",Marokkaans,Man,"[70,80)",Surinaams,20
Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",Autochtoon,2990
Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",Marokkaans,4990
Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",Overig,3250
Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",Surinaams,1610
Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",Turks,1770
Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",Autochtoon,17100
Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",Marokkaans,6780
Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",Overig,10710
Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",Surinaams,3670
