etngrp_src,geslacht_src,oplniv_src,etngrp_dst,geslacht_dst,oplniv_dst,n
Turks,Vrouw,2,Turks,Man,2,2980
Turks,Vrouw,2,Turks,Man,3,720
Turks,Vrouw,2,Turks,Vrouw,1,6600
Turks,Vrouw,2,Turks,Vrouw,2,2740
Turks,Vrouw,2,Turks,Vrouw,3,810
Turks,Vrouw,3,Autochtoon,Man,1,2770
Turks,Vrouw,3,Autochtoon,Man,2,2480
Turks,Vrouw,3,Autochtoon,Man,3,3740
Turks,Vrouw,3,Autochtoon,Vrouw,1,2830
Turks,Vrouw,3,Autochtoon,Vrouw,2,2130
Turks,Vrouw,3,Autochtoon,Vrouw,3,3950
Turks,Vrouw,3,Marokkaans,Man,1,2460
Turks,Vrouw,3,Marokkaans,Man,2,900
Turks,Vrouw,3,Marokkaans,Man,3,390
Turks,Vrouw,3,Marokkaans,Vrouw,1,2220
Turks,Vrouw,3,Marokkaans,Vrouw,2,890
Turks,Vrouw,3,Marokkaans,Vrouw,3,400
Turks,Vrouw,3,Overig,Man,1,2440
Turks,Vrouw,3,Overig,Man,2,1360
Turks,Vrouw,3,Overig,Man,3,5120
Turks,Vrouw,3,Overig,Vrouw,1,2430
Turks,Vrouw,3,Overig,Vrouw,2,1630
Turks,Vrouw,3,Overig,Vrouw,3,1830
Turks,Vrouw,3,Surinaams,Man,1,590
Turks,Vrouw,3,Surinaams,Man,2,550
Turks,Vrouw,3,Surinaams,Man,3,210
Turks,Vrouw,3,Surinaams,Vrouw,1,430
Turks,Vrouw,3,Surinaams,Vrouw,2,620
Turks,Vrouw,3,Surinaams,Vrouw,3,290
Turks,Vrouw,3,Turks,Man,1,1570
Turks,Vrouw,3,Turks,Man,2,1290
Turks,Vrouw,3,Turks,Man,3,320
Turks,Vrouw,3,Turks,Vrouw,1,1410
Turks,Vrouw,3,Turks,Vrouw,2,740
Turks,Vrouw,3,Turks,Vrouw,3,370
