geslacht_src,lft_src,etngrp_src,oplniv_src,geslacht_dst,lft_dst,etngrp_dst,oplniv_dst,n
Man,"[0,20)",Autochtoon,1,Man,"[50,60)",Turks,1,1260
Man,"[0,20)",Autochtoon,1,Man,"[50,60)",Turks,2,410
Man,"[0,20)",Autochtoon,1,Man,"[50,60)",Turks,3,150
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Autochtoon,1,3230
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Autochtoon,2,5910
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Autochtoon,3,10720
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Marokkaans,1,770
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Marokkaans,2,210
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Marokkaans,3,40
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Overig,1,1480
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Overig,2,2080
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Overig,3,3080
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Surinaams,1,570
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Surinaams,2,760
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Surinaams,3,470
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Turks,1,420
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Turks,2,160
Man,"[0,20)",Autochtoon,1,Man,"[60,70)",Turks,3,70
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Autochtoon,1,2300
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Autochtoon,2,3470
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Autochtoon,3,5820
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Marokkaans,1,670
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Overig,1,660
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Overig,2,1450
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Overig,3,1590
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Surinaams,1,110
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Surinaams,2,90
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Surinaams,3,90
Man,"[0,20)",Autochtoon,1,Man,"[70,80)",Turks,1,390
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Autochtoon,1,1290
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Autochtoon,2,1130
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Autochtoon,3,650
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Marokkaans,1,20
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Overig,1,150
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Overig,2,90
Man,"[0,20)",Autochtoon,1,Man,"[80,120]",Overig,3,400
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Autochtoon,1,40960
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Autochtoon,2,2490
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Marokkaans,1,7640
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Marokkaans,2,410
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Overig,1,22260
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Overig,2,1150
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Overig,3,20
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Surinaams,1,4070
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Surinaams,2,300
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Turks,1,3690
Man,"[0,20)",Autochtoon,1,Vrouw,"[0,20)",Turks,2,220
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Autochtoon,1,840
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Autochtoon,2,7520
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Autochtoon,3,12900
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Marokkaans,1,420
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Marokkaans,2,2510
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Marokkaans,3,780
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Overig,1,1110
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Overig,2,5550
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Overig,3,10360
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Surinaams,1,440
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Surinaams,2,1840
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Surinaams,3,710
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Turks,1,1520
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Turks,2,1310
Man,"[0,20)",Autochtoon,1,Vrouw,"[20,30)",Turks,3,490
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Autochtoon,1,890
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Autochtoon,2,3300
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Autochtoon,3,21260
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Marokkaans,1,1140
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Marokkaans,2,1700
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Marokkaans,3,1410
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Overig,1,2160
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Overig,2,4540
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Overig,3,13640
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Surinaams,1,510
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Surinaams,2,1470
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Surinaams,3,1420
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Turks,1,860
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Turks,2,1150
Man,"[0,20)",Autochtoon,1,Vrouw,"[30,40)",Turks,3,840
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Autochtoon,1,1790
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Autochtoon,2,4860
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Autochtoon,3,21580
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Marokkaans,1,1620
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Marokkaans,2,1090
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Marokkaans,3,720
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Overig,1,2480
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Overig,2,3820
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Overig,3,11530
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Surinaams,1,780
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Surinaams,2,1700
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Surinaams,3,1220
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Turks,1,1030
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Turks,2,710
Man,"[0,20)",Autochtoon,1,Vrouw,"[40,50)",Turks,3,470
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Autochtoon,1,3140
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Autochtoon,2,7280
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Autochtoon,3,14920
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Marokkaans,1,1420
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Marokkaans,2,330
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Marokkaans,3,70
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Overig,1,2900
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Overig,2,3560
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Overig,3,5850
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Surinaams,1,1150
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Surinaams,2,1840
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Surinaams,3,1070
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Turks,1,730
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Turks,2,310
Man,"[0,20)",Autochtoon,1,Vrouw,"[50,60)",Turks,3,140
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Autochtoon,1,4000
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Autochtoon,2,5070
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Autochtoon,3,9640
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Marokkaans,1,1160
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Marokkaans,2,50
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Marokkaans,3,80
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Overig,1,1380
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Overig,2,2330
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Overig,3,3100
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Surinaams,1,790
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Surinaams,2,920
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Surinaams,3,700
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Turks,1,430
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Turks,2,40
Man,"[0,20)",Autochtoon,1,Vrouw,"[60,70)",Turks,3,20
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Autochtoon,1,4900
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Autochtoon,2,2950
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Autochtoon,3,3970
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Marokkaans,1,1430
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Overig,1,590
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Overig,2,1020
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Overig,3,1080
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Surinaams,1,510
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Surinaams,2,220
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Surinaams,3,280
Man,"[0,20)",Autochtoon,1,Vrouw,"[70,80)",Turks,1,430
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Autochtoon,1,2800
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Autochtoon,2,2080
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Autochtoon,3,1260
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Overig,1,230
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Overig,2,100
Man,"[0,20)",Autochtoon,1,Vrouw,"[80,120]",Overig,3,420
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Autochtoon,1,2110
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Autochtoon,2,240
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Marokkaans,1,210
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Marokkaans,2,20
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Overig,1,1320
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Overig,2,100
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Surinaams,1,160
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Surinaams,2,20
Man,"[0,20)",Autochtoon,2,Man,"[0,20)",Turks,1,390
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Autochtoon,1,70
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Autochtoon,2,760
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Autochtoon,3,620
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Marokkaans,1,30
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Marokkaans,2,80
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Marokkaans,3,10
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Overig,1,70
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Overig,2,370
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Overig,3,3490
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Surinaams,1,20
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Surinaams,2,100
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Surinaams,3,20
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Turks,1,20
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Turks,2,60
Man,"[0,20)",Autochtoon,2,Man,"[20,30)",Turks,3,20
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Autochtoon,1,90
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Autochtoon,2,190
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Autochtoon,3,960
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Marokkaans,1,30
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Marokkaans,2,40
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Marokkaans,3,20
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Overig,1,190
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Overig,2,110
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Overig,3,280
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Surinaams,1,20
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Surinaams,2,70
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Surinaams,3,30
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Turks,1,20
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Turks,2,40
Man,"[0,20)",Autochtoon,2,Man,"[30,40)",Turks,3,30
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Autochtoon,1,50
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Autochtoon,2,350
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Autochtoon,3,1050
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Marokkaans,1,30
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Marokkaans,2,30
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Marokkaans,3,20
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Overig,1,60
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Overig,2,250
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Overig,3,580
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Surinaams,1,10
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Surinaams,2,60
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Surinaams,3,40
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Turks,1,30
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Turks,2,40
Man,"[0,20)",Autochtoon,2,Man,"[40,50)",Turks,3,20
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Autochtoon,1,180
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Autochtoon,2,590
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Autochtoon,3,1100
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Marokkaans,1,40
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Marokkaans,2,80
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Overig,1,80
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Overig,2,180
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Overig,3,300
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Surinaams,1,40
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Surinaams,2,60
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Surinaams,3,30
Man,"[0,20)",Autochtoon,2,Man,"[50,60)",Turks,1,90
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Autochtoon,1,200
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Autochtoon,2,400
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Autochtoon,3,810
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Marokkaans,1,20
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Overig,1,90
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Overig,2,110
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Overig,3,270
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Surinaams,1,10
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Surinaams,2,80
Man,"[0,20)",Autochtoon,2,Man,"[60,70)",Surinaams,3,80
Man,"[0,20)",Autochtoon,2,Man,"[70,80)",Autochtoon,1,230
Man,"[0,20)",Autochtoon,2,Man,"[70,80)",Autochtoon,2,130
Man,"[0,20)",Autochtoon,2,Man,"[70,80)",Autochtoon,3,360
Man,"[0,20)",Autochtoon,2,Man,"[70,80)",Overig,2,30
Man,"[0,20)",Autochtoon,2,Man,"[70,80)",Overig,3,160
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Autochtoon,1,1990
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Autochtoon,2,320
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Marokkaans,1,200
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Marokkaans,2,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Overig,1,1390
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Overig,2,120
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Surinaams,1,180
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Surinaams,2,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[0,20)",Turks,1,250
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Autochtoon,1,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Autochtoon,2,640
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Autochtoon,3,860
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Marokkaans,1,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Marokkaans,2,60
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Marokkaans,3,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Overig,1,40
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Overig,2,400
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Overig,3,910
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Surinaams,1,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Surinaams,2,110
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Surinaams,3,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Turks,2,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[20,30)",Turks,3,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Autochtoon,1,60
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Autochtoon,2,190
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Autochtoon,3,920
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Marokkaans,1,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Marokkaans,2,40
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Marokkaans,3,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Overig,1,60
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Overig,2,150
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Overig,3,530
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Surinaams,1,10
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Surinaams,2,40
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Surinaams,3,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Turks,1,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Turks,2,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[30,40)",Turks,3,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Autochtoon,1,130
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Autochtoon,2,330
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Autochtoon,3,1070
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Marokkaans,1,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Marokkaans,2,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Marokkaans,3,10
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Overig,1,70
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Overig,2,190
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Overig,3,470
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Surinaams,1,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Surinaams,2,50
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Surinaams,3,80
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Turks,1,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Turks,2,30
Man,"[0,20)",Autochtoon,2,Vrouw,"[40,50)",Turks,3,20
Man,"[0,20)",Autochtoon,2,Vrouw,"[50,60)",Autochtoon,1,110
