etngrp_src,geslacht_src,oplniv_src,etngrp_dst,geslacht_dst,oplniv_dst,n
Overig,Vrouw,2,Overig,Vrouw,2,167930
Overig,Vrouw,2,Overig,Vrouw,3,71960
Overig,Vrouw,2,Surinaams,Man,1,16020
Overig,Vrouw,2,Surinaams,Man,2,29330
Overig,Vrouw,2,Surinaams,Man,3,6240
Overig,Vrouw,2,Surinaams,Vrouw,1,18760
Overig,Vrouw,2,Surinaams,Vrouw,2,51460
Overig,Vrouw,2,Surinaams,Vrouw,3,12820
Overig,Vrouw,2,Turks,Man,1,16970
Overig,Vrouw,2,Turks,Man,2,9810
Overig,Vrouw,2,Turks,Man,3,3640
Overig,Vrouw,2,Turks,Vrouw,1,7960
Overig,Vrouw,2,Turks,Vrouw,2,17060
Overig,Vrouw,2,Turks,Vrouw,3,3200
Overig,Vrouw,3,Autochtoon,Man,1,13290
Overig,Vrouw,3,Autochtoon,Man,2,73350
Overig,Vrouw,3,Autochtoon,Man,3,334270
Overig,Vrouw,3,Autochtoon,Vrouw,1,15070
Overig,Vrouw,3,Autochtoon,Vrouw,2,89510
Overig,Vrouw,3,Autochtoon,Vrouw,3,433690
Overig,Vrouw,3,Marokkaans,Man,1,7430
Overig,Vrouw,3,Marokkaans,Man,2,11810
Overig,Vrouw,3,Marokkaans,Man,3,9710
Overig,Vrouw,3,Marokkaans,Vrouw,1,6190
Overig,Vrouw,3,Marokkaans,Vrouw,2,16590
Overig,Vrouw,3,Marokkaans,Vrouw,3,14400
Overig,Vrouw,3,Overig,Man,1,23560
Overig,Vrouw,3,Overig,Man,2,52010
Overig,Vrouw,3,Overig,Man,3,491610
Overig,Vrouw,3,Overig,Vrouw,1,17640
Overig,Vrouw,3,Overig,Vrouw,2,72370
Overig,Vrouw,3,Overig,Vrouw,3,230600
Overig,Vrouw,3,Surinaams,Man,1,9020
Overig,Vrouw,3,Surinaams,Man,2,14520
Overig,Vrouw,3,Surinaams,Man,3,10090
Overig,Vrouw,3,Surinaams,Vrouw,1,5840
Overig,Vrouw,3,Surinaams,Vrouw,2,25880
Overig,Vrouw,3,Surinaams,Vrouw,3,23840
Overig,Vrouw,3,Turks,Man,1,3610
Overig,Vrouw,3,Turks,Man,2,5150
Overig,Vrouw,3,Turks,Man,3,7350
Overig,Vrouw,3,Turks,Vrouw,1,2070
Overig,Vrouw,3,Turks,Vrouw,2,7120
Overig,Vrouw,3,Turks,Vrouw,3,10590
Surinaams,Man,1,Autochtoon,Man,1,40090
Surinaams,Man,1,Autochtoon,Man,2,18530
Surinaams,Man,1,Autochtoon,Man,3,15020
Surinaams,Man,1,Autochtoon,Vrouw,1,31170
Surinaams,Man,1,Autochtoon,Vrouw,2,11530
Surinaams,Man,1,Autochtoon,Vrouw,3,13910
Surinaams,Man,1,Marokkaans,Man,1,24380
Surinaams,Man,1,Marokkaans,Man,2,7230
Surinaams,Man,1,Marokkaans,Man,3,1310
Surinaams,Man,1,Marokkaans,Vrouw,1,16330
Surinaams,Man,1,Marokkaans,Vrouw,2,4600
Surinaams,Man,1,Marokkaans,Vrouw,3,960
Surinaams,Man,1,Overig,Man,1,59420
Surinaams,Man,1,Overig,Man,2,20130
Surinaams,Man,1,Overig,Man,3,8640
Surinaams,Man,1,Overig,Vrouw,1,43590
Surinaams,Man,1,Overig,Vrouw,2,16580
Surinaams,Man,1,Overig,Vrouw,3,9600
Surinaams,Man,1,Surinaams,Man,1,34480
Surinaams,Man,1,Surinaams,Man,2,14720
Surinaams,Man,1,Surinaams,Man,3,2210
Surinaams,Man,1,Surinaams,Vrouw,1,26140
Surinaams,Man,1,Surinaams,Vrouw,2,11590
Surinaams,Man,1,Surinaams,Vrouw,3,3190
Surinaams,Man,1,Turks,Man,1,12240
Surinaams,Man,1,Turks,Man,2,3680
Surinaams,Man,1,Turks,Man,3,1920
Surinaams,Man,1,Turks,Vrouw,1,6830
Surinaams,Man,1,Turks,Vrouw,2,1940
Surinaams,Man,1,Turks,Vrouw,3,500
Surinaams,Man,2,Autochtoon,Man,1,12900
Surinaams,Man,2,Autochtoon,Man,2,40840
Surinaams,Man,2,Autochtoon,Man,3,36170
Surinaams,Man,2,Autochtoon,Vrouw,1,6970
Surinaams,Man,2,Autochtoon,Vrouw,2,28740
Surinaams,Man,2,Autochtoon,Vrouw,3,33440
Surinaams,Man,2,Marokkaans,Man,1,9060
Surinaams,Man,2,Marokkaans,Man,2,14290
Surinaams,Man,2,Marokkaans,Man,3,2570
Surinaams,Man,2,Marokkaans,Vrouw,1,3080
Surinaams,Man,2,Marokkaans,Vrouw,2,7230
Surinaams,Man,2,Marokkaans,Vrouw,3,2430
Surinaams,Man,2,Overig,Man,1,19930
Surinaams,Man,2,Overig,Man,2,41670
Surinaams,Man,2,Overig,Man,3,18730
Surinaams,Man,2,Overig,Vrouw,1,13510
Surinaams,Man,2,Overig,Vrouw,2,29760
Surinaams,Man,2,Overig,Vrouw,3,18080
Surinaams,Man,2,Surinaams,Man,1,14850
Surinaams,Man,2,Surinaams,Man,2,27010
Surinaams,Man,2,Surinaams,Man,3,4930
Surinaams,Man,2,Surinaams,Vrouw,1,7830
Surinaams,Man,2,Surinaams,Vrouw,2,18880
Surinaams,Man,2,Surinaams,Vrouw,3,6760
Surinaams,Man,2,Turks,Man,1,4630
Surinaams,Man,2,Turks,Man,2,8010
Surinaams,Man,2,Turks,Man,3,2650
Surinaams,Man,2,Turks,Vrouw,1,1330
Surinaams,Man,2,Turks,Vrouw,2,3400
Surinaams,Man,2,Turks,Vrouw,3,950
Surinaams,Man,3,Autochtoon,Man,1,2710
Surinaams,Man,3,Autochtoon,Man,2,9270
Surinaams,Man,3,Autochtoon,Man,3,25690
Surinaams,Man,3,Autochtoon,Vrouw,1,1430
Surinaams,Man,3,Autochtoon,Vrouw,2,7650
Surinaams,Man,3,Autochtoon,Vrouw,3,26730
Surinaams,Man,3,Marokkaans,Man,1,900
Surinaams,Man,3,Marokkaans,Man,2,2170
Surinaams,Man,3,Marokkaans,Man,3,1380
Surinaams,Man,3,Marokkaans,Vrouw,1,640
Surinaams,Man,3,Marokkaans,Vrouw,2,1740
Surinaams,Man,3,Marokkaans,Vrouw,3,1810
Surinaams,Man,3,Overig,Man,1,2760
Surinaams,Man,3,Overig,Man,2,5490
Surinaams,Man,3,Overig,Man,3,11020
Surinaams,Man,3,Overig,Vrouw,1,2110
Surinaams,Man,3,Overig,Vrouw,2,6270
Surinaams,Man,3,Overig,Vrouw,3,11020
Surinaams,Man,3,Surinaams,Man,1,2300
Surinaams,Man,3,Surinaams,Man,2,4840
Surinaams,Man,3,Surinaams,Man,3,2310
Surinaams,Man,3,Surinaams,Vrouw,1,1480
Surinaams,Man,3,Surinaams,Vrouw,2,5500
Surinaams,Man,3,Surinaams,Vrouw,3,4140
Surinaams,Man,3,Turks,Man,1,670
Surinaams,Man,3,Turks,Man,2,1280
Surinaams,Man,3,Turks,Man,3,1080
Surinaams,Man,3,Turks,Vrouw,1,230
Surinaams,Man,3,Turks,Vrouw,2,910
Surinaams,Man,3,Turks,Vrouw,3,800
Surinaams,Vrouw,1,Autochtoon,Man,1,33900
Surinaams,Vrouw,1,Autochtoon,Man,2,12620
Surinaams,Vrouw,1,Autochtoon,Man,3,12160
Surinaams,Vrouw,1,Autochtoon,Vrouw,1,36390
Surinaams,Vrouw,1,Autochtoon,Vrouw,2,15080
Surinaams,Vrouw,1,Autochtoon,Vrouw,3,17740
Surinaams,Vrouw,1,Marokkaans,Man,1,19400
Surinaams,Vrouw,1,Marokkaans,Man,2,4230
Surinaams,Vrouw,1,Marokkaans,Man,3,850
Surinaams,Vrouw,1,Marokkaans,Vrouw,1,22760
Surinaams,Vrouw,1,Marokkaans,Vrouw,2,6530
Surinaams,Vrouw,1,Marokkaans,Vrouw,3,1290
Surinaams,Vrouw,1,Overig,Man,1,44230
Surinaams,Vrouw,1,Overig,Man,2,13740
Surinaams,Vrouw,1,Overig,Man,3,8090
Surinaams,Vrouw,1,Overig,Vrouw,1,50860
Surinaams,Vrouw,1,Overig,Vrouw,2,18860
Surinaams,Vrouw,1,Overig,Vrouw,3,6610
Surinaams,Vrouw,1,Surinaams,Man,1,25980
Surinaams,Vrouw,1,Surinaams,Man,2,8120
Surinaams,Vrouw,1,Surinaams,Man,3,1450
Surinaams,Vrouw,1,Surinaams,Vrouw,1,35160
Surinaams,Vrouw,1,Surinaams,Vrouw,2,19600
Surinaams,Vrouw,1,Surinaams,Vrouw,3,3680
Surinaams,Vrouw,1,Turks,Man,1,7720
Surinaams,Vrouw,1,Turks,Man,2,1840
Surinaams,Vrouw,1,Turks,Man,3,620
Surinaams,Vrouw,1,Turks,Vrouw,1,9790
Surinaams,Vrouw,1,Turks,Vrouw,2,2890
Surinaams,Vrouw,1,Turks,Vrouw,3,490
Surinaams,Vrouw,2,Autochtoon,Man,1,11470
Surinaams,Vrouw,2,Autochtoon,Man,2,38710
Surinaams,Vrouw,2,Autochtoon,Man,3,44730
Surinaams,Vrouw,2,Autochtoon,Vrouw,1,14090
Surinaams,Vrouw,2,Autochtoon,Vrouw,2,64620
Surinaams,Vrouw,2,Autochtoon,Vrouw,3,70420
Surinaams,Vrouw,2,Marokkaans,Man,1,6140
Surinaams,Vrouw,2,Marokkaans,Man,2,9680
Surinaams,Vrouw,2,Marokkaans,Man,3,3010
Surinaams,Vrouw,2,Marokkaans,Vrouw,1,7920
Surinaams,Vrouw,2,Marokkaans,Vrouw,2,21440
Surinaams,Vrouw,2,Marokkaans,Vrouw,3,5500
Surinaams,Vrouw,2,Overig,Man,1,16390
Surinaams,Vrouw,2,Overig,Man,2,31490
Surinaams,Vrouw,2,Overig,Man,3,22370
Surinaams,Vrouw,2,Overig,Vrouw,1,21430
Surinaams,Vrouw,2,Overig,Vrouw,2,52100
Surinaams,Vrouw,2,Overig,Vrouw,3,28220
Surinaams,Vrouw,2,Surinaams,Man,1,11870
Surinaams,Vrouw,2,Surinaams,Man,2,19470
Surinaams,Vrouw,2,Surinaams,Man,3,5510
Surinaams,Vrouw,2,Surinaams,Vrouw,1,19610
Surinaams,Vrouw,2,Surinaams,Vrouw,2,59750
Surinaams,Vrouw,2,Surinaams,Vrouw,3,15620
Surinaams,Vrouw,2,Turks,Man,1,2780
Surinaams,Vrouw,2,Turks,Man,2,4400
Surinaams,Vrouw,2,Turks,Man,3,1970
Surinaams,Vrouw,2,Turks,Vrouw,1,3510
Surinaams,Vrouw,2,Turks,Vrouw,2,10150
Surinaams,Vrouw,2,Turks,Vrouw,3,2460
Surinaams,Vrouw,3,Autochtoon,Man,1,2960
Surinaams,Vrouw,3,Autochtoon,Man,2,14020
Surinaams,Vrouw,3,Autochtoon,Man,3,40960
Surinaams,Vrouw,3,Autochtoon,Vrouw,1,3680
Surinaams,Vrouw,3,Autochtoon,Vrouw,2,18240
Surinaams,Vrouw,3,Autochtoon,Vrouw,3,63150
Surinaams,Vrouw,3,Marokkaans,Man,1,1420
Surinaams,Vrouw,3,Marokkaans,Man,2,3510
Surinaams,Vrouw,3,Marokkaans,Man,3,2440
Surinaams,Vrouw,3,Marokkaans,Vrouw,1,1550
Surinaams,Vrouw,3,Marokkaans,Vrouw,2,5260
Surinaams,Vrouw,3,Marokkaans,Vrouw,3,5000
Surinaams,Vrouw,3,Overig,Man,1,3100
Surinaams,Vrouw,3,Overig,Man,2,9640
Surinaams,Vrouw,3,Overig,Man,3,17860
Surinaams,Vrouw,3,Overig,Vrouw,1,4080
Surinaams,Vrouw,3,Overig,Vrouw,2,13500
Surinaams,Vrouw,3,Overig,Vrouw,3,26730
Surinaams,Vrouw,3,Surinaams,Man,1,3140
Surinaams,Vrouw,3,Surinaams,Man,2,6800
Surinaams,Vrouw,3,Surinaams,Man,3,4260
Surinaams,Vrouw,3,Surinaams,Vrouw,1,3640
Surinaams,Vrouw,3,Surinaams,Vrouw,2,15430
Surinaams,Vrouw,3,Surinaams,Vrouw,3,12040
Surinaams,Vrouw,3,Turks,Man,1,690
Surinaams,Vrouw,3,Turks,Man,2,1340
Surinaams,Vrouw,3,Turks,Man,3,1580
Surinaams,Vrouw,3,Turks,Vrouw,1,530
Surinaams,Vrouw,3,Turks,Vrouw,2,2280
Surinaams,Vrouw,3,Turks,Vrouw,3,2280
Turks,Man,1,Autochtoon,Man,1,29880
Turks,Man,1,Autochtoon,Man,2,9770
Turks,Man,1,Autochtoon,Man,3,7560
Turks,Man,1,Autochtoon,Vrouw,1,22760
Turks,Man,1,Autochtoon,Vrouw,2,5190
Turks,Man,1,Autochtoon,Vrouw,3,8030
Turks,Man,1,Marokkaans,Man,1,42100
Turks,Man,1,Marokkaans,Man,2,7320
Turks,Man,1,Marokkaans,Man,3,1600
Turks,Man,1,Marokkaans,Vrouw,1,34160
Turks,Man,1,Marokkaans,Vrouw,2,4290
Turks,Man,1,Marokkaans,Vrouw,3,970
Turks,Man,1,Overig,Man,1,35580
Turks,Man,1,Overig,Man,2,7410
Turks,Man,1,Overig,Man,3,6290
Turks,Man,1,Overig,Vrouw,1,27760
Turks,Man,1,Overig,Vrouw,2,16990
Turks,Man,1,Overig,Vrouw,3,3410
Turks,Man,1,Surinaams,Man,1,12050
Turks,Man,1,Surinaams,Man,2,4670
Turks,Man,1,Surinaams,Man,3,450
Turks,Man,1,Surinaams,Vrouw,1,7520
Turks,Man,1,Surinaams,Vrouw,2,2440
Turks,Man,1,Surinaams,Vrouw,3,680
Turks,Man,1,Turks,Man,1,23480
Turks,Man,1,Turks,Man,2,7120
Turks,Man,1,Turks,Man,3,640
Turks,Man,1,Turks,Vrouw,1,19130
Turks,Man,1,Turks,Vrouw,2,2920
Turks,Man,1,Turks,Vrouw,3,410
Turks,Man,2,Autochtoon,Man,1,6950
Turks,Man,2,Autochtoon,Man,2,22950
Turks,Man,2,Autochtoon,Man,3,13270
Turks,Man,2,Autochtoon,Vrouw,1,2910
Turks,Man,2,Autochtoon,Vrouw,2,12100
Turks,Man,2,Autochtoon,Vrouw,3,13240
Turks,Man,2,Marokkaans,Man,1,8700
Turks,Man,2,Marokkaans,Man,2,13100
Turks,Man,2,Marokkaans,Man,3,2100
Turks,Man,2,Marokkaans,Vrouw,1,4990
Turks,Man,2,Marokkaans,Vrouw,2,5890
Turks,Man,2,Marokkaans,Vrouw,3,1550
Turks,Man,2,Overig,Man,1,6230
Turks,Man,2,Overig,Man,2,14320
Turks,Man,2,Overig,Man,3,10920
Turks,Man,2,Overig,Vrouw,1,5330
Turks,Man,2,Overig,Vrouw,2,10130
Turks,Man,2,Overig,Vrouw,3,5800
Turks,Man,2,Surinaams,Man,1,3560
Turks,Man,2,Surinaams,Man,2,7070
Turks,Man,2,Surinaams,Man,3,1100
Turks,Man,2,Surinaams,Vrouw,1,1740
Turks,Man,2,Surinaams,Vrouw,2,4220
Turks,Man,2,Surinaams,Vrouw,3,1340
Turks,Man,2,Turks,Man,1,6640
Turks,Man,2,Turks,Man,2,17050
Turks,Man,2,Turks,Man,3,3150
Turks,Man,2,Turks,Vrouw,1,7200
Turks,Man,2,Turks,Vrouw,2,5030
Turks,Man,2,Turks,Vrouw,3,1790
Turks,Man,3,Autochtoon,Man,1,1940
Turks,Man,3,Autochtoon,Man,2,7560
Turks,Man,3,Autochtoon,Man,3,17470
Turks,Man,3,Autochtoon,Vrouw,1,580
Turks,Man,3,Autochtoon,Vrouw,2,5750
Turks,Man,3,Autochtoon,Vrouw,3,18110
Turks,Man,3,Marokkaans,Man,1,1580
Turks,Man,3,Marokkaans,Man,2,2560
Turks,Man,3,Marokkaans,Man,3,1350
Turks,Man,3,Marokkaans,Vrouw,1,420
Turks,Man,3,Marokkaans,Vrouw,2,1580
Turks,Man,3,Marokkaans,Vrouw,3,1950
Turks,Man,3,Overig,Man,1,2090
Turks,Man,3,Overig,Man,2,6260
Turks,Man,3,Overig,Man,3,8300
Turks,Man,3,Overig,Vrouw,1,1000
Turks,Man,3,Overig,Vrouw,2,5140
Turks,Man,3,Overig,Vrouw,3,8080
Turks,Man,3,Surinaams,Man,1,2240
Turks,Man,3,Surinaams,Man,2,2620
Turks,Man,3,Surinaams,Man,3,1000
Turks,Man,3,Surinaams,Vrouw,1,310
Turks,Man,3,Surinaams,Vrouw,2,2480
Turks,Man,3,Surinaams,Vrouw,3,1790
Turks,Man,3,Turks,Man,1,750
Turks,Man,3,Turks,Man,2,3260
Turks,Man,3,Turks,Man,3,11550
Turks,Man,3,Turks,Vrouw,1,300
Turks,Man,3,Turks,Vrouw,2,1890
Turks,Man,3,Turks,Vrouw,3,2030
Turks,Vrouw,1,Autochtoon,Man,1,22200
Turks,Vrouw,1,Autochtoon,Man,2,3910
Turks,Vrouw,1,Autochtoon,Man,3,3400
Turks,Vrouw,1,Autochtoon,Vrouw,1,24250
Turks,Vrouw,1,Autochtoon,Vrouw,2,6260
Turks,Vrouw,1,Autochtoon,Vrouw,3,5650
Turks,Vrouw,1,Marokkaans,Man,1,40480
Turks,Vrouw,1,Marokkaans,Man,2,3970
Turks,Vrouw,1,Marokkaans,Man,3,640
Turks,Vrouw,1,Marokkaans,Vrouw,1,45720
Turks,Vrouw,1,Marokkaans,Vrouw,2,7450
Turks,Vrouw,1,Marokkaans,Vrouw,3,1000
Turks,Vrouw,1,Overig,Man,1,27220
Turks,Vrouw,1,Overig,Man,2,3150
Turks,Vrouw,1,Overig,Man,3,4730
Turks,Vrouw,1,Overig,Vrouw,1,32300
Turks,Vrouw,1,Overig,Vrouw,2,8330
Turks,Vrouw,1,Overig,Vrouw,3,2260
Turks,Vrouw,1,Surinaams,Man,1,6650
Turks,Vrouw,1,Surinaams,Man,2,1360
Turks,Vrouw,1,Surinaams,Man,3,150
Turks,Vrouw,1,Surinaams,Vrouw,1,9530
Turks,Vrouw,1,Surinaams,Vrouw,2,3480
Turks,Vrouw,1,Surinaams,Vrouw,3,440
Turks,Vrouw,1,Turks,Man,1,19040
Turks,Vrouw,1,Turks,Man,2,8200
Turks,Vrouw,1,Turks,Man,3,300
Turks,Vrouw,1,Turks,Vrouw,1,25490
Turks,Vrouw,1,Turks,Vrouw,2,5010
Turks,Vrouw,1,Turks,Vrouw,3,560
Turks,Vrouw,2,Autochtoon,Man,1,3600
Turks,Vrouw,2,Autochtoon,Man,2,12470
Turks,Vrouw,2,Autochtoon,Man,3,11050
Turks,Vrouw,2,Autochtoon,Vrouw,1,6060
Turks,Vrouw,2,Autochtoon,Vrouw,2,23700
Turks,Vrouw,2,Autochtoon,Vrouw,3,20770
Turks,Vrouw,2,Marokkaans,Man,1,5510
Turks,Vrouw,2,Marokkaans,Man,2,5260
Turks,Vrouw,2,Marokkaans,Man,3,1300
Turks,Vrouw,2,Marokkaans,Vrouw,1,7520
Turks,Vrouw,2,Marokkaans,Vrouw,2,16190
Turks,Vrouw,2,Marokkaans,Vrouw,3,3230
Turks,Vrouw,2,Overig,Man,1,4800
Turks,Vrouw,2,Overig,Man,2,8540
Turks,Vrouw,2,Overig,Man,3,5280
Turks,Vrouw,2,Overig,Vrouw,1,6600
Turks,Vrouw,2,Overig,Vrouw,2,17370
Turks,Vrouw,2,Overig,Vrouw,3,7480
Turks,Vrouw,2,Surinaams,Man,1,1880
Turks,Vrouw,2,Surinaams,Man,2,3310
Turks,Vrouw,2,Surinaams,Man,3,930
Turks,Vrouw,2,Surinaams,Vrouw,1,2810
Turks,Vrouw,2,Surinaams,Vrouw,2,10410
Turks,Vrouw,2,Surinaams,Vrouw,3,2210
Turks,Vrouw,2,Turks,Man,1,2970
Turks,Vrouw,2,Turks,Man,2,5710
Turks,Vrouw,2,Turks,Man,3,1940
Turks,Vrouw,2,Turks,Vrouw,1,5080
Turks,Vrouw,2,Turks,Vrouw,2,10920
Turks,Vrouw,2,Turks,Vrouw,3,1830
Turks,Vrouw,3,Autochtoon,Man,1,1330
Turks,Vrouw,3,Autochtoon,Man,2,4750
Turks,Vrouw,3,Autochtoon,Man,3,15820
Turks,Vrouw,3,Autochtoon,Vrouw,1,1180
Turks,Vrouw,3,Autochtoon,Vrouw,2,6080
Turks,Vrouw,3,Autochtoon,Vrouw,3,23350
Turks,Vrouw,3,Marokkaans,Man,1,920
Turks,Vrouw,3,Marokkaans,Man,2,1400
Turks,Vrouw,3,Marokkaans,Man,3,1550
Turks,Vrouw,3,Marokkaans,Vrouw,1,820
Turks,Vrouw,3,Marokkaans,Vrouw,2,3580
Turks,Vrouw,3,Marokkaans,Vrouw,3,3660
Turks,Vrouw,3,Overig,Man,1,870
Turks,Vrouw,3,Overig,Man,2,2600
Turks,Vrouw,3,Overig,Man,3,7710
Turks,Vrouw,3,Overig,Vrouw,1,1000
Turks,Vrouw,3,Overig,Vrouw,2,3300
Turks,Vrouw,3,Overig,Vrouw,3,11280
Turks,Vrouw,3,Surinaams,Man,1,410
Turks,Vrouw,3,Surinaams,Man,2,1040
Turks,Vrouw,3,Surinaams,Man,3,830
Turks,Vrouw,3,Surinaams,Vrouw,1,480
Turks,Vrouw,3,Surinaams,Vrouw,2,2470
Turks,Vrouw,3,Surinaams,Vrouw,3,2180
Turks,Vrouw,3,Turks,Man,1,480
Turks,Vrouw,3,Turks,Man,2,1800
Turks,Vrouw,3,Turks,Man,3,2260
Turks,Vrouw,3,Turks,Vrouw,1,600
Turks,Vrouw,3,Turks,Vrouw,2,1880
Turks,Vrouw,3,Turks,Vrouw,3,2060
