geslacht_src,lft_src,etngrp_src,geslacht_dst,lft_dst,etngrp_dst,n
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Overig,18370
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Surinaams,3150
Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",Turks,3390
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Autochtoon,26630
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Marokkaans,4360
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Overig,21080
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Surinaams,3500
Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",Turks,2930
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Autochtoon,29780
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Marokkaans,3500
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Overig,18560
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Surinaams,3880
Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",Turks,2290
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Autochtoon,27020
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Marokkaans,1870
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Overig,12910
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Surinaams,4250
Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",Turks,1230
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Autochtoon,20150
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Marokkaans,1300
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Overig,7220
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Surinaams,2570
Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",Turks,490
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Autochtoon,12580
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Marokkaans,1430
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Overig,2820
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Surinaams,1010
Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",Turks,430
Man,"[0,20)",Autochtoon,Vrouw,"[80,120]",Autochtoon,6140
Man,"[0,20)",Autochtoon,Vrouw,"[80,120]",Overig,750
Man,"[0,20)",Marokkaans,Man,"[0,20)",Autochtoon,8850
Man,"[0,20)",Marokkaans,Man,"[0,20)",Marokkaans,20060
Man,"[0,20)",Marokkaans,Man,"[0,20)",Overig,9520
Man,"[0,20)",Marokkaans,Man,"[0,20)",Surinaams,2690
Man,"[0,20)",Marokkaans,Man,"[0,20)",Turks,6860
Man,"[0,20)",Marokkaans,Man,"[20,30)",Autochtoon,4470
Man,"[0,20)",Marokkaans,Man,"[20,30)",Marokkaans,6970
Man,"[0,20)",Marokkaans,Man,"[20,30)",Overig,4300
Man,"[0,20)",Marokkaans,Man,"[20,30)",Surinaams,1860
Man,"[0,20)",Marokkaans,Man,"[20,30)",Turks,3650
Man,"[0,20)",Marokkaans,Man,"[30,40)",Autochtoon,4640
Man,"[0,20)",Marokkaans,Man,"[30,40)",Marokkaans,6290
Man,"[0,20)",Marokkaans,Man,"[30,40)",Overig,6210
Man,"[0,20)",Marokkaans,Man,"[30,40)",Surinaams,1760
Man,"[0,20)",Marokkaans,Man,"[30,40)",Turks,2970
Man,"[0,20)",Marokkaans,Man,"[40,50)",Autochtoon,4200
Man,"[0,20)",Marokkaans,Man,"[40,50)",Marokkaans,6500
Man,"[0,20)",Marokkaans,Man,"[40,50)",Overig,4080
Man,"[0,20)",Marokkaans,Man,"[40,50)",Surinaams,1170
Man,"[0,20)",Marokkaans,Man,"[40,50)",Turks,2970
Man,"[0,20)",Marokkaans,Man,"[50,60)",Autochtoon,4570
Man,"[0,20)",Marokkaans,Man,"[50,60)",Marokkaans,5440
