lft_src,etngrp_src,oplniv_src,lft_dst,etngrp_dst,oplniv_dst,n
"[20,30)",Overig,3,"[30,40)",Marokkaans,1,10
"[20,30)",Overig,3,"[30,40)",Marokkaans,2,40
"[20,30)",Overig,3,"[30,40)",Marokkaans,3,10
"[20,30)",Overig,3,"[30,40)",Overig,1,140
"[20,30)",Overig,3,"[30,40)",Overig,2,550
"[20,30)",Overig,3,"[30,40)",Overig,3,10990
"[20,30)",Overig,3,"[30,40)",Surinaams,1,30
"[20,30)",Overig,3,"[30,40)",Surinaams,2,50
"[20,30)",Overig,3,"[30,40)",Surinaams,3,40
"[20,30)",Overig,3,"[40,50)",Autochtoon,1,10
"[20,30)",Overig,3,"[40,50)",Autochtoon,2,160
"[20,30)",Overig,3,"[40,50)",Autochtoon,3,300
"[20,30)",Overig,3,"[40,50)",Overig,1,270
"[20,30)",Overig,3,"[40,50)",Overig,2,590
"[20,30)",Overig,3,"[40,50)",Overig,3,250
"[20,30)",Overig,3,"[40,50)",Surinaams,2,30
"[20,30)",Overig,3,"[50,60)",Autochtoon,1,60
"[20,30)",Overig,3,"[50,60)",Autochtoon,2,470
"[20,30)",Overig,3,"[50,60)",Autochtoon,3,910
"[20,30)",Overig,3,"[50,60)",Marokkaans,1,10
"[20,30)",Overig,3,"[50,60)",Overig,1,630
"[20,30)",Overig,3,"[50,60)",Overig,2,760
"[20,30)",Overig,3,"[50,60)",Overig,3,880
"[20,30)",Overig,3,"[50,60)",Surinaams,1,30
"[20,30)",Overig,3,"[50,60)",Surinaams,2,40
"[20,30)",Overig,3,"[60,70)",Autochtoon,1,100
"[20,30)",Overig,3,"[60,70)",Autochtoon,2,330
"[20,30)",Overig,3,"[60,70)",Autochtoon,3,970
"[20,30)",Overig,3,"[60,70)",Overig,1,670
"[20,30)",Overig,3,"[60,70)",Overig,2,420
"[20,30)",Overig,3,"[60,70)",Overig,3,730
"[20,30)",Overig,3,"[70,80)",Autochtoon,3,80
"[20,30)",Overig,3,"[70,80)",Overig,1,60
"[20,30)",Overig,3,"[70,80)",Overig,3,130
"[20,30)",Surinaams,1,"[0,20)",Autochtoon,1,1570
"[20,30)",Surinaams,1,"[0,20)",Marokkaans,1,50
"[20,30)",Surinaams,1,"[0,20)",Overig,1,280
"[20,30)",Surinaams,1,"[0,20)",Surinaams,1,3110
"[20,30)",Surinaams,1,"[0,20)",Surinaams,2,210
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,1,50
"[20,30)",Surinaams,1,"[20,30)",Autochtoon,2,90
"[20,30)",Surinaams,1,"[20,30)",Overig,1,20
"[20,30)",Surinaams,1,"[20,30)",Overig,2,80
"[20,30)",Surinaams,1,"[20,30)",Overig,3,10
"[20,30)",Surinaams,1,"[20,30)",Surinaams,1,830
"[20,30)",Surinaams,1,"[20,30)",Surinaams,2,1960
"[20,30)",Surinaams,1,"[20,30)",Surinaams,3,330
"[20,30)",Surinaams,1,"[30,40)",Overig,1,10
"[20,30)",Surinaams,1,"[30,40)",Overig,2,20
"[20,30)",Surinaams,1,"[30,40)",Surinaams,1,770
"[20,30)",Surinaams,1,"[30,40)",Surinaams,2,1320
"[20,30)",Surinaams,1,"[30,40)",Surinaams,3,440
"[20,30)",Surinaams,1,"[40,50)",Surinaams,1,870
"[20,30)",Surinaams,1,"[40,50)",Surinaams,2,1020
"[20,30)",Surinaams,1,"[40,50)",Surinaams,3,240
"[20,30)",Surinaams,1,"[50,60)",Autochtoon,1,10
"[20,30)",Surinaams,1,"[50,60)",Autochtoon,2,40
"[20,30)",Surinaams,1,"[50,60)",Overig,1,20
"[20,30)",Surinaams,1,"[50,60)",Surinaams,1,1200
"[20,30)",Surinaams,1,"[50,60)",Surinaams,2,1080
"[20,30)",Surinaams,1,"[50,60)",Surinaams,3,250
"[20,30)",Surinaams,1,"[60,70)",Surinaams,1,710
"[20,30)",Surinaams,1,"[60,70)",Surinaams,2,390
"[20,30)",Surinaams,1,"[60,70)",Surinaams,3,110
"[20,30)",Surinaams,1,"[70,80)",Surinaams,1,280
"[20,30)",Surinaams,1,"[70,80)",Surinaams,2,80
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,1,3940
"[20,30)",Surinaams,2,"[0,20)",Autochtoon,2,60
"[20,30)",Surinaams,2,"[0,20)",Marokkaans,1,160
"[20,30)",Surinaams,2,"[0,20)",Overig,1,790
"[20,30)",Surinaams,2,"[0,20)",Overig,2,20
"[20,30)",Surinaams,2,"[0,20)",Surinaams,1,8170
"[20,30)",Surinaams,2,"[0,20)",Surinaams,2,760
"[20,30)",Surinaams,2,"[0,20)",Turks,1,20
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,1,100
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,2,250
"[20,30)",Surinaams,2,"[20,30)",Autochtoon,3,110
"[20,30)",Surinaams,2,"[20,30)",Marokkaans,2,40
"[20,30)",Surinaams,2,"[20,30)",Overig,1,80
"[20,30)",Surinaams,2,"[20,30)",Overig,2,290
"[20,30)",Surinaams,2,"[20,30)",Overig,3,70
"[20,30)",Surinaams,2,"[20,30)",Surinaams,1,1960
"[20,30)",Surinaams,2,"[20,30)",Surinaams,2,6270
"[20,30)",Surinaams,2,"[20,30)",Surinaams,3,1350
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,1,20
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,2,60
"[20,30)",Surinaams,2,"[30,40)",Autochtoon,3,80
"[20,30)",Surinaams,2,"[30,40)",Overig,1,20
"[20,30)",Surinaams,2,"[30,40)",Overig,2,140
"[20,30)",Surinaams,2,"[30,40)",Overig,3,80
"[20,30)",Surinaams,2,"[30,40)",Surinaams,1,1900
"[20,30)",Surinaams,2,"[30,40)",Surinaams,2,3800
"[20,30)",Surinaams,2,"[30,40)",Surinaams,3,1670
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,1,60
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,2,100
"[20,30)",Surinaams,2,"[40,50)",Autochtoon,3,50
"[20,30)",Surinaams,2,"[40,50)",Overig,1,40
"[20,30)",Surinaams,2,"[40,50)",Overig,2,80
"[20,30)",Surinaams,2,"[40,50)",Overig,3,30
"[20,30)",Surinaams,2,"[40,50)",Surinaams,1,2130
"[20,30)",Surinaams,2,"[40,50)",Surinaams,2,2880
"[20,30)",Surinaams,2,"[40,50)",Surinaams,3,1060
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,1,150
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,2,240
"[20,30)",Surinaams,2,"[50,60)",Autochtoon,3,150
"[20,30)",Surinaams,2,"[50,60)",Marokkaans,1,10
"[20,30)",Surinaams,2,"[50,60)",Overig,1,90
"[20,30)",Surinaams,2,"[50,60)",Overig,2,90
"[20,30)",Surinaams,2,"[50,60)",Overig,3,20
"[20,30)",Surinaams,2,"[50,60)",Surinaams,1,3860
"[20,30)",Surinaams,2,"[50,60)",Surinaams,2,3840
"[20,30)",Surinaams,2,"[50,60)",Surinaams,3,1250
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,1,180
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,2,110
"[20,30)",Surinaams,2,"[60,70)",Autochtoon,3,30
"[20,30)",Surinaams,2,"[60,70)",Overig,1,40
"[20,30)",Surinaams,2,"[60,70)",Overig,2,20
"[20,30)",Surinaams,2,"[60,70)",Surinaams,1,2090
"[20,30)",Surinaams,2,"[60,70)",Surinaams,2,1370
"[20,30)",Surinaams,2,"[60,70)",Surinaams,3,450
"[20,30)",Surinaams,2,"[70,80)",Surinaams,1,1000
"[20,30)",Surinaams,2,"[70,80)",Surinaams,2,240
"[20,30)",Surinaams,2,"[70,80)",Surinaams,3,120
"[20,30)",Surinaams,3,"[0,20)",Autochtoon,1,650
"[20,30)",Surinaams,3,"[0,20)",Autochtoon,2,10
"[20,30)",Surinaams,3,"[0,20)",Overig,1,170
"[20,30)",Surinaams,3,"[0,20)",Surinaams,1,1370
"[20,30)",Surinaams,3,"[0,20)",Surinaams,2,150
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,2,90
"[20,30)",Surinaams,3,"[20,30)",Autochtoon,3,80
"[20,30)",Surinaams,3,"[20,30)",Overig,1,10
"[20,30)",Surinaams,3,"[20,30)",Overig,2,70
"[20,30)",Surinaams,3,"[20,30)",Overig,3,50
"[20,30)",Surinaams,3,"[20,30)",Surinaams,1,330
"[20,30)",Surinaams,3,"[20,30)",Surinaams,2,1350
"[20,30)",Surinaams,3,"[20,30)",Surinaams,3,670
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,2,10
"[20,30)",Surinaams,3,"[30,40)",Autochtoon,3,80
"[20,30)",Surinaams,3,"[30,40)",Overig,2,20
"[20,30)",Surinaams,3,"[30,40)",Overig,3,30
"[20,30)",Surinaams,3,"[30,40)",Surinaams,1,310
"[20,30)",Surinaams,3,"[30,40)",Surinaams,2,880
"[20,30)",Surinaams,3,"[30,40)",Surinaams,3,680
"[20,30)",Surinaams,3,"[40,50)",Surinaams,1,550
"[20,30)",Surinaams,3,"[40,50)",Surinaams,2,480
"[20,30)",Surinaams,3,"[40,50)",Surinaams,3,320
"[20,30)",Surinaams,3,"[50,60)",Autochtoon,2,120
"[20,30)",Surinaams,3,"[50,60)",Autochtoon,3,30
"[20,30)",Surinaams,3,"[50,60)",Surinaams,1,800
"[20,30)",Surinaams,3,"[50,60)",Surinaams,2,880
"[20,30)",Surinaams,3,"[50,60)",Surinaams,3,460
"[20,30)",Surinaams,3,"[60,70)",Autochtoon,3,40
"[20,30)",Surinaams,3,"[60,70)",Surinaams,1,410
"[20,30)",Surinaams,3,"[60,70)",Surinaams,2,450
"[20,30)",Surinaams,3,"[60,70)",Surinaams,3,400
"[20,30)",Surinaams,3,"[70,80)",Surinaams,1,220
"[20,30)",Turks,1,"[0,20)",Autochtoon,1,660
"[20,30)",Turks,1,"[0,20)",Marokkaans,1,40
"[20,30)",Turks,1,"[0,20)",Overig,1,110
"[20,30)",Turks,1,"[0,20)",Turks,1,4570
"[20,30)",Turks,1,"[0,20)",Turks,2,210
"[20,30)",Turks,1,"[20,30)",Turks,1,620
"[20,30)",Turks,1,"[20,30)",Turks,2,2010
"[20,30)",Turks,1,"[20,30)",Turks,3,300
"[20,30)",Turks,1,"[30,40)",Turks,1,610
"[20,30)",Turks,1,"[30,40)",Turks,2,1100
"[20,30)",Turks,1,"[30,40)",Turks,3,330
"[20,30)",Turks,1,"[40,50)",Turks,1,8760
"[20,30)",Turks,1,"[40,50)",Turks,2,580
"[20,30)",Turks,1,"[40,50)",Turks,3,130
"[20,30)",Turks,1,"[50,60)",Turks,1,1300
"[20,30)",Turks,1,"[50,60)",Turks,2,390
"[20,30)",Turks,1,"[50,60)",Turks,3,30
"[20,30)",Turks,1,"[60,70)",Turks,1,280
"[20,30)",Turks,1,"[60,70)",Turks,2,10
"[20,30)",Turks,1,"[70,80)",Turks,1,100
"[20,30)",Turks,2,"[0,20)",Autochtoon,1,2120
"[20,30)",Turks,2,"[0,20)",Marokkaans,1,150
"[20,30)",Turks,2,"[0,20)",Overig,1,410
"[20,30)",Turks,2,"[0,20)",Turks,1,11740
"[20,30)",Turks,2,"[0,20)",Turks,2,850
"[20,30)",Turks,2,"[20,30)",Marokkaans,2,70
"[20,30)",Turks,2,"[20,30)",Overig,2,60
"[20,30)",Turks,2,"[20,30)",Overig,3,10
"[20,30)",Turks,2,"[20,30)",Turks,1,2010
"[20,30)",Turks,2,"[20,30)",Turks,2,6480
"[20,30)",Turks,2,"[20,30)",Turks,3,1220
"[20,30)",Turks,2,"[30,40)",Overig,2,10
"[20,30)",Turks,2,"[30,40)",Turks,1,1620
"[20,30)",Turks,2,"[30,40)",Turks,2,3270
"[20,30)",Turks,2,"[30,40)",Turks,3,1270
"[20,30)",Turks,2,"[40,50)",Turks,1,4300
"[20,30)",Turks,2,"[40,50)",Turks,2,1980
"[20,30)",Turks,2,"[40,50)",Turks,3,430
"[20,30)",Turks,2,"[50,60)",Autochtoon,1,60
"[20,30)",Turks,2,"[50,60)",Turks,1,4310
"[20,30)",Turks,2,"[50,60)",Turks,2,1600
"[20,30)",Turks,2,"[50,60)",Turks,3,210
"[20,30)",Turks,2,"[60,70)",Turks,1,920
"[20,30)",Turks,2,"[60,70)",Turks,2,150
"[20,30)",Turks,2,"[60,70)",Turks,3,30
"[20,30)",Turks,2,"[70,80)",Turks,1,1170
"[20,30)",Turks,3,"[0,20)",Autochtoon,1,510
"[20,30)",Turks,3,"[0,20)",Marokkaans,1,20
"[20,30)",Turks,3,"[0,20)",Overig,1,90
"[20,30)",Turks,3,"[0,20)",Turks,1,2000
"[20,30)",Turks,3,"[0,20)",Turks,2,180
"[20,30)",Turks,3,"[20,30)",Autochtoon,3,10
"[20,30)",Turks,3,"[20,30)",Turks,1,300
"[20,30)",Turks,3,"[20,30)",Turks,2,1220
"[20,30)",Turks,3,"[20,30)",Turks,3,430
"[20,30)",Turks,3,"[30,40)",Turks,1,300
"[20,30)",Turks,3,"[30,40)",Turks,2,570
"[20,30)",Turks,3,"[30,40)",Turks,3,460
"[20,30)",Turks,3,"[40,50)",Turks,1,570
"[20,30)",Turks,3,"[40,50)",Turks,2,440
"[20,30)",Turks,3,"[40,50)",Turks,3,140
"[20,30)",Turks,3,"[50,60)",Autochtoon,3,10
"[20,30)",Turks,3,"[50,60)",Turks,1,970
"[20,30)",Turks,3,"[50,60)",Turks,2,520
"[20,30)",Turks,3,"[50,60)",Turks,3,140
"[20,30)",Turks,3,"[60,70)",Turks,1,230
"[20,30)",Turks,3,"[60,70)",Turks,3,50
"[20,30)",Turks,3,"[70,80)",Turks,1,110
"[30,40)",Autochtoon,1,"[0,20)",Autochtoon,1,3060
"[30,40)",Autochtoon,1,"[0,20)",Autochtoon,2,80
"[30,40)",Autochtoon,1,"[0,20)",Marokkaans,1,50
"[30,40)",Autochtoon,1,"[0,20)",Overig,1,340
"[30,40)",Autochtoon,1,"[0,20)",Surinaams,1,100
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,1,490
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,2,1030
"[30,40)",Autochtoon,1,"[20,30)",Autochtoon,3,390
"[30,40)",Autochtoon,1,"[20,30)",Overig,1,10
"[30,40)",Autochtoon,1,"[20,30)",Overig,2,70
"[30,40)",Autochtoon,1,"[20,30)",Surinaams,2,20
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,1,4830
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,2,1030
"[30,40)",Autochtoon,1,"[30,40)",Autochtoon,3,810
"[30,40)",Autochtoon,1,"[30,40)",Marokkaans,1,10
"[30,40)",Autochtoon,1,"[30,40)",Marokkaans,2,10
"[30,40)",Autochtoon,1,"[30,40)",Overig,1,30
"[30,40)",Autochtoon,1,"[30,40)",Overig,2,60
"[30,40)",Autochtoon,1,"[30,40)",Overig,3,60
"[30,40)",Autochtoon,1,"[30,40)",Surinaams,1,20
"[30,40)",Autochtoon,1,"[30,40)",Surinaams,2,20
"[30,40)",Autochtoon,1,"[30,40)",Surinaams,3,10
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,1,950
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,2,710
"[30,40)",Autochtoon,1,"[40,50)",Autochtoon,3,350
"[30,40)",Autochtoon,1,"[40,50)",Overig,1,10
"[30,40)",Autochtoon,1,"[40,50)",Overig,2,60
"[30,40)",Autochtoon,1,"[40,50)",Overig,3,30
"[30,40)",Autochtoon,1,"[40,50)",Surinaams,1,10
"[30,40)",Autochtoon,1,"[40,50)",Surinaams,2,10
"[30,40)",Autochtoon,1,"[50,60)",Autochtoon,1,1150
"[30,40)",Autochtoon,1,"[50,60)",Autochtoon,2,810
"[30,40)",Autochtoon,1,"[50,60)",Autochtoon,3,170
"[30,40)",Autochtoon,1,"[50,60)",Overig,1,90
"[30,40)",Autochtoon,1,"[50,60)",Overig,2,30
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,1,1830
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,2,1200
"[30,40)",Autochtoon,1,"[60,70)",Autochtoon,3,260
"[30,40)",Autochtoon,1,"[60,70)",Overig,1,30
"[30,40)",Autochtoon,1,"[60,70)",Overig,2,30
"[30,40)",Autochtoon,1,"[70,80)",Autochtoon,1,530
"[30,40)",Autochtoon,1,"[70,80)",Autochtoon,2,330
"[30,40)",Autochtoon,1,"[70,80)",Autochtoon,3,20
"[30,40)",Autochtoon,2,"[0,20)",Autochtoon,1,7880
"[30,40)",Autochtoon,2,"[0,20)",Autochtoon,2,190
"[30,40)",Autochtoon,2,"[0,20)",Marokkaans,1,130
"[30,40)",Autochtoon,2,"[0,20)",Overig,1,1610
"[30,40)",Autochtoon,2,"[0,20)",Overig,2,10
"[30,40)",Autochtoon,2,"[0,20)",Surinaams,1,210
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,1,690
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,2,2410
"[30,40)",Autochtoon,2,"[20,30)",Autochtoon,3,2290
"[30,40)",Autochtoon,2,"[20,30)",Overig,1,40
"[30,40)",Autochtoon,2,"[20,30)",Overig,2,250
"[30,40)",Autochtoon,2,"[20,30)",Overig,3,220
"[30,40)",Autochtoon,2,"[20,30)",Surinaams,2,60
"[30,40)",Autochtoon,2,"[20,30)",Surinaams,3,10
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,1,1030
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,2,4670
"[30,40)",Autochtoon,2,"[30,40)",Autochtoon,3,4720
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,1,30
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,2,60
"[30,40)",Autochtoon,2,"[30,40)",Marokkaans,3,10
"[30,40)",Autochtoon,2,"[30,40)",Overig,1,80
"[30,40)",Autochtoon,2,"[30,40)",Overig,2,310
"[30,40)",Autochtoon,2,"[30,40)",Overig,3,570
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,1,30
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,2,130
"[30,40)",Autochtoon,2,"[30,40)",Surinaams,3,40
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,1,1230
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,2,1530
"[30,40)",Autochtoon,2,"[40,50)",Autochtoon,3,1720
"[30,40)",Autochtoon,2,"[40,50)",Overig,1,130
"[30,40)",Autochtoon,2,"[40,50)",Overig,2,1700
"[30,40)",Autochtoon,2,"[40,50)",Overig,3,870
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,1,10
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,2,30
"[30,40)",Autochtoon,2,"[40,50)",Surinaams,3,10
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,1,3030
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,2,1520
"[30,40)",Autochtoon,2,"[50,60)",Autochtoon,3,1020
"[30,40)",Autochtoon,2,"[50,60)",Overig,1,130
"[30,40)",Autochtoon,2,"[50,60)",Overig,2,130
"[30,40)",Autochtoon,2,"[50,60)",Overig,3,90
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,1,2350
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,2,2710
"[30,40)",Autochtoon,2,"[60,70)",Autochtoon,3,1850
"[30,40)",Autochtoon,2,"[60,70)",Overig,1,160
"[30,40)",Autochtoon,2,"[60,70)",Overig,2,150
"[30,40)",Autochtoon,2,"[60,70)",Overig,3,280
"[30,40)",Autochtoon,2,"[70,80)",Autochtoon,1,2240
"[30,40)",Autochtoon,2,"[70,80)",Autochtoon,2,550
"[30,40)",Autochtoon,2,"[70,80)",Autochtoon,3,1010
"[30,40)",Autochtoon,2,"[70,80)",Overig,1,110
"[30,40)",Autochtoon,3,"[0,20)",Autochtoon,1,28610
"[30,40)",Autochtoon,3,"[0,20)",Autochtoon,2,610
"[30,40)",Autochtoon,3,"[0,20)",Marokkaans,1,90
"[30,40)",Autochtoon,3,"[0,20)",Overig,1,5150
"[30,40)",Autochtoon,3,"[0,20)",Overig,2,90
"[30,40)",Autochtoon,3,"[0,20)",Surinaams,1,270
"[30,40)",Autochtoon,3,"[0,20)",Turks,1,100
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,1,560
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,2,6060
"[30,40)",Autochtoon,3,"[20,30)",Autochtoon,3,16310
"[30,40)",Autochtoon,3,"[20,30)",Overig,1,80
"[30,40)",Autochtoon,3,"[20,30)",Overig,2,630
"[30,40)",Autochtoon,3,"[20,30)",Overig,3,1140
"[30,40)",Autochtoon,3,"[20,30)",Surinaams,2,80
"[30,40)",Autochtoon,3,"[20,30)",Surinaams,3,80
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,1,810
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,2,4720
"[30,40)",Autochtoon,3,"[30,40)",Autochtoon,3,34140
"[30,40)",Autochtoon,3,"[30,40)",Marokkaans,2,30
"[30,40)",Autochtoon,3,"[30,40)",Marokkaans,3,50
"[30,40)",Autochtoon,3,"[30,40)",Overig,1,300
"[30,40)",Autochtoon,3,"[30,40)",Overig,2,1420
"[30,40)",Autochtoon,3,"[30,40)",Overig,3,3990
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,1,20
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,2,130
"[30,40)",Autochtoon,3,"[30,40)",Surinaams,3,250
"[30,40)",Autochtoon,3,"[30,40)",Turks,2,10
"[30,40)",Autochtoon,3,"[30,40)",Turks,3,50
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,1,490
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,2,2160
"[30,40)",Autochtoon,3,"[40,50)",Autochtoon,3,9560
"[30,40)",Autochtoon,3,"[40,50)",Marokkaans,3,10
"[30,40)",Autochtoon,3,"[40,50)",Overig,1,60
"[30,40)",Autochtoon,3,"[40,50)",Overig,2,390
"[30,40)",Autochtoon,3,"[40,50)",Overig,3,1110
"[30,40)",Autochtoon,3,"[40,50)",Surinaams,2,30
"[30,40)",Autochtoon,3,"[40,50)",Surinaams,3,40
"[30,40)",Autochtoon,3,"[40,50)",Turks,3,10
"[30,40)",Autochtoon,3,"[50,60)",Autochtoon,1,940
"[30,40)",Autochtoon,3,"[50,60)",Autochtoon,2,2300
"[30,40)",Autochtoon,3,"[50,60)",Autochtoon,3,3210
"[30,40)",Autochtoon,3,"[50,60)",Overig,1,120
"[30,40)",Autochtoon,3,"[50,60)",Overig,2,270
"[30,40)",Autochtoon,3,"[50,60)",Overig,3,400
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,1,1510
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,2,3340
"[30,40)",Autochtoon,3,"[60,70)",Autochtoon,3,8460
"[30,40)",Autochtoon,3,"[60,70)",Overig,1,100
"[30,40)",Autochtoon,3,"[60,70)",Overig,2,480
"[30,40)",Autochtoon,3,"[60,70)",Overig,3,1080
"[30,40)",Autochtoon,3,"[70,80)",Autochtoon,1,500
"[30,40)",Autochtoon,3,"[70,80)",Autochtoon,2,1060
"[30,40)",Autochtoon,3,"[70,80)",Autochtoon,3,2990
"[30,40)",Autochtoon,3,"[70,80)",Overig,2,50
"[30,40)",Autochtoon,3,"[70,80)",Overig,3,440
"[30,40)",Autochtoon,3,"[80,120]",Autochtoon,1,440
"[30,40)",Marokkaans,1,"[0,20)",Autochtoon,1,2750
"[30,40)",Marokkaans,1,"[0,20)",Marokkaans,1,18270
"[30,40)",Marokkaans,1,"[0,20)",Marokkaans,2,720
"[30,40)",Marokkaans,1,"[0,20)",Overig,1,450
"[30,40)",Marokkaans,1,"[20,30)",Autochtoon,2,10
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,1,2180
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,2,4560
"[30,40)",Marokkaans,1,"[20,30)",Marokkaans,3,900
"[30,40)",Marokkaans,1,"[20,30)",Overig,1,10
"[30,40)",Marokkaans,1,"[20,30)",Overig,2,50
"[30,40)",Marokkaans,1,"[20,30)",Overig,3,10
"[30,40)",Marokkaans,1,"[30,40)",Autochtoon,1,10
"[30,40)",Marokkaans,1,"[30,40)",Autochtoon,2,30
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,1,5240
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,2,3500
"[30,40)",Marokkaans,1,"[30,40)",Marokkaans,3,1310
"[30,40)",Marokkaans,1,"[30,40)",Overig,1,10
"[30,40)",Marokkaans,1,"[30,40)",Overig,2,10
"[30,40)",Marokkaans,1,"[30,40)",Overig,3,20
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,1,4920
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,2,3190
"[30,40)",Marokkaans,1,"[40,50)",Marokkaans,3,400
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,1,3480
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,2,270
"[30,40)",Marokkaans,1,"[50,60)",Marokkaans,3,220
"[30,40)",Marokkaans,1,"[60,70)",Marokkaans,1,4310
"[30,40)",Marokkaans,1,"[60,70)",Marokkaans,2,230
"[30,40)",Marokkaans,1,"[70,80)",Marokkaans,1,1310
"[30,40)",Marokkaans,1,"[80,120]",Marokkaans,1,40
"[30,40)",Marokkaans,2,"[0,20)",Autochtoon,1,5890
"[30,40)",Marokkaans,2,"[0,20)",Marokkaans,1,26740
"[30,40)",Marokkaans,2,"[0,20)",Marokkaans,2,1200
"[30,40)",Marokkaans,2,"[0,20)",Overig,1,630
"[30,40)",Marokkaans,2,"[0,20)",Overig,2,10
"[30,40)",Marokkaans,2,"[0,20)",Surinaams,1,30
"[30,40)",Marokkaans,2,"[0,20)",Turks,1,20
"[30,40)",Marokkaans,2,"[20,30)",Autochtoon,2,10
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,1,2840
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,2,9250
"[30,40)",Marokkaans,2,"[20,30)",Marokkaans,3,2410
"[30,40)",Marokkaans,2,"[20,30)",Overig,1,20
"[30,40)",Marokkaans,2,"[20,30)",Overig,2,120
"[30,40)",Marokkaans,2,"[20,30)",Overig,3,40
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,1,10
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,2,60
"[30,40)",Marokkaans,2,"[30,40)",Autochtoon,3,30
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,1,3500
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,2,7090
"[30,40)",Marokkaans,2,"[30,40)",Marokkaans,3,3140
"[30,40)",Marokkaans,2,"[30,40)",Overig,1,10
"[30,40)",Marokkaans,2,"[30,40)",Overig,2,90
"[30,40)",Marokkaans,2,"[30,40)",Overig,3,110
"[30,40)",Marokkaans,2,"[30,40)",Turks,1,30
"[30,40)",Marokkaans,2,"[30,40)",Turks,2,20
"[30,40)",Marokkaans,2,"[40,50)",Autochtoon,2,10
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,1,3530
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,2,4160
"[30,40)",Marokkaans,2,"[40,50)",Marokkaans,3,1180
"[30,40)",Marokkaans,2,"[40,50)",Overig,1,10
"[30,40)",Marokkaans,2,"[40,50)",Turks,3,10
"[30,40)",Marokkaans,2,"[50,60)",Autochtoon,1,10
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,1,3940
"[30,40)",Marokkaans,2,"[50,60)",Marokkaans,2,540
