etngrp_src,lft_src,etngrp_dst,lft_dst,n
Turks,"[50,60)",Overig,"[50,60)",4240
Turks,"[50,60)",Overig,"[60,70)",1810
Turks,"[50,60)",Overig,"[70,80)",250
Turks,"[50,60)",Surinaams,"[0,20)",1540
Turks,"[50,60)",Surinaams,"[20,30)",1290
Turks,"[50,60)",Surinaams,"[30,40)",930
Turks,"[50,60)",Surinaams,"[40,50)",1150
Turks,"[50,60)",Surinaams,"[50,60)",3540
Turks,"[50,60)",Surinaams,"[60,70)",840
Turks,"[50,60)",Surinaams,"[70,80)",60
Turks,"[50,60)",Turks,"[0,20)",4810
Turks,"[50,60)",Turks,"[20,30)",3140
Turks,"[50,60)",Turks,"[30,40)",2060
Turks,"[50,60)",Turks,"[40,50)",2650
Turks,"[50,60)",Turks,"[50,60)",5070
Turks,"[50,60)",Turks,"[60,70)",670
Turks,"[50,60)",Turks,"[70,80)",550
Turks,"[60,70)",Autochtoon,"[0,20)",2220
Turks,"[60,70)",Autochtoon,"[20,30)",1260
Turks,"[60,70)",Autochtoon,"[30,40)",1760
Turks,"[60,70)",Autochtoon,"[40,50)",1010
Turks,"[60,70)",Autochtoon,"[50,60)",1290
Turks,"[60,70)",Autochtoon,"[60,70)",810
Turks,"[60,70)",Autochtoon,"[70,80)",230
Turks,"[60,70)",Marokkaans,"[0,20)",4200
Turks,"[60,70)",Marokkaans,"[20,30)",1590
Turks,"[60,70)",Marokkaans,"[30,40)",1710
Turks,"[60,70)",Marokkaans,"[40,50)",1230
Turks,"[60,70)",Marokkaans,"[50,60)",650
Turks,"[60,70)",Marokkaans,"[60,70)",450
Turks,"[60,70)",Marokkaans,"[70,80)",220
Turks,"[60,70)",Overig,"[0,20)",2150
Turks,"[60,70)",Overig,"[20,30)",1080
Turks,"[60,70)",Overig,"[30,40)",1600
Turks,"[60,70)",Overig,"[40,50)",1650
Turks,"[60,70)",Overig,"[50,60)",780
Turks,"[60,70)",Overig,"[60,70)",670
Turks,"[60,70)",Overig,"[70,80)",90
Turks,"[60,70)",Surinaams,"[0,20)",390
Turks,"[60,70)",Surinaams,"[20,30)",340
Turks,"[60,70)",Surinaams,"[30,40)",640
Turks,"[60,70)",Surinaams,"[40,50)",250
Turks,"[60,70)",Surinaams,"[50,60)",720
Turks,"[60,70)",Surinaams,"[60,70)",540
Turks,"[60,70)",Surinaams,"[70,80)",70
Turks,"[60,70)",Turks,"[0,20)",1700
Turks,"[60,70)",Turks,"[20,30)",920
Turks,"[60,70)",Turks,"[30,40)",950
Turks,"[60,70)",Turks,"[40,50)",1390
Turks,"[60,70)",Turks,"[50,60)",690
Turks,"[60,70)",Turks,"[60,70)",250
Turks,"[60,70)",Turks,"[70,80)",150
Turks,"[70,80)",Autochtoon,"[0,20)",1700
Turks,"[70,80)",Autochtoon,"[20,30)",710
Turks,"[70,80)",Autochtoon,"[30,40)",1040
Turks,"[70,80)",Autochtoon,"[40,50)",570
Turks,"[70,80)",Autochtoon,"[50,60)",130
Turks,"[70,80)",Autochtoon,"[60,70)",360
Turks,"[70,80)",Marokkaans,"[0,20)",3050
Turks,"[70,80)",Marokkaans,"[20,30)",210
Turks,"[70,80)",Marokkaans,"[30,40)",1700
Turks,"[70,80)",Marokkaans,"[40,50)",520
Turks,"[70,80)",Marokkaans,"[50,60)",410
Turks,"[70,80)",Marokkaans,"[60,70)",390
Turks,"[70,80)",Overig,"[0,20)",1750
Turks,"[70,80)",Overig,"[20,30)",600
Turks,"[70,80)",Overig,"[30,40)",360
Turks,"[70,80)",Overig,"[40,50)",360
Turks,"[70,80)",Overig,"[50,60)",170
Turks,"[70,80)",Overig,"[60,70)",150
Turks,"[70,80)",Surinaams,"[0,20)",60
Turks,"[70,80)",Surinaams,"[20,30)",10
Turks,"[70,80)",Surinaams,"[30,40)",60
Turks,"[70,80)",Surinaams,"[60,70)",500
Turks,"[70,80)",Turks,"[0,20)",850
Turks,"[70,80)",Turks,"[20,30)",830
Turks,"[70,80)",Turks,"[30,40)",310
Turks,"[70,80)",Turks,"[40,50)",260
Turks,"[70,80)",Turks,"[50,60)",500
Turks,"[70,80)",Turks,"[60,70)",70
